   经度     纬度     角度    风速
     56.00      3.00    211.07      6.68
     57.00      3.00      0.00      0.00
     58.00      3.00      0.00      0.00
     59.00      3.00      0.00      0.00
     60.00      3.00      0.00      0.00
     61.00      3.00      0.00      0.00
     62.00      3.00      0.00      0.00
     63.00      3.00      0.00      0.00
     64.00      3.00    142.29     16.90
     65.00      3.00    310.87     57.32
     66.00      3.00      0.00      0.00
     67.00      3.00      0.00      0.00
     68.00      3.00      0.00      0.00
     69.00      3.00      0.00      0.00
     70.00      3.00      0.00      0.00
     71.00      3.00      0.00      0.00
     72.00      3.00      0.00      0.00
     73.00      3.00      0.00      0.00
     74.00      3.00      0.00      0.00
     75.00      3.00      0.00      0.00
     76.00      3.00      0.00      0.00
     77.00      3.00      0.00      0.00
     78.00      3.00      0.00      0.00
     79.00      3.00      0.00      0.00
     80.00      3.00    101.13      7.74
     81.00      3.00    211.65     28.03
     82.00      3.00    351.75      6.85
     83.00      3.00      0.00      0.00
     84.00      3.00      0.00      0.00
     85.00      3.00      0.00      0.00
     86.00      3.00    340.56     66.30
     87.00      3.00      0.00      0.00
     88.00      3.00      0.00      0.00
     89.00      3.00    208.93      8.28
     90.00      3.00    128.82     33.73
     91.00      3.00    168.06      4.48
     92.00      3.00      0.00      0.00
     93.00      3.00    247.38     69.25
     94.00      3.00    308.42      2.21
     95.00      3.00    318.62      1.94
     96.00      3.00    143.61      8.49
     97.00      3.00    277.23     57.02
     98.00      3.00     47.59     77.62
     99.00      3.00    135.59     13.03
    100.00      3.00    201.30     33.96
    101.00      3.00    129.68     14.17
    102.00      3.00    112.72     66.31
    103.00      3.00    191.35     17.56
    104.00      3.00     92.55      3.84
    105.00      3.00    100.86     14.74
    106.00      3.00    121.48     90.90
    107.00      3.00    321.37      7.68
    108.00      3.00    310.21     13.97
    109.00      3.00     57.83     33.58
    110.00      3.00     49.12     14.60
    111.00      3.00     68.14     11.08
    112.00      3.00     67.32     11.35
    113.00      3.00     68.01     12.38
    114.00      3.00     92.17     19.95
    115.00      3.00      0.00      0.00
    116.00      3.00      0.00      0.00
    117.00      3.00      0.00      0.00
    118.00      3.00      0.00      0.00
    119.00      3.00    197.54     20.48
    120.00      3.00    157.14     14.61
    121.00      3.00    132.70     40.46
    122.00      3.00      0.00      0.00
    123.00      3.00    285.50     27.95
    124.00      3.00    199.37     22.24
    125.00      3.00    121.86     33.34
    126.00      3.00    158.59     21.80
     46.00      4.00      0.00      0.00
     47.00      4.00      0.00      0.00
     48.00      4.00      0.00      0.00
     49.00      4.00      0.00      0.00
     50.00      4.00      0.00      0.00
     51.00      4.00      0.00      0.00
     52.00      4.00      0.00      0.00
     53.00      4.00      0.00      0.00
     54.00      4.00      0.00      0.00
     55.00      4.00      0.00      0.00
     56.00      4.00      0.00      0.00
     57.00      4.00      0.00      0.00
     58.00      4.00      0.00      0.00
     59.00      4.00      0.00      0.00
     60.00      4.00      0.00      0.00
     61.00      4.00      0.00      0.00
     62.00      4.00      0.00      0.00
     63.00      4.00    125.89     36.33
     64.00      4.00    287.55     51.88
     65.00      4.00     36.42     39.68
     66.00      4.00      0.00      0.00
     67.00      4.00      0.00      0.00
     68.00      4.00      0.00      0.00
     69.00      4.00      0.00      0.00
     70.00      4.00      0.00      0.00
     71.00      4.00      0.00      0.00
     72.00      4.00      0.00      0.00
     73.00      4.00      0.00      0.00
     74.00      4.00      0.00      0.00
     75.00      4.00      0.00      0.00
     76.00      4.00      0.00      0.00
     77.00      4.00      0.00      0.00
     78.00      4.00      0.00      0.00
     79.00      4.00      0.00      0.00
     80.00      4.00      0.00      0.00
     81.00      4.00     86.15     12.80
     82.00      4.00      0.00      0.00
     83.00      4.00    143.62     16.43
     84.00      4.00     18.75     71.66
     85.00      4.00    194.21     42.50
     86.00      4.00    156.41     63.24
     87.00      4.00      0.00      0.00
     88.00      4.00      0.00      0.00
     89.00      4.00    280.60      3.86
     90.00      4.00      0.00      0.00
     91.00      4.00     59.95     63.26
     92.00      4.00    137.83     10.13
     93.00      4.00    191.76     21.88
     94.00      4.00     45.84     82.16
     95.00      4.00    170.91     13.00
     96.00      4.00     83.59     11.65
     97.00      4.00    240.33      8.51
     98.00      4.00    183.92      4.06
     99.00      4.00      3.85     32.68
    100.00      4.00    140.40     77.48
    101.00      4.00    134.20     93.38
    102.00      4.00    159.47     57.52
    103.00      4.00    145.63     48.00
    104.00      4.00    108.30     18.06
    105.00      4.00     46.75     83.07
    106.00      4.00    231.50     35.80
    107.00      4.00    119.02     10.25
    108.00      4.00    275.50      9.12
    109.00      4.00     86.30     68.35
    110.00      4.00    142.57     65.69
    111.00      4.00     17.60     46.70
    112.00      4.00     69.78     31.34
    113.00      4.00    221.77     92.28
    114.00      4.00     69.18     24.34
    115.00      4.00      0.00      0.00
    116.00      4.00      0.00      0.00
    117.00      4.00      0.00      0.00
    118.00      4.00      0.00      0.00
    119.00      4.00     84.21     19.62
    120.00      4.00    254.98     25.17
    121.00      4.00    183.32     14.64
    122.00      4.00    196.25     20.84
    123.00      4.00     87.10     15.34
    124.00      4.00    144.17     27.07
    125.00      4.00    304.70     88.44
    126.00      4.00     91.50     25.48
     46.00      5.00      0.00      0.00
     47.00      5.00      0.00      0.00
     48.00      5.00      0.00      0.00
     49.00      5.00      0.00      0.00
     50.00      5.00      0.00      0.00
     51.00      5.00      0.00      0.00
     52.00      5.00      0.00      0.00
     53.00      5.00      0.00      0.00
     54.00      5.00      0.00      0.00
     55.00      5.00      0.00      0.00
     56.00      5.00      0.00      0.00
     57.00      5.00      0.00      0.00
     58.00      5.00      0.00      0.00
     59.00      5.00      0.00      0.00
     60.00      5.00      0.00      0.00
     61.00      5.00      0.00      0.00
     62.00      5.00      0.00      0.00
     63.00      5.00    135.80     48.80
     64.00      5.00      0.00      0.00
     65.00      5.00      0.00      0.00
     66.00      5.00      0.00      0.00
     67.00      5.00      0.00      0.00
     68.00      5.00      0.00      0.00
     69.00      5.00      0.00      0.00
     70.00      5.00      0.00      0.00
     71.00      5.00      0.00      0.00
     72.00      5.00      0.00      0.00
     73.00      5.00      0.00      0.00
     74.00      5.00      0.00      0.00
     75.00      5.00      0.00      0.00
     76.00      5.00      0.00      0.00
     77.00      5.00      0.00      0.00
     78.00      5.00      0.00      0.00
     79.00      5.00      0.00      0.00
     80.00      5.00      0.00      0.00
     81.00      5.00      0.00      0.00
     82.00      5.00    325.65     58.48
     83.00      5.00    330.35      3.77
     84.00      5.00    222.85      7.06
     85.00      5.00      0.00      0.00
     86.00      5.00      0.00      0.00
     87.00      5.00      0.00      0.00
     88.00      5.00    351.57      3.22
     89.00      5.00    149.01      9.31
     90.00      5.00    137.03     10.83
     91.00      5.00    289.49      9.98
     92.00      5.00    184.10     16.23
     93.00      5.00      0.00      0.00
     94.00      5.00      0.00      0.00
     95.00      5.00    332.73     29.49
     96.00      5.00     45.86     98.95
     97.00      5.00    182.76     18.39
     98.00      5.00     97.76      9.66
     99.00      5.00     45.58     83.28
    100.00      5.00    121.11     12.60
    101.00      5.00     23.07      5.38
    102.00      5.00    129.33     13.97
    103.00      5.00    268.04      6.06
    104.00      5.00      0.00      0.00
    105.00      5.00     87.83     11.96
    106.00      5.00    246.32     55.09
    107.00      5.00    242.51     22.52
    108.00      5.00    197.57     49.14
    109.00      5.00     94.46     13.24
    110.00      5.00    107.87     65.85
    111.00      5.00     52.83     27.93
    112.00      5.00     69.48     16.68
    113.00      5.00    341.85     18.45
    114.00      5.00      0.00      0.00
    115.00      5.00      0.00      0.00
    116.00      5.00      0.00      0.00
    117.00      5.00      0.00      0.00
    118.00      5.00      0.00      0.00
    119.00      5.00      0.00      0.00
    120.00      5.00     58.39    113.92
    121.00      5.00    152.37     43.83
    122.00      5.00    185.68     15.50
    123.00      5.00    124.92    115.61
    124.00      5.00    115.68      6.23
    125.00      5.00     88.05     29.70
    126.00      5.00     86.61     26.54
     46.00      6.00      0.00      0.00
     47.00      6.00      0.00      0.00
     48.00      6.00      0.00      0.00
     49.00      6.00      0.00      0.00
     50.00      6.00      0.00      0.00
     51.00      6.00      0.00      0.00
     52.00      6.00      0.00      0.00
     53.00      6.00      0.00      0.00
     54.00      6.00      0.00      0.00
     55.00      6.00      0.00      0.00
     56.00      6.00      0.00      0.00
     57.00      6.00      0.00      0.00
     58.00      6.00      0.00      0.00
     59.00      6.00      0.00      0.00
     60.00      6.00      0.00      0.00
     61.00      6.00      0.00      0.00
     62.00      6.00      0.00      0.00
     63.00      6.00      0.00      0.00
     64.00      6.00      0.00      0.00
     65.00      6.00      0.00      0.00
     66.00      6.00      0.00      0.00
     67.00      6.00      0.00      0.00
     68.00      6.00      0.00      0.00
     69.00      6.00      0.00      0.00
     70.00      6.00      0.00      0.00
     71.00      6.00      0.00      0.00
     72.00      6.00      0.00      0.00
     73.00      6.00      0.00      0.00
     74.00      6.00      0.00      0.00
     75.00      6.00      0.00      0.00
     76.00      6.00      0.00      0.00
     77.00      6.00      0.00      0.00
     78.00      6.00      0.00      0.00
     79.00      6.00      0.00      0.00
     80.00      6.00      0.00      0.00
     81.00      6.00      0.00      0.00
     82.00      6.00      0.00      0.00
     83.00      6.00      0.00      0.00
     84.00      6.00      0.00      0.00
     85.00      6.00      0.00      0.00
     86.00      6.00      0.00      0.00
     87.00      6.00      0.00      0.00
     88.00      6.00    208.26     12.48
     89.00      6.00    190.32      2.57
     90.00      6.00    100.32     13.66
     91.00      6.00    147.26     19.51
     92.00      6.00      0.00      0.00
     93.00      6.00      0.00      0.00
     94.00      6.00    100.22     57.87
     95.00      6.00     48.04      5.64
     96.00      6.00    252.07     60.70
     97.00      6.00     83.61     12.33
     98.00      6.00    330.93     62.99
     99.00      6.00    133.02     79.57
    100.00      6.00     47.60     74.76
    101.00      6.00    222.03     84.42
    102.00      6.00    316.07     27.07
    103.00      6.00    193.56     49.34
    104.00      6.00     65.82     64.36
    105.00      6.00    305.96     73.28
    106.00      6.00     75.62      4.85
    107.00      6.00    130.78    101.02
    108.00      6.00    128.83    100.10
    109.00      6.00    147.98     17.22
    110.00      6.00     29.29     78.96
    111.00      6.00    293.49      8.18
    112.00      6.00    315.80     40.86
    113.00      6.00    225.85     96.88
    114.00      6.00     68.66     13.57
    115.00      6.00     90.44     22.25
    116.00      6.00      0.00      0.00
    117.00      6.00    120.06     55.02
    118.00      6.00    146.52     15.59
    119.00      6.00     83.02     17.20
    120.00      6.00    178.21     63.86
    121.00      6.00     47.72     52.76
    122.00      6.00    348.51      9.78
    123.00      6.00     40.90     64.34
    124.00      6.00    328.67     46.61
    125.00      6.00     40.94     11.71
    126.00      6.00      0.00      0.00
     46.00      7.00      0.00      0.00
     47.00      7.00      0.00      0.00
     48.00      7.00      0.00      0.00
     49.00      7.00      0.00      0.00
     50.00      7.00      0.00      0.00
     51.00      7.00      0.00      0.00
     52.00      7.00      0.00      0.00
     53.00      7.00      0.00      0.00
     54.00      7.00      0.00      0.00
     55.00      7.00      0.00      0.00
     56.00      7.00      0.00      0.00
     57.00      7.00      0.00      0.00
     58.00      7.00      0.00      0.00
     59.00      7.00      0.00      0.00
     60.00      7.00      0.00      0.00
     61.00      7.00      0.00      0.00
     62.00      7.00      0.00      0.00
     63.00      7.00      0.00      0.00
     64.00      7.00      0.00      0.00
     65.00      7.00      0.00      0.00
     66.00      7.00      0.00      0.00
     67.00      7.00      0.00      0.00
     68.00      7.00      0.00      0.00
     69.00      7.00      0.00      0.00
     70.00      7.00      0.00      0.00
     71.00      7.00      0.00      0.00
     72.00      7.00      0.00      0.00
     73.00      7.00      0.00      0.00
     74.00      7.00      0.00      0.00
     75.00      7.00      0.00      0.00
     76.00      7.00      0.00      0.00
     77.00      7.00      0.00      0.00
     78.00      7.00      0.00      0.00
     79.00      7.00      0.00      0.00
     80.00      7.00    158.67     53.66
     81.00      7.00      0.00      0.00
     82.00      7.00      0.00      0.00
     83.00      7.00      0.00      0.00
     84.00      7.00      0.00      0.00
     85.00      7.00      0.00      0.00
     86.00      7.00      0.00      0.00
     87.00      7.00    287.36     29.23
     88.00      7.00     30.12     16.63
     89.00      7.00    195.06     11.33
     90.00      7.00      0.00      0.00
     91.00      7.00      0.00      0.00
     92.00      7.00      0.00      0.00
     93.00      7.00      0.00      0.00
     94.00      7.00    244.72      4.49
     95.00      7.00     50.95     10.76
     96.00      7.00    126.23     35.79
     97.00      7.00     96.48     10.94
     98.00      7.00     44.53     14.50
     99.00      7.00      0.00      0.00
    100.00      7.00    201.91     67.60
    101.00      7.00      0.00      0.00
    102.00      7.00    253.67     70.78
    103.00      7.00      0.00      0.00
    104.00      7.00      0.00      0.00
    105.00      7.00    118.46      8.88
    106.00      7.00    351.12      7.61
    107.00      7.00    336.96     51.90
    108.00      7.00     99.61     81.44
    109.00      7.00    155.09     21.48
    110.00      7.00     72.00      3.10
    111.00      7.00    100.57     51.63
    112.00      7.00    110.96     10.08
    113.00      7.00    206.25     58.00
    114.00      7.00    239.32     44.98
    115.00      7.00      0.00      0.00
    116.00      7.00    184.49      9.95
    117.00      7.00     59.91     10.48
    118.00      7.00    343.86     18.05
    119.00      7.00      0.00      0.00
    120.00      7.00    246.03     10.95
    121.00      7.00    123.19     16.88
    122.00      7.00     38.68     56.65
    123.00      7.00    127.35     50.62
    124.00      7.00    348.34     55.18
    125.00      7.00      0.00      0.00
    126.00      7.00      0.00      0.00
     46.00      8.00      0.00      0.00
     47.00      8.00      0.00      0.00
     48.00      8.00      0.00      0.00
     49.00      8.00      0.00      0.00
     50.00      8.00      0.00      0.00
     51.00      8.00      0.00      0.00
     52.00      8.00      0.00      0.00
     53.00      8.00      0.00      0.00
     54.00      8.00      0.00      0.00
     55.00      8.00      0.00      0.00
     56.00      8.00      0.00      0.00
     57.00      8.00      0.00      0.00
     58.00      8.00      0.00      0.00
     59.00      8.00      0.00      0.00
     60.00      8.00      0.00      0.00
     61.00      8.00      0.00      0.00
     62.00      8.00      0.00      0.00
     63.00      8.00      0.00      0.00
     64.00      8.00      0.00      0.00
     65.00      8.00      0.00      0.00
     66.00      8.00      0.00      0.00
     67.00      8.00      0.00      0.00
     68.00      8.00      0.00      0.00
     69.00      8.00      0.00      0.00
     70.00      8.00      0.00      0.00
     71.00      8.00      0.00      0.00
     72.00      8.00      0.00      0.00
     73.00      8.00      0.00      0.00
     74.00      8.00      0.00      0.00
     75.00      8.00      0.00      0.00
     76.00      8.00      0.00      0.00
     77.00      8.00      0.00      0.00
     78.00      8.00      0.00      0.00
     79.00      8.00    303.84     38.12
     80.00      8.00    221.71     77.81
     81.00      8.00    143.06      2.41
     82.00      8.00      0.00      0.00
     83.00      8.00    146.44     29.75
     84.00      8.00      0.00      0.00
     85.00      8.00      0.00      0.00
     86.00      8.00      0.00      0.00
     87.00      8.00      0.00      0.00
     88.00      8.00      0.00      0.00
     89.00      8.00     84.25      5.95
     90.00      8.00      0.00      0.00
     91.00      8.00      0.00      0.00
     92.00      8.00      0.00      0.00
     93.00      8.00      0.00      0.00
     94.00      8.00    282.54     57.49
     95.00      8.00    122.96     74.75
     96.00      8.00      0.00      0.00
     97.00      8.00      0.00      0.00
     98.00      8.00     87.82     72.67
     99.00      8.00      0.00      0.00
    100.00      8.00    351.93      2.97
    101.00      8.00     44.32     12.66
    102.00      8.00      0.00      0.00
    103.00      8.00      0.00      0.00
    104.00      8.00      0.00      0.00
    105.00      8.00      0.00      0.00
    106.00      8.00     71.94     18.43
    107.00      8.00     74.05     12.12
    108.00      8.00     60.49     37.41
    109.00      8.00    324.31     12.33
    110.00      8.00      9.41      7.93
    111.00      8.00     68.32     47.57
    112.00      8.00    108.48     86.12
    113.00      8.00    359.23      6.88
    114.00      8.00      0.00      0.00
    115.00      8.00      0.00      0.00
    116.00      8.00     85.05     44.51
    117.00      8.00      0.00      0.00
    118.00      8.00      0.00      0.00
    119.00      8.00      0.00      0.00
    120.00      8.00      0.00      0.00
    121.00      8.00     38.81      5.64
    122.00      8.00     30.64     16.37
    123.00      8.00     23.44     13.10
    124.00      8.00      0.00      0.00
    125.00      8.00      0.00      0.00
    126.00      8.00      0.00      0.00
     46.00      9.00      0.00      0.00
     47.00      9.00      0.00      0.00
     48.00      9.00      0.00      0.00
     49.00      9.00      0.00      0.00
     50.00      9.00      0.00      0.00
     51.00      9.00      0.00      0.00
     52.00      9.00      0.00      0.00
     53.00      9.00      0.00      0.00
     54.00      9.00      0.00      0.00
     55.00      9.00      0.00      0.00
     56.00      9.00      0.00      0.00
     57.00      9.00      0.00      0.00
     58.00      9.00      0.00      0.00
     59.00      9.00      0.00      0.00
     60.00      9.00      0.00      0.00
     61.00      9.00      0.00      0.00
     62.00      9.00      0.00      0.00
     63.00      9.00      0.00      0.00
     64.00      9.00      0.00      0.00
     65.00      9.00      0.00      0.00
     66.00      9.00      0.00      0.00
     67.00      9.00      0.00      0.00
     68.00      9.00      0.00      0.00
     69.00      9.00      0.00      0.00
     70.00      9.00      0.00      0.00
     71.00      9.00      0.00      0.00
     72.00      9.00      0.00      0.00
     73.00      9.00      0.00      0.00
     74.00      9.00      0.00      0.00
     75.00      9.00      0.00      0.00
     76.00      9.00    302.92     84.62
     77.00      9.00      0.00      0.00
     78.00      9.00      0.00      0.00
     79.00      9.00      0.00      0.00
     80.00      9.00     62.02     21.57
     81.00      9.00      0.00      0.00
     82.00      9.00      0.00      0.00
     83.00      9.00      0.00      0.00
     84.00      9.00      0.00      0.00
     85.00      9.00      0.00      0.00
     86.00      9.00      0.00      0.00
     87.00      9.00      0.00      0.00
     88.00      9.00      0.00      0.00
     89.00      9.00     53.69     11.47
     90.00      9.00      0.00      0.00
     91.00      9.00      0.00      0.00
     92.00      9.00      0.00      0.00
     93.00      9.00      0.00      0.00
     94.00      9.00      0.00      0.00
     95.00      9.00    158.21      6.92
     96.00      9.00    265.89      7.17
     97.00      9.00      0.00      0.00
     98.00      9.00      0.00      0.00
     99.00      9.00    120.77     15.57
    100.00      9.00      0.00      0.00
    101.00      9.00    358.89      7.02
    102.00      9.00      0.00      0.00
    103.00      9.00    108.16     10.92
    104.00      9.00      0.00      0.00
    105.00      9.00     86.90      8.89
    106.00      9.00    120.84     20.18
    107.00      9.00      0.00      0.00
    108.00      9.00      0.00      0.00
    109.00      9.00     49.03     13.22
    110.00      9.00     86.53     11.99
    111.00      9.00    268.03     65.40
    112.00      9.00     14.36     20.02
    113.00      9.00    140.51     77.90
    114.00      9.00      0.00      0.00
    115.00      9.00      0.00      0.00
    116.00      9.00      0.00      0.00
    117.00      9.00      0.00      0.00
    118.00      9.00      0.00      0.00
    119.00      9.00      0.00      0.00
    120.00      9.00      0.00      0.00
    121.00      9.00      0.00      0.00
    122.00      9.00      0.00      0.00
    123.00      9.00      0.00      0.00
    124.00      9.00      0.00      0.00
    125.00      9.00      0.00      0.00
    126.00      9.00      0.00      0.00
     46.00     10.00      0.00      0.00
     47.00     10.00      0.00      0.00
     48.00     10.00      0.00      0.00
     49.00     10.00      0.00      0.00
     50.00     10.00      0.00      0.00
     51.00     10.00      0.00      0.00
     52.00     10.00      0.00      0.00
     53.00     10.00      0.00      0.00
     54.00     10.00      0.00      0.00
     55.00     10.00      0.00      0.00
     56.00     10.00      0.00      0.00
     57.00     10.00      0.00      0.00
     58.00     10.00      0.00      0.00
     59.00     10.00      0.00      0.00
     60.00     10.00      0.00      0.00
     61.00     10.00      0.00      0.00
     62.00     10.00      0.00      0.00
     63.00     10.00      0.00      0.00
     64.00     10.00      0.00      0.00
     65.00     10.00      0.00      0.00
     66.00     10.00      0.00      0.00
     67.00     10.00      0.00      0.00
     68.00     10.00      0.00      0.00
     69.00     10.00      0.00      0.00
     70.00     10.00      0.00      0.00
     71.00     10.00      0.00      0.00
     72.00     10.00      0.00      0.00
     73.00     10.00      0.00      0.00
     74.00     10.00      0.00      0.00
     75.00     10.00      0.00      0.00
     76.00     10.00    181.03     47.78
     77.00     10.00      0.00      0.00
     78.00     10.00      0.00      0.00
     79.00     10.00      0.00      0.00
     80.00     10.00      0.00      0.00
     81.00     10.00      0.00      0.00
     82.00     10.00      0.00      0.00
     83.00     10.00      0.00      0.00
     84.00     10.00      0.00      0.00
     85.00     10.00      0.00      0.00
     86.00     10.00      0.00      0.00
     87.00     10.00      0.00      0.00
     88.00     10.00      0.00      0.00
     89.00     10.00    159.16     49.76
     90.00     10.00      0.00      0.00
     91.00     10.00      0.00      0.00
     92.00     10.00      0.00      0.00
     93.00     10.00      0.00      0.00
     94.00     10.00      0.00      0.00
     95.00     10.00      0.00      0.00
     96.00     10.00      0.00      0.00
     97.00     10.00      0.00      0.00
     98.00     10.00      0.00      0.00
     99.00     10.00    245.18     23.94
    100.00     10.00    154.43     10.49
    101.00     10.00    280.93     41.64
    102.00     10.00    312.11     25.56
    103.00     10.00     41.37      8.50
    104.00     10.00    119.87     14.78
    105.00     10.00    154.57     13.95
    106.00     10.00    224.16     12.91
    107.00     10.00    124.78     19.69
    108.00     10.00      0.00      0.00
    109.00     10.00      0.00      0.00
    110.00     10.00      0.00      0.00
    111.00     10.00     82.21     24.76
    112.00     10.00      0.00      0.00
    113.00     10.00     95.24     10.94
    114.00     10.00    133.29      4.61
    115.00     10.00      0.00      0.00
    116.00     10.00      0.00      0.00
    117.00     10.00      0.00      0.00
    118.00     10.00      0.00      0.00
    119.00     10.00      0.00      0.00
    120.00     10.00      0.00      0.00
    121.00     10.00      0.00      0.00
    122.00     10.00      0.00      0.00
    123.00     10.00      0.00      0.00
    124.00     10.00      0.00      0.00
    125.00     10.00      0.00      0.00
    126.00     10.00      0.00      0.00
     46.00     11.00      0.00      0.00
     47.00     11.00      0.00      0.00
     48.00     11.00      0.00      0.00
     49.00     11.00      0.00      0.00
     50.00     11.00      0.00      0.00
     51.00     11.00      0.00      0.00
     52.00     11.00      0.00      0.00
     53.00     11.00      0.00      0.00
     54.00     11.00      0.00      0.00
     55.00     11.00      0.00      0.00
     56.00     11.00      0.00      0.00
     57.00     11.00      0.00      0.00
     58.00     11.00      0.00      0.00
     59.00     11.00      0.00      0.00
     60.00     11.00      0.00      0.00
     61.00     11.00      0.00      0.00
     62.00     11.00      0.00      0.00
     63.00     11.00      0.00      0.00
     64.00     11.00      0.00      0.00
     65.00     11.00      0.00      0.00
     66.00     11.00      0.00      0.00
     67.00     11.00      0.00      0.00
     68.00     11.00      0.00      0.00
     69.00     11.00      0.00      0.00
     70.00     11.00      0.00      0.00
     71.00     11.00      0.00      0.00
     72.00     11.00      0.00      0.00
     73.00     11.00      0.00      0.00
     74.00     11.00      0.00      0.00
     75.00     11.00      0.00      0.00
     76.00     11.00    103.56      3.65
     77.00     11.00      0.00      0.00
     78.00     11.00      0.00      0.00
     79.00     11.00      0.00      0.00
     80.00     11.00      0.00      0.00
     81.00     11.00      0.00      0.00
     82.00     11.00      0.00      0.00
     83.00     11.00      0.00      0.00
     84.00     11.00      0.00      0.00
     85.00     11.00      0.00      0.00
     86.00     11.00      0.00      0.00
     87.00     11.00      0.00      0.00
     88.00     11.00      0.00      0.00
     89.00     11.00     73.71     10.77
     90.00     11.00      0.00      0.00
     91.00     11.00      0.00      0.00
     92.00     11.00      0.00      0.00
     93.00     11.00      0.00      0.00
     94.00     11.00      0.00      0.00
     95.00     11.00      0.00      0.00
     96.00     11.00    284.30     64.07
     97.00     11.00     46.94      7.26
     98.00     11.00      0.00      0.00
     99.00     11.00      0.00      0.00
    100.00     11.00     41.88      8.44
    101.00     11.00     65.34     23.59
    102.00     11.00    323.80     80.29
    103.00     11.00     52.36      8.29
    104.00     11.00     39.06     41.18
    105.00     11.00    138.45     79.52
    106.00     11.00    108.00     59.43
    107.00     11.00    120.38     24.41
    108.00     11.00    325.01     59.48
    109.00     11.00    346.38     54.26
    110.00     11.00      0.00      0.00
    111.00     11.00     73.94      8.24
    112.00     11.00      0.00      0.00
    113.00     11.00    152.53     73.71
    114.00     11.00      0.00      0.00
    115.00     11.00      0.00      0.00
    116.00     11.00      0.00      0.00
    117.00     11.00      0.00      0.00
    118.00     11.00      0.00      0.00
    119.00     11.00      0.00      0.00
    120.00     11.00      0.00      0.00
    121.00     11.00      0.00      0.00
    122.00     11.00      0.00      0.00
    123.00     11.00      0.00      0.00
    124.00     11.00      0.00      0.00
    125.00     11.00      0.00      0.00
    126.00     11.00      0.00      0.00
     46.00     12.00      0.00      0.00
     47.00     12.00      0.00      0.00
     48.00     12.00      0.00      0.00
     49.00     12.00      0.00      0.00
     50.00     12.00      0.00      0.00
     51.00     12.00      0.00      0.00
     52.00     12.00      0.00      0.00
     53.00     12.00      0.00      0.00
     54.00     12.00      0.00      0.00
     55.00     12.00      0.00      0.00
     56.00     12.00      0.00      0.00
     57.00     12.00      0.00      0.00
     58.00     12.00      0.00      0.00
     59.00     12.00      0.00      0.00
     60.00     12.00      0.00      0.00
     61.00     12.00      0.00      0.00
     62.00     12.00      0.00      0.00
     63.00     12.00      0.00      0.00
     64.00     12.00      0.00      0.00
     65.00     12.00      0.00      0.00
     66.00     12.00      0.00      0.00
     67.00     12.00      0.00      0.00
     68.00     12.00      0.00      0.00
     69.00     12.00      0.00      0.00
     70.00     12.00      0.00      0.00
     71.00     12.00      0.00      0.00
     72.00     12.00      0.00      0.00
     73.00     12.00      0.00      0.00
     74.00     12.00      0.00      0.00
     75.00     12.00      0.00      0.00
     76.00     12.00      0.00      0.00
     77.00     12.00      0.00      0.00
     78.00     12.00      0.00      0.00
     79.00     12.00      0.00      0.00
     80.00     12.00      0.00      0.00
     81.00     12.00      0.00      0.00
     82.00     12.00      0.00      0.00
     83.00     12.00      0.00      0.00
     84.00     12.00      0.00      0.00
     85.00     12.00      0.00      0.00
     86.00     12.00      0.00      0.00
     87.00     12.00     49.12     15.47
     88.00     12.00      0.00      0.00
     89.00     12.00     65.18     24.53
     90.00     12.00      0.00      0.00
     91.00     12.00      0.00      0.00
     92.00     12.00      0.00      0.00
     93.00     12.00      0.00      0.00
     94.00     12.00      0.00      0.00
     95.00     12.00      0.00      0.00
     96.00     12.00     37.92      4.16
     97.00     12.00    159.03     70.01
     98.00     12.00     94.52     19.33
     99.00     12.00      0.00      0.00
    100.00     12.00     40.75     14.51
    101.00     12.00     36.90     18.10
    102.00     12.00     50.37     98.18
    103.00     12.00    318.40     51.57
    104.00     12.00     85.35     25.47
    105.00     12.00     45.42    105.03
    106.00     12.00    191.76     62.13
    107.00     12.00     93.52     24.45
    108.00     12.00    243.62     49.41
    109.00     12.00     89.52     26.19
    110.00     12.00      0.00      0.00
    111.00     12.00      0.00      0.00
    112.00     12.00      0.00      0.00
    113.00     12.00      0.00      0.00
    114.00     12.00      0.00      0.00
    115.00     12.00      0.00      0.00
    116.00     12.00      0.00      0.00
    117.00     12.00      0.00      0.00
    118.00     12.00      0.00      0.00
    119.00     12.00      0.00      0.00
    120.00     12.00      0.00      0.00
    121.00     12.00      0.00      0.00
    122.00     12.00      0.00      0.00
    123.00     12.00      0.00      0.00
    124.00     12.00      0.00      0.00
    125.00     12.00      0.00      0.00
    126.00     12.00      0.00      0.00
     46.00     13.00      0.00      0.00
     47.00     13.00      0.00      0.00
     48.00     13.00      0.00      0.00
     49.00     13.00      0.00      0.00
     50.00     13.00      0.00      0.00
     51.00     13.00      0.00      0.00
     52.00     13.00      0.00      0.00
     53.00     13.00      0.00      0.00
     54.00     13.00      0.00      0.00
     55.00     13.00      0.00      0.00
     56.00     13.00      0.00      0.00
     57.00     13.00      0.00      0.00
     58.00     13.00      0.00      0.00
     59.00     13.00      0.00      0.00
     60.00     13.00      0.00      0.00
     61.00     13.00      0.00      0.00
     62.00     13.00      0.00      0.00
     63.00     13.00      0.00      0.00
     64.00     13.00      0.00      0.00
     65.00     13.00      0.00      0.00
     66.00     13.00      0.00      0.00
     67.00     13.00      0.00      0.00
