     经度     纬度      角度        风速
     75.00     -4.00      0.00      0.00
     76.00     -4.00    159.84      4.48
     77.00     -4.00      0.00      0.00
     78.00     -4.00      0.00      0.00
     79.00     -4.00    186.97     15.16
     80.00     -4.00    131.51      5.65
     81.00     -4.00    133.54     17.49
     82.00     -4.00    167.19      6.56
     83.00     -4.00    304.42      8.55
     84.00     -4.00    340.08      5.19
     85.00     -4.00      0.00      0.00
     86.00     -4.00      0.00      0.00
     87.00     -4.00    205.57      6.94
     88.00     -4.00    141.71      8.00
     89.00     -4.00      0.00      0.00
     90.00     -4.00      0.00      0.00
     91.00     -4.00      0.00      0.00
     92.00     -4.00    293.78      4.78
     93.00     -4.00     97.84      7.06
     94.00     -4.00    246.44     16.57
     95.00     -4.00     97.75     51.03
     96.00     -4.00    176.89      4.08
     97.00     -4.00    282.49     45.67
     98.00     -4.00      0.00      0.00
     99.00     -4.00    103.25      7.58
    100.00     -4.00    169.04      4.79
    101.00     -4.00      0.00      0.00
    102.00     -4.00      0.00      0.00
    103.00     -4.00      0.00      0.00
    104.00     -4.00    299.79     74.20
    105.00     -4.00     91.33      6.96
    106.00     -4.00    117.20      7.07
    107.00     -4.00    135.46      8.87
    108.00     -4.00    111.25     10.46
    109.00     -4.00    106.20     14.71
    110.00     -4.00      0.00      0.00
    111.00     -4.00    128.16      7.57
    112.00     -4.00      0.00      0.00
    113.00     -4.00      0.00      0.00
    114.00     -4.00    224.08     74.95
    115.00     -4.00      0.00      0.00
    116.00     -4.00    318.91      2.90
    117.00     -4.00    356.67     50.53
    118.00     -4.00     80.98      8.71
    119.00     -4.00    231.73     94.94
    120.00     -4.00      0.00      0.00
    121.00     -4.00    316.35     80.21
    122.00     -4.00      0.00      0.00
    123.00     -4.00      0.00      0.00
    124.00     -4.00      0.00      0.00
    125.00     -4.00      0.00      0.00
    126.00     -4.00      0.00      0.00
     46.00     -3.00      0.00      0.00
     47.00     -3.00      0.00      0.00
     48.00     -3.00      0.00      0.00
     49.00     -3.00      0.00      0.00
     50.00     -3.00      0.00      0.00
     51.00     -3.00      0.00      0.00
     52.00     -3.00      0.00      0.00
     53.00     -3.00      0.00      0.00
     54.00     -3.00    280.00     12.89
     55.00     -3.00    288.17     17.25
     56.00     -3.00    227.37     55.20
     57.00     -3.00    233.72     43.22
     58.00     -3.00    255.99      9.56
     59.00     -3.00      0.00      0.00
     60.00     -3.00      0.00      0.00
     61.00     -3.00      0.00      0.00
     62.00     -3.00    256.09     17.28
     63.00     -3.00    208.58     23.78
     64.00     -3.00    234.53     11.18
     65.00     -3.00    206.03      3.80
     66.00     -3.00    216.53      7.51
     67.00     -3.00    222.16     11.68
     68.00     -3.00    204.16      6.17
     69.00     -3.00    231.83      8.84
     70.00     -3.00    228.03      7.91
     71.00     -3.00      0.00      0.00
     72.00     -3.00    173.03      4.99
     73.00     -3.00    209.43      5.53
     74.00     -3.00    187.60      4.72
     75.00     -3.00      0.00      0.00
     76.00     -3.00    186.02      4.47
     77.00     -3.00      0.00      0.00
     78.00     -3.00    170.11      7.15
     79.00     -3.00    157.70      4.50
     80.00     -3.00      0.00      0.00
     81.00     -3.00      0.00      0.00
     82.00     -3.00      0.00      0.00
     83.00     -3.00      0.00      0.00
     84.00     -3.00    275.98     68.92
     85.00     -3.00      0.00      0.00
     86.00     -3.00      0.00      0.00
     87.00     -3.00    204.46      7.33
     88.00     -3.00    328.68     44.41
     89.00     -3.00      0.00      0.00
     90.00     -3.00      0.00      0.00
     91.00     -3.00     66.91      4.06
     92.00     -3.00      0.00      0.00
     93.00     -3.00     67.89      3.94
     94.00     -3.00    284.33     39.71
     95.00     -3.00     48.79      2.03
     96.00     -3.00     98.23     10.93
     97.00     -3.00    307.08     71.56
     98.00     -3.00    196.47     13.51
     99.00     -3.00    172.40      4.72
    100.00     -3.00     73.37      2.75
    101.00     -3.00     56.05      6.17
    102.00     -3.00      0.00      0.00
    103.00     -3.00      0.00      0.00
    104.00     -3.00    161.38      2.78
    105.00     -3.00     69.42     47.66
    106.00     -3.00    168.73      8.81
    107.00     -3.00    126.13      5.45
    108.00     -3.00     94.44      7.87
    109.00     -3.00      0.00      0.00
    110.00     -3.00     52.16     21.31
    111.00     -3.00     81.33     10.24
    112.00     -3.00      0.00      0.00
    113.00     -3.00     76.93      4.77
    114.00     -3.00    122.51      3.75
    115.00     -3.00      0.00      0.00
    116.00     -3.00     43.99      8.32
    117.00     -3.00     68.08      7.63
    118.00     -3.00     74.70      9.67
    119.00     -3.00      0.00      0.00
    120.00     -3.00     93.94     13.73
    121.00     -3.00      0.00      0.00
    122.00     -3.00      0.00      0.00
    123.00     -3.00      0.00      0.00
    124.00     -3.00      0.00      0.00
    125.00     -3.00      0.00      0.00
    126.00     -3.00      0.00      0.00
     46.00     -2.00      0.00      0.00
     47.00     -2.00      0.00      0.00
     48.00     -2.00      0.00      0.00
     49.00     -2.00      0.00      0.00
     50.00     -2.00      0.00      0.00
     51.00     -2.00      0.00      0.00
     52.00     -2.00      0.00      0.00
     53.00     -2.00      0.00      0.00
     54.00     -2.00      0.00      0.00
     55.00     -2.00    296.62      8.17
     56.00     -2.00    298.87     13.85
     57.00     -2.00     20.96     28.78
     58.00     -2.00      0.00      0.00
     59.00     -2.00    229.51      6.38
     60.00     -2.00      0.00      0.00
     61.00     -2.00    256.07     15.88
     62.00     -2.00      0.00      0.00
     63.00     -2.00      0.00      0.00
     64.00     -2.00      0.00      0.00
     65.00     -2.00      0.00      0.00
     66.00     -2.00      0.00      0.00
     67.00     -2.00    257.05     13.00
     68.00     -2.00      0.00      0.00
     69.00     -2.00    235.27     14.54
     70.00     -2.00    142.81      6.68
     71.00     -2.00    163.95      5.43
     72.00     -2.00      0.00      0.00
     73.00     -2.00    274.21      7.71
     74.00     -2.00      0.00      0.00
     75.00     -2.00      0.00      0.00
     76.00     -2.00      0.00      0.00
     77.00     -2.00    166.95      4.83
     78.00     -2.00      0.00      0.00
     79.00     -2.00      0.00      0.00
     80.00     -2.00      0.00      0.00
     81.00     -2.00      0.00      0.00
     82.00     -2.00      0.00      0.00
     83.00     -2.00    214.72     46.12
     84.00     -2.00     32.63     54.30
     85.00     -2.00    140.60      5.69
     86.00     -2.00      0.00      0.00
     87.00     -2.00      0.00      0.00
     88.00     -2.00    156.01      4.81
     89.00     -2.00      0.00      0.00
     90.00     -2.00      0.00      0.00
     91.00     -2.00      0.00      0.00
     92.00     -2.00    228.52      6.78
     93.00     -2.00      0.00      0.00
     94.00     -2.00    241.12     73.00
     95.00     -2.00    149.60     47.51
     96.00     -2.00      0.00      0.00
     97.00     -2.00    109.65      5.90
     98.00     -2.00    237.11      8.91
     99.00     -2.00     83.35      5.67
    100.00     -2.00    204.56      2.44
    101.00     -2.00    118.00      4.95
    102.00     -2.00      0.00      0.00
    103.00     -2.00    134.16     27.86
    104.00     -2.00    239.20     10.60
    105.00     -2.00    250.43      8.19
    106.00     -2.00    236.85     10.39
    107.00     -2.00    359.27     11.07
    108.00     -2.00      0.00      0.00
    109.00     -2.00    158.19      3.56
    110.00     -2.00      0.00      0.00
    111.00     -2.00      0.00      0.00
    112.00     -2.00    107.45     12.72
    113.00     -2.00     60.33      3.47
    114.00     -2.00    244.49      9.53
    115.00     -2.00    132.20     14.94
    116.00     -2.00    112.16     27.27
    117.00     -2.00     83.55      8.80
    118.00     -2.00     29.18      7.48
    119.00     -2.00     85.08      7.04
    120.00     -2.00     66.86      8.31
    121.00     -2.00     43.56      8.20
    122.00     -2.00      0.00      0.00
    123.00     -2.00      0.00      0.00
    124.00     -2.00      0.00      0.00
    125.00     -2.00      0.00      0.00
    126.00     -2.00      0.00      0.00
     46.00     -1.00      0.00      0.00
     47.00     -1.00      0.00      0.00
     48.00     -1.00      0.00      0.00
     49.00     -1.00      0.00      0.00
     50.00     -1.00      0.00      0.00
     51.00     -1.00      0.00      0.00
     52.00     -1.00      0.00      0.00
     53.00     -1.00      0.00      0.00
     54.00     -1.00      0.00      0.00
     55.00     -1.00      0.00      0.00
     56.00     -1.00      0.00      0.00
     57.00     -1.00    281.52     10.13
     58.00     -1.00    132.65      5.25
     59.00     -1.00    260.38     20.93
     60.00     -1.00    267.35     12.06
     61.00     -1.00    247.25      8.54
     62.00     -1.00    253.76     11.52
     63.00     -1.00    186.60     20.22
     64.00     -1.00      0.00      0.00
     65.00     -1.00    225.16      8.22
     66.00     -1.00     85.43     34.70
     67.00     -1.00    177.32      5.65
     68.00     -1.00    213.87      6.72
     69.00     -1.00    204.03     58.35
     70.00     -1.00    147.48      3.14
     71.00     -1.00    271.72      6.76
     72.00     -1.00    272.14      6.78
     73.00     -1.00    250.97      7.67
     74.00     -1.00      0.00      0.00
     75.00     -1.00    272.33      9.34
     76.00     -1.00      0.00      0.00
     77.00     -1.00      0.00      0.00
     78.00     -1.00      0.00      0.00
     79.00     -1.00      0.00      0.00
     80.00     -1.00      0.00      0.00
     81.00     -1.00      0.00      0.00
     82.00     -1.00      0.00      0.00
     83.00     -1.00    139.39      2.90
     84.00     -1.00    137.98     10.44
     85.00     -1.00      0.00      0.00
     86.00     -1.00      0.00      0.00
     87.00     -1.00      0.00      0.00
     88.00     -1.00      0.00      0.00
     89.00     -1.00      0.00      0.00
     90.00     -1.00      0.00      0.00
     91.00     -1.00      0.00      0.00
     92.00     -1.00      0.00      0.00
     93.00     -1.00      0.00      0.00
     94.00     -1.00    262.17     16.67
     95.00     -1.00    253.40      8.05
     96.00     -1.00     82.38     24.39
     97.00     -1.00    192.50      2.43
     98.00     -1.00      0.00      0.00
     99.00     -1.00    244.62     64.31
    100.00     -1.00    240.47      5.05
    101.00     -1.00    223.90     11.29
    102.00     -1.00    175.21     11.04
    103.00     -1.00    220.44      7.16
    104.00     -1.00    195.99      2.81
    105.00     -1.00     90.02     58.47
    106.00     -1.00    337.88      9.09
    107.00     -1.00     63.46      6.10
    108.00     -1.00     44.73      3.75
    109.00     -1.00     93.63      3.62
    110.00     -1.00    238.18     75.39
    111.00     -1.00     61.63      5.15
    112.00     -1.00    319.80      3.11
    113.00     -1.00     66.92      5.84
    114.00     -1.00     99.60      3.79
    115.00     -1.00    119.24      7.31
    116.00     -1.00      0.00      0.00
    117.00     -1.00      5.90      4.83
    118.00     -1.00      0.00      0.00
    119.00     -1.00      0.00      0.00
    120.00     -1.00      0.00      0.00
    121.00     -1.00      0.00      0.00
    122.00     -1.00      0.00      0.00
    123.00     -1.00      0.00      0.00
    124.00     -1.00      0.00      0.00
    125.00     -1.00      0.00      0.00
    126.00     -1.00      0.00      0.00
     46.00      0.00      0.00      0.00
     47.00      0.00      0.00      0.00
     48.00      0.00      0.00      0.00
     49.00      0.00      0.00      0.00
     50.00      0.00      0.00      0.00
     51.00      0.00      0.00      0.00
     52.00      0.00      0.00      0.00
     53.00      0.00      0.00      0.00
     54.00      0.00      0.00      0.00
     55.00      0.00      0.00      0.00
     56.00      0.00      0.00      0.00
     57.00      0.00      0.00      0.00
     58.00      0.00      0.00      0.00
     59.00      0.00      0.00      0.00
     60.00      0.00    270.00     11.71
     61.00      0.00    233.05      9.42
     62.00      0.00    236.39      5.11
     63.00      0.00      0.00      0.00
     64.00      0.00    229.86      4.38
     65.00      0.00    236.91     10.33
     66.00      0.00     75.97     23.21
     67.00      0.00     90.00      0.54
     68.00      0.00    211.85      6.61
     69.00      0.00    324.47     13.80
     70.00      0.00      0.00      0.00
     71.00      0.00      0.00      0.00
     72.00      0.00    270.00      9.54
     73.00      0.00      0.00      0.00
     74.00      0.00      0.00      0.00
     75.00      0.00      0.00      0.00
     76.00      0.00      0.00      0.00
     77.00      0.00      0.00      0.00
     78.00      0.00      0.00      0.00
     79.00      0.00      0.00      0.00
     80.00      0.00      0.00      0.00
     81.00      0.00      0.00      0.00
     82.00      0.00      0.00      0.00
     83.00      0.00    294.83     13.26
     84.00      0.00      0.00      0.00
     85.00      0.00      0.00      0.00
     86.00      0.00      0.00      0.00
     87.00      0.00      0.00      0.00
     88.00      0.00      0.00      0.00
     89.00      0.00      0.00      0.00
     90.00      0.00      0.00      0.00
     91.00      0.00      0.00      0.00
     92.00      0.00      0.00      0.00
     93.00      0.00    256.67     60.40
     94.00      0.00    318.46     33.52
     95.00      0.00    322.28      3.53
     96.00      0.00    270.00     15.77
     97.00      0.00     61.14      5.78
     98.00      0.00     51.01      4.44
     99.00      0.00    293.25      7.08
    100.00      0.00    123.03     15.40
    101.00      0.00     14.92      2.90
    102.00      0.00    147.07      6.68
    103.00      0.00    240.07      5.62
    104.00      0.00    348.56     20.04
    105.00      0.00      0.00      0.00
    106.00      0.00      0.00      0.00
    107.00      0.00    270.00     10.20
    108.00      0.00     90.00      2.40
    109.00      0.00    149.32      6.56
    110.00      0.00    218.87      7.25
    111.00      0.00    218.00      3.59
    112.00      0.00    202.05      6.11
    113.00      0.00     90.00      1.75
    114.00      0.00      0.32      5.68
    115.00      0.00     64.57      6.62
    116.00      0.00     47.01      8.35
    117.00      0.00      0.00      0.00
    118.00      0.00      0.00      0.00
    119.00      0.00      0.00      0.00
    120.00      0.00      0.00      0.00
    121.00      0.00      0.00      0.00
    122.00      0.00      0.00      0.00
    123.00      0.00      0.00      0.00
    124.00      0.00      0.00      0.00
    125.00      0.00      0.00      0.00
    126.00      0.00      0.00      0.00
     46.00      1.00      0.00      0.00
     47.00      1.00      0.00      0.00
     48.00      1.00      0.00      0.00
     49.00      1.00      0.00      0.00
     50.00      1.00      0.00      0.00
     51.00      1.00      0.00      0.00
     52.00      1.00      0.00      0.00
     53.00      1.00      0.00      0.00
     54.00      1.00      0.00      0.00
     55.00      1.00      0.00      0.00
     56.00      1.00      0.00      0.00
     57.00      1.00      0.00      0.00
     58.00      1.00      0.00      0.00
     59.00      1.00      0.00      0.00
     60.00      1.00      0.00      0.00
     61.00      1.00      0.00      0.00
     62.00      1.00      0.00      0.00
     63.00      1.00      0.00      0.00
     64.00      1.00      0.00      0.00
     65.00      1.00    216.99     45.66
     66.00      1.00    207.18     25.21
     67.00      1.00     86.27      0.31
     68.00      1.00      0.00      0.00
     69.00      1.00      0.00      0.00
     70.00      1.00      0.00      0.00
     71.00      1.00      0.00      0.00
     72.00      1.00      0.00      0.00
     73.00      1.00      0.00      0.00
     74.00      1.00      0.00      0.00
     75.00      1.00    267.67      9.34
     76.00      1.00    223.83     81.84
     77.00      1.00    298.78      4.85
     78.00      1.00      0.00      0.00
     79.00      1.00    204.32     55.63
     80.00      1.00    184.42      3.33
     81.00      1.00    198.87     18.25
     82.00      1.00    146.90     60.53
     83.00      1.00      0.00      0.00
     84.00      1.00      0.00      0.00
     85.00      1.00      0.00      0.00
     86.00      1.00      0.00      0.00
     87.00      1.00      0.00      0.00
     88.00      1.00      0.00      0.00
     89.00      1.00      0.00      0.00
     90.00      1.00      0.00      0.00
     91.00      1.00      0.00      0.00
     92.00      1.00      0.00      0.00
     93.00      1.00     95.17      5.91
     94.00      1.00    307.73     49.26
     95.00      1.00     18.67      2.43
     96.00      1.00    204.15      3.56
     97.00      1.00    266.10      6.27
     98.00      1.00    265.58      5.06
     99.00      1.00    267.82      9.26
    100.00      1.00    258.51      1.53
    101.00      1.00    321.73      3.24
    102.00      1.00    321.20      3.33
    103.00      1.00     96.96      1.28
    104.00      1.00     92.55      2.21
    105.00      1.00      0.00      0.00
    106.00      1.00      0.00      0.00
    107.00      1.00    270.65      6.87
    108.00      1.00    272.40      3.58
    109.00      1.00     33.36     71.35
    110.00      1.00     84.16     31.13
    111.00      1.00    271.39     14.82
    112.00      1.00     70.43      1.37
    113.00      1.00    113.08      5.84
    114.00      1.00      6.73      3.49
    115.00      1.00      0.00      0.00
    116.00      1.00      0.00      0.00
    117.00      1.00      0.00      0.00
    118.00      1.00      0.00      0.00
    119.00      1.00      0.00      0.00
    120.00      1.00      0.00      0.00
    121.00      1.00    257.16      7.06
    122.00      1.00    191.09      1.48
    123.00      1.00      0.00      0.00
    124.00      1.00      0.00      0.00
    125.00      1.00      0.00      0.00
    126.00      1.00      0.00      0.00
     46.00      2.00      0.00      0.00
     47.00      2.00      0.00      0.00
     48.00      2.00      0.00      0.00
     49.00      2.00      0.00      0.00
     50.00      2.00      0.00      0.00
     51.00      2.00      0.00      0.00
     52.00      2.00      0.00      0.00
     53.00      2.00      0.00      0.00
     54.00      2.00      0.00      0.00
     55.00      2.00      0.00      0.00
     56.00      2.00      0.00      0.00
     57.00      2.00      0.00      0.00
     58.00      2.00      0.00      0.00
     59.00      2.00      0.00      0.00
     60.00      2.00      0.00      0.00
     61.00      2.00      0.00      0.00
     62.00      2.00      0.00      0.00
     63.00      2.00      0.00      0.00
     64.00      2.00      0.00      0.00
     65.00      2.00    212.23      6.26
     66.00      2.00    273.82      3.12
     67.00      2.00      0.00      0.00
     68.00      2.00      0.00      0.00
     69.00      2.00      0.00      0.00
     70.00      2.00      0.00      0.00
     71.00      2.00      0.00      0.00
     72.00      2.00      0.00      0.00
     73.00      2.00      0.00      0.00
     74.00      2.00      0.00      0.00
     75.00      2.00    281.97      9.96
     76.00      2.00    299.54      9.70
     77.00      2.00      0.00      0.00
     78.00      2.00    307.76     12.15
     79.00      2.00    281.22     67.06
     80.00      2.00    318.45     13.53
     81.00      2.00    319.86      9.53
     82.00      2.00    321.82      5.68
     83.00      2.00      0.00      0.00
     84.00      2.00      0.00      0.00
     85.00      2.00      0.00      0.00
     86.00      2.00      0.00      0.00
     87.00      2.00      0.00      0.00
     88.00      2.00      0.00      0.00
     89.00      2.00      0.00      0.00
     90.00      2.00      0.00      0.00
     91.00      2.00    208.43      4.44
     92.00      2.00      0.00      0.00
     93.00      2.00    302.68     39.36
     94.00      2.00    258.69      5.09
     95.00      2.00    111.33     10.24
     96.00      2.00    119.14     24.71
     97.00      2.00    327.84      5.63
     98.00      2.00    221.20     64.18
     99.00      2.00    283.55      9.06
    100.00      2.00    240.92      1.19
    101.00      2.00    108.99      1.49
    102.00      2.00    157.01      3.46
    103.00      2.00    242.39     24.90
    104.00      2.00    136.94      4.07
    105.00      2.00    268.10      1.70
    106.00      2.00    150.45     67.79
    107.00      2.00      1.36      3.02
    108.00      2.00    245.94     40.83
    109.00      2.00    272.81     64.65
    110.00      2.00    280.31      3.47
    111.00      2.00    345.23      3.74
    112.00      2.00    136.11     49.71
    113.00      2.00     69.97      3.27
    114.00      2.00     49.51      6.38
    115.00      2.00      0.00      0.00
    116.00      2.00      0.00      0.00
    117.00      2.00      0.00      0.00
    118.00      2.00      0.00      0.00
    119.00      2.00      0.00      0.00
    120.00      2.00    262.69      3.42
    121.00      2.00    262.71      1.74
    122.00      2.00      0.00      0.00
    123.00      2.00      0.00      0.00
    124.00      2.00    192.14      5.46
    125.00      2.00    161.58      5.39
    126.00      2.00    159.21      5.23
     46.00      3.00      0.00      0.00
     47.00      3.00      0.00      0.00
     48.00      3.00      0.00      0.00
     49.00      3.00      0.00      0.00
     50.00      3.00      0.00      0.00
     51.00      3.00      0.00      0.00
     52.00      3.00      0.00      0.00
     53.00      3.00      0.00      0.00
     54.00      3.00      0.00      0.00
     55.00      3.00      0.00      0.00
     56.00      3.00    230.57     13.46
     57.00      3.00      0.00      0.00
     58.00      3.00      0.00      0.00
     59.00      3.00      0.00      0.00
     60.00      3.00      0.00      0.00
     61.00      3.00      0.00      0.00
     62.00      3.00      0.00      0.00
     63.00      3.00      0.00      0.00
     64.00      3.00    257.30      9.10
     65.00      3.00    244.40      5.15
     66.00      3.00      0.00      0.00
     67.00      3.00      0.00      0.00
     68.00      3.00      0.00      0.00
     69.00      3.00      0.00      0.00
     70.00      3.00      0.00      0.00
     71.00      3.00      0.00      0.00
     72.00      3.00      0.00      0.00
     73.00      3.00      0.00      0.00
     74.00      3.00      0.00      0.00
     75.00      3.00      0.00      0.00
     76.00      3.00      0.00      0.00
     77.00      3.00      0.00      0.00
     78.00      3.00      0.00      0.00
     79.00      3.00      0.00      0.00
     80.00      3.00    184.53      9.89
     81.00      3.00    308.53     15.46
     82.00      3.00    315.87      9.45
     83.00      3.00      0.00      0.00
     84.00      3.00      0.00      0.00
     85.00      3.00      0.00      0.00
     86.00      3.00    339.73     63.67
     87.00      3.00      0.00      0.00
     88.00      3.00      0.00      0.00
     89.00      3.00    247.32      4.33
     90.00      3.00    224.01      2.28
     91.00      3.00    251.03      4.92
     92.00      3.00      0.00      0.00
     93.00      3.00    178.07     21.04
     94.00      3.00    286.75      4.76
     95.00      3.00    301.51      8.12
     96.00      3.00    334.81      7.89
     97.00      3.00     14.82      1.71
     98.00      3.00    307.26     12.13
     99.00      3.00    312.16      6.96
    100.00      3.00    338.10      8.20
    101.00      3.00    343.12      2.25
    102.00      3.00    108.57     80.24
    103.00      3.00    121.01     54.96
    104.00      3.00    265.05      2.18
    105.00      3.00    269.36      0.62
    106.00      3.00    131.04    102.37
    107.00      3.00    298.62     12.49
    108.00      3.00    306.54      5.69
    109.00      3.00    201.06     20.38
    110.00      3.00     58.47     12.86
    111.00      3.00     21.65      1.35
    112.00      3.00      8.35      4.38
    113.00      3.00     46.36      6.67
    114.00      3.00     23.54      8.41
    115.00      3.00      0.00      0.00
    116.00      3.00      0.00      0.00
    117.00      3.00      0.00      0.00
    118.00      3.00      0.00      0.00
    119.00      3.00    287.53      1.85
    120.00      3.00    308.22      6.01
    121.00      3.00    143.71     80.34
    122.00      3.00      0.00      0.00
    123.00      3.00    225.95      5.69
    124.00      3.00    225.78      9.36
    125.00      3.00    126.47      5.46
    126.00      3.00    142.17      7.35
     46.00      4.00      0.00      0.00
     47.00      4.00      0.00      0.00
     48.00      4.00      0.00      0.00
     49.00      4.00      0.00      0.00
     50.00      4.00      0.00      0.00
     51.00      4.00      0.00      0.00
     52.00      4.00      0.00      0.00
     53.00      4.00      0.00      0.00
     54.00      4.00      0.00      0.00
     55.00      4.00      0.00      0.00
     56.00      4.00      0.00      0.00
     57.00      4.00      0.00      0.00
     58.00      4.00      0.00      0.00
     59.00      4.00      0.00      0.00
     60.00      4.00      0.00      0.00
     61.00      4.00      0.00      0.00
     62.00      4.00      0.00      0.00
     63.00      4.00    262.28      9.59
     64.00      4.00    239.45      8.71
     65.00      4.00    187.05     21.86
     66.00      4.00      0.00      0.00
     67.00      4.00      0.00      0.00
     68.00      4.00      0.00      0.00
     69.00      4.00      0.00      0.00
     70.00      4.00      0.00      0.00
     71.00      4.00      0.00      0.00
     72.00      4.00      0.00      0.00
     73.00      4.00      0.00      0.00
     74.00      4.00      0.00      0.00
     75.00      4.00      0.00      0.00
     76.00      4.00      0.00      0.00
     77.00      4.00      0.00      0.00
     78.00      4.00      0.00      0.00
     79.00      4.00      0.00      0.00
     80.00      4.00      0.00      0.00
     81.00      4.00    327.61      7.66
     82.00      4.00      0.00      0.00
     83.00      4.00    307.59     19.59
     84.00      4.00    254.22      7.64
     85.00      4.00    321.71      8.00
     86.00      4.00    230.42      3.33
     87.00      4.00      0.00      0.00
     88.00      4.00      0.00      0.00
     89.00      4.00    241.24      4.33
     90.00      4.00      0.00      0.00
     91.00      4.00    280.58      4.36
     92.00      4.00    236.72      8.62
     93.00      4.00    222.85      6.34
     94.00      4.00    314.31      5.50
     95.00      4.00    288.44      3.63
     96.00      4.00    295.49      2.95
     97.00      4.00    313.65      6.09
     98.00      4.00    320.77      9.23
     99.00      4.00    317.43      6.13
    100.00      4.00    331.52     62.80
    101.00      4.00    334.31      5.42
    102.00      4.00    314.22     11.29
    103.00      4.00    318.61      7.05
    104.00      4.00    261.96      0.75
    105.00      4.00    273.34      2.14
    106.00      4.00    256.32     34.70
    107.00      4.00     41.13      4.62
    108.00      4.00    306.30     11.03
    109.00      4.00    296.65     77.79
    110.00      4.00    140.37     53.04
    111.00      4.00    321.02      5.95
    112.00      4.00     30.03      5.76
    113.00      4.00      9.86      2.51
    114.00      4.00     45.22      8.09
    115.00      4.00      0.00      0.00
    116.00      4.00      0.00      0.00
    117.00      4.00      0.00      0.00
    118.00      4.00      0.00      0.00
    119.00      4.00     16.78      4.94
    120.00      4.00    127.92     61.33
    121.00      4.00    247.91      8.34
    122.00      4.00    211.37      9.92
    123.00      4.00     91.01     86.90
    124.00      4.00    133.48      6.75
    125.00      4.00    107.50      4.33
    126.00      4.00    102.53     55.62
     46.00      5.00      0.00      0.00
     47.00      5.00      0.00      0.00
     48.00      5.00      0.00      0.00
     49.00      5.00      0.00      0.00
     50.00      5.00      0.00      0.00
     51.00      5.00      0.00      0.00
     52.00      5.00      0.00      0.00
     53.00      5.00      0.00      0.00
     54.00      5.00      0.00      0.00
     55.00      5.00      0.00      0.00
     56.00      5.00      0.00      0.00
     57.00      5.00      0.00      0.00
     58.00      5.00      0.00      0.00
     59.00      5.00      0.00      0.00
     60.00      5.00      0.00      0.00
     61.00      5.00      0.00      0.00
     62.00      5.00      0.00      0.00
     63.00      5.00    283.48      9.26
     64.00      5.00      0.00      0.00
     65.00      5.00      0.00      0.00
     66.00      5.00      0.00      0.00
     67.00      5.00      0.00      0.00
     68.00      5.00      0.00      0.00
     69.00      5.00      0.00      0.00
     70.00      5.00      0.00      0.00
     71.00      5.00      0.00      0.00
     72.00      5.00      0.00      0.00
     73.00      5.00      0.00      0.00
     74.00      5.00      0.00      0.00
     75.00      5.00      0.00      0.00
     76.00      5.00      0.00      0.00
     77.00      5.00      0.00      0.00
     78.00      5.00      0.00      0.00
     79.00      5.00      0.00      0.00
     80.00      5.00      0.00      0.00
     81.00      5.00      0.00      0.00
     82.00      5.00    276.81      4.59
     83.00      5.00    310.84     13.59
     84.00      5.00    220.42      3.12
     85.00      5.00      0.00      0.00
     86.00      5.00      0.00      0.00
     87.00      5.00      0.00      0.00
     88.00      5.00    248.27      6.52
     89.00      5.00    272.61      9.13
     90.00      5.00      0.00      0.00
     91.00      5.00    251.17      7.04
     92.00      5.00    251.74      6.99
     93.00      5.00      0.00      0.00
     94.00      5.00      0.00      0.00
     95.00      5.00      4.46      3.79
     96.00      5.00    283.76      4.68
     97.00      5.00    338.17      1.39
     98.00      5.00    308.00      2.39
     99.00      5.00    327.57      5.31
    100.00      5.00    286.08      6.75
    101.00      5.00    322.68      6.20
    102.00      5.00    325.41      6.29
    103.00      5.00    103.44     36.45
    104.00      5.00      0.00      0.00
    105.00      5.00    314.88      8.53
    106.00      5.00     68.88     65.89
    107.00      5.00    254.20     17.33
    108.00      5.00    319.89      5.47
    109.00      5.00    332.60      5.13
    110.00      5.00    335.61      8.52
    111.00      5.00    349.36      5.42
    112.00      5.00    137.21      7.66
    113.00      5.00    333.55      6.86
    114.00      5.00      0.00      0.00
    115.00      5.00      0.00      0.00
    116.00      5.00      0.00      0.00
    117.00      5.00      0.00      0.00
    118.00      5.00      0.00      0.00
    119.00      5.00      0.00      0.00
    120.00      5.00    292.98      9.45
    121.00      5.00    355.26     21.68
    122.00      5.00    205.32      1.06
    123.00      5.00    120.55    101.81
    124.00      5.00    148.87      9.94
    125.00      5.00     46.00     13.74
    126.00      5.00     39.95      9.38
     46.00      6.00      0.00      0.00
     47.00      6.00      0.00      0.00
     48.00      6.00      0.00      0.00
     49.00      6.00      0.00      0.00
     50.00      6.00      0.00      0.00
     51.00      6.00      0.00      0.00
     52.00      6.00      0.00      0.00
     53.00      6.00      0.00      0.00
     54.00      6.00      0.00      0.00
     55.00      6.00      0.00      0.00
     56.00      6.00      0.00      0.00
     57.00      6.00      0.00      0.00
     58.00      6.00      0.00      0.00
     59.00      6.00      0.00      0.00
     60.00      6.00      0.00      0.00
     61.00      6.00      0.00      0.00
     62.00      6.00      0.00      0.00
     63.00      6.00      0.00      0.00
     64.00      6.00      0.00      0.00
     65.00      6.00      0.00      0.00
     66.00      6.00      0.00      0.00
     67.00      6.00      0.00      0.00
     68.00      6.00      0.00      0.00
     69.00      6.00      0.00      0.00
