     经度     纬度      角度       风速
    106.00      1.00      0.00      0.00
    107.00      1.00    271.23      3.79
    108.00      1.00    293.95      7.30
    109.00      1.00    156.09     70.73
    110.00      1.00     89.12     21.31
    111.00      1.00     52.39      9.91
    112.00      1.00     21.87      3.55
    113.00      1.00     58.06      6.40
    114.00      1.00      4.02      6.32
    115.00      1.00      0.00      0.00
    116.00      1.00      0.00      0.00
    117.00      1.00      0.00      0.00
    118.00      1.00      0.00      0.00
    119.00      1.00      0.00      0.00
    120.00      1.00      0.00      0.00
    121.00      1.00    243.36      3.49
    122.00      1.00     68.36      3.88
    123.00      1.00      0.00      0.00
    124.00      1.00      0.00      0.00
    125.00      1.00      0.00      0.00
    126.00      1.00      0.00      0.00
     46.00      2.00      0.00      0.00
     47.00      2.00      0.00      0.00
     48.00      2.00      0.00      0.00
     49.00      2.00      0.00      0.00
     50.00      2.00      0.00      0.00
     51.00      2.00      0.00      0.00
     52.00      2.00      0.00      0.00
     53.00      2.00      0.00      0.00
     54.00      2.00      0.00      0.00
     55.00      2.00      0.00      0.00
     56.00      2.00      0.00      0.00
     57.00      2.00      0.00      0.00
     58.00      2.00      0.00      0.00
     59.00      2.00      0.00      0.00
     60.00      2.00      0.00      0.00
     61.00      2.00      0.00      0.00
     62.00      2.00      0.00      0.00
     63.00      2.00      0.00      0.00
     64.00      2.00      0.00      0.00
     65.00      2.00    317.60      0.46
     66.00      2.00    312.89      8.60
     67.00      2.00      0.00      0.00
     68.00      2.00      0.00      0.00
     69.00      2.00      0.00      0.00
     70.00      2.00      0.00      0.00
     71.00      2.00      0.00      0.00
     72.00      2.00      0.00      0.00
     73.00      2.00      0.00      0.00
     74.00      2.00      0.00      0.00
     75.00      2.00    281.97      9.96
     76.00      2.00    236.30     71.84
     77.00      2.00      0.00      0.00
     78.00      2.00    316.75     14.05
     79.00      2.00    324.64     15.90
     80.00      2.00    247.30     67.59
     81.00      2.00    318.35     13.49
     82.00      2.00    318.95      9.62
     83.00      2.00      0.00      0.00
     84.00      2.00      0.00      0.00
     85.00      2.00      0.00      0.00
     86.00      2.00      0.00      0.00
     87.00      2.00      0.00      0.00
     88.00      2.00      0.00      0.00
     89.00      2.00      0.00      0.00
     90.00      2.00      0.00      0.00
     91.00      2.00    242.08      2.38
     92.00      2.00      0.00      0.00
     93.00      2.00    311.54     40.47
     94.00      2.00    309.77      2.80
     95.00      2.00    294.34     11.24
     96.00      2.00    351.88      7.57
     97.00      2.00    327.84      5.63
     98.00      2.00    316.42      6.69
     99.00      2.00    283.55      9.06
    100.00      2.00     40.45      2.92
    101.00      2.00     62.00      4.95
    102.00      2.00     43.30     45.81
    103.00      2.00    242.39     24.90
    104.00      2.00    227.18      0.25
    105.00      2.00    328.87      3.22
    106.00      2.00     50.27      4.53
    107.00      2.00    333.00      6.54
    108.00      2.00     89.35     37.89
    109.00      2.00    286.19     11.75
    110.00      2.00    275.31      6.63
    111.00      2.00    345.23      3.74
    112.00      2.00    310.31     93.15
    113.00      2.00     38.38      5.05
    114.00      2.00     49.51      6.38
    115.00      2.00      0.00      0.00
    116.00      2.00      0.00      0.00
    117.00      2.00      0.00      0.00
    118.00      2.00      0.00      0.00
    119.00      2.00      0.00      0.00
    120.00      2.00    306.35      4.11
    121.00      2.00    328.23      3.12
    122.00      2.00      0.00      0.00
    123.00      2.00      0.00      0.00
    124.00      2.00    129.60      3.82
    125.00      2.00    140.93      2.86
    126.00      2.00    135.44      2.79
     46.00      3.00      0.00      0.00
     47.00      3.00      0.00      0.00
     48.00      3.00      0.00      0.00
     49.00      3.00      0.00      0.00
     50.00      3.00      0.00      0.00
     51.00      3.00      0.00      0.00
     52.00      3.00      0.00      0.00
     53.00      3.00      0.00      0.00
     54.00      3.00      0.00      0.00
     55.00      3.00      0.00      0.00
     56.00      3.00    241.54     11.94
     57.00      3.00      0.00      0.00
     58.00      3.00      0.00      0.00
     59.00      3.00      0.00      0.00
     60.00      3.00      0.00      0.00
     61.00      3.00      0.00      0.00
     62.00      3.00      0.00      0.00
     63.00      3.00      0.00      0.00
     64.00      3.00    257.30      9.10
     65.00      3.00    305.55      5.89
     66.00      3.00      0.00      0.00
     67.00      3.00      0.00      0.00
     68.00      3.00      0.00      0.00
     69.00      3.00      0.00      0.00
     70.00      3.00      0.00      0.00
     71.00      3.00      0.00      0.00
     72.00      3.00      0.00      0.00
     73.00      3.00      0.00      0.00
     74.00      3.00      0.00      0.00
     75.00      3.00      0.00      0.00
     76.00      3.00      0.00      0.00
     77.00      3.00      0.00      0.00
     78.00      3.00      0.00      0.00
     79.00      3.00      0.00      0.00
     80.00      3.00      0.00      0.00
     81.00      3.00    306.40     11.52
     82.00      3.00    315.87      9.45
     83.00      3.00      0.00      0.00
     84.00      3.00      0.00      0.00
     85.00      3.00      0.00      0.00
     86.00      3.00    281.63      5.43
     87.00      3.00      0.00      0.00
     88.00      3.00      0.00      0.00
     89.00      3.00    285.72      4.14
     90.00      3.00    284.78      4.51
     91.00      3.00    229.28      2.45
     92.00      3.00      0.00      0.00
     93.00      3.00    279.72      7.69
     94.00      3.00    286.75      4.76
     95.00      3.00    316.08      5.89
     96.00      3.00    334.81      7.89
     97.00      3.00      6.02      4.47
     98.00      3.00    317.30     10.00
     99.00      3.00    312.16      6.96
    100.00      3.00    359.43     10.42
    101.00      3.00    324.44      6.08
    102.00      3.00    146.07      3.99
    103.00      3.00    291.90      6.55
    104.00      3.00    321.15      3.37
    105.00      3.00    269.36      0.62
    106.00      3.00    291.44      8.14
    107.00      3.00    293.04     15.27
    108.00      3.00    324.07      7.67
    109.00      3.00    313.45     13.44
    110.00      3.00    326.84     14.71
    111.00      3.00      8.08      4.13
    112.00      3.00      8.35      4.38
    113.00      3.00     33.46      8.93
    114.00      3.00     23.54      8.41
    115.00      3.00      0.00      0.00
    116.00      3.00      0.00      0.00
    117.00      3.00      0.00      0.00
    118.00      3.00      0.00      0.00
    119.00      3.00     30.11      3.98
    120.00      3.00    308.22      6.01
    121.00      3.00    111.37      4.58
    122.00      3.00      0.00      0.00
    123.00      3.00    182.48      3.94
    124.00      3.00    202.65      7.05
    125.00      3.00    110.79      9.07
    126.00      3.00    108.01      9.30
     46.00      4.00      0.00      0.00
     47.00      4.00      0.00      0.00
     48.00      4.00      0.00      0.00
     49.00      4.00      0.00      0.00
     50.00      4.00      0.00      0.00
     51.00      4.00      0.00      0.00
     52.00      4.00      0.00      0.00
     53.00      4.00      0.00      0.00
     54.00      4.00      0.00      0.00
     55.00      4.00      0.00      0.00
     56.00      4.00      0.00      0.00
     57.00      4.00      0.00      0.00
     58.00      4.00      0.00      0.00
     59.00      4.00      0.00      0.00
     60.00      4.00      0.00      0.00
     61.00      4.00      0.00      0.00
     62.00      4.00      0.00      0.00
     63.00      4.00    276.96     12.91
     64.00      4.00    258.15      7.76
     65.00      4.00    188.35     19.07
     66.00      4.00      0.00      0.00
     67.00      4.00      0.00      0.00
     68.00      4.00      0.00      0.00
     69.00      4.00      0.00      0.00
     70.00      4.00      0.00      0.00
     71.00      4.00      0.00      0.00
     72.00      4.00      0.00      0.00
     73.00      4.00      0.00      0.00
     74.00      4.00      0.00      0.00
     75.00      4.00      0.00      0.00
     76.00      4.00      0.00      0.00
     77.00      4.00      0.00      0.00
     78.00      4.00      0.00      0.00
     79.00      4.00      0.00      0.00
     80.00      4.00      0.00      0.00
     81.00      4.00    335.99     10.15
     82.00      4.00      0.00      0.00
     83.00      4.00    313.51     21.42
     84.00      4.00    305.06     15.85
     85.00      4.00    309.04      9.97
     86.00      4.00    284.64      2.66
     87.00      4.00      0.00      0.00
     88.00      4.00      0.00      0.00
     89.00      4.00    280.60      3.86
     90.00      4.00      0.00      0.00
     91.00      4.00    280.58      4.36
     92.00      4.00    246.22      4.78
     93.00      4.00    246.65      4.67
     94.00      4.00    314.31      5.50
     95.00      4.00    319.19      5.22
     96.00      4.00    327.19      4.84
     97.00      4.00    339.84      4.48
     98.00      4.00    320.77      9.23
     99.00      4.00    316.31     10.11
    100.00      4.00     27.30      8.46
    101.00      4.00    325.82      9.29
    102.00      4.00    175.92      6.17
    103.00      4.00    330.47      9.31
    104.00      4.00    346.09      2.79
    105.00      4.00    349.91     54.56
    106.00      4.00    180.05      2.44
    107.00      4.00     26.39      7.04
    108.00      4.00    306.30     11.03
    109.00      4.00    298.52     79.01
    110.00      4.00    242.82     65.44
    111.00      4.00    356.92      7.50
    112.00      4.00     20.97      8.39
    113.00      4.00      5.92      5.34
    114.00      4.00     45.22      8.09
    115.00      4.00      0.00      0.00
    116.00      4.00      0.00      0.00
    117.00      4.00      0.00      0.00
    118.00      4.00      0.00      0.00
    119.00      4.00     16.78      4.94
    120.00      4.00     93.44      9.29
    121.00      4.00    247.91      8.34
    122.00      4.00    221.80      7.49
    123.00      4.00    328.95      0.77
    124.00      4.00    100.69      9.26
    125.00      4.00     98.78      8.32
    126.00      4.00     76.64      9.12
     46.00      5.00      0.00      0.00
     47.00      5.00      0.00      0.00
     48.00      5.00      0.00      0.00
     49.00      5.00      0.00      0.00
     50.00      5.00      0.00      0.00
     51.00      5.00      0.00      0.00
     52.00      5.00      0.00      0.00
     53.00      5.00      0.00      0.00
     54.00      5.00      0.00      0.00
     55.00      5.00      0.00      0.00
     56.00      5.00      0.00      0.00
     57.00      5.00      0.00      0.00
     58.00      5.00      0.00      0.00
     59.00      5.00      0.00      0.00
     60.00      5.00      0.00      0.00
     61.00      5.00      0.00      0.00
     62.00      5.00      0.00      0.00
     63.00      5.00    298.70     10.41
     64.00      5.00      0.00      0.00
     65.00      5.00      0.00      0.00
     66.00      5.00      0.00      0.00
     67.00      5.00      0.00      0.00
     68.00      5.00      0.00      0.00
     69.00      5.00      0.00      0.00
     70.00      5.00      0.00      0.00
     71.00      5.00      0.00      0.00
     72.00      5.00      0.00      0.00
     73.00      5.00      0.00      0.00
     74.00      5.00      0.00      0.00
     75.00      5.00      0.00      0.00
     76.00      5.00      0.00      0.00
     77.00      5.00      0.00      0.00
     78.00      5.00      0.00      0.00
     79.00      5.00      0.00      0.00
     80.00      5.00      0.00      0.00
     81.00      5.00      0.00      0.00
     82.00      5.00    329.34     20.20
     83.00      5.00    318.62     15.58
     84.00      5.00    303.68      5.82
     85.00      5.00      0.00      0.00
     86.00      5.00      0.00      0.00
     87.00      5.00      0.00      0.00
     88.00      5.00    248.27      6.52
     89.00      5.00    272.61      9.13
     90.00      5.00     29.65      3.77
     91.00      5.00    273.20      9.45
     92.00      5.00    275.30      6.64
     93.00      5.00      0.00      0.00
     94.00      5.00      0.00      0.00
     95.00      5.00    149.66     44.30
     96.00      5.00    174.99     66.41
     97.00      5.00    353.56      4.13
     98.00      5.00    336.95      4.65
     99.00      5.00    299.78      3.35
    100.00      5.00    286.08      6.75
    101.00      5.00    322.68      6.20
    102.00      5.00    336.44      8.73
    103.00      5.00    311.24      3.98
    104.00      5.00      0.00      0.00
    105.00      5.00    326.11     10.65
    106.00      5.00    275.13     67.91
    107.00      5.00    353.11      6.74
    108.00      5.00    293.03     10.61
    109.00      5.00    332.60      5.13
    110.00      5.00    335.61      8.52
    111.00      5.00    349.36      5.42
    112.00      5.00     62.51      6.35
    113.00      5.00    313.84      8.83
    114.00      5.00      0.00      0.00
    115.00      5.00      0.00      0.00
    116.00      5.00      0.00      0.00
    117.00      5.00      0.00      0.00
    118.00      5.00      0.00      0.00
    119.00      5.00      0.00      0.00
    120.00      5.00    307.73     10.74
    121.00      5.00    291.51     11.45
    122.00      5.00    140.25      4.96
    123.00      5.00     59.04      4.92
    124.00      5.00    136.20      7.76
    125.00      5.00     39.16     16.06
    126.00      5.00     31.91     11.91
     46.00      6.00      0.00      0.00
     47.00      6.00      0.00      0.00
     48.00      6.00      0.00      0.00
     49.00      6.00      0.00      0.00
     50.00      6.00      0.00      0.00
     51.00      6.00      0.00      0.00
     52.00      6.00      0.00      0.00
     53.00      6.00      0.00      0.00
     54.00      6.00      0.00      0.00
     55.00      6.00      0.00      0.00
     56.00      6.00      0.00      0.00
     57.00      6.00      0.00      0.00
     58.00      6.00      0.00      0.00
     59.00      6.00      0.00      0.00
     60.00      6.00      0.00      0.00
     61.00      6.00      0.00      0.00
     62.00      6.00      0.00      0.00
     63.00      6.00      0.00      0.00
     64.00      6.00      0.00      0.00
     65.00      6.00      0.00      0.00
     66.00      6.00      0.00      0.00
     67.00      6.00      0.00      0.00
     68.00      6.00      0.00      0.00
     69.00      6.00      0.00      0.00
     70.00      6.00      0.00      0.00
     71.00      6.00      0.00      0.00
     72.00      6.00      0.00      0.00
     73.00      6.00      0.00      0.00
     74.00      6.00      0.00      0.00
     75.00      6.00      0.00      0.00
     76.00      6.00      0.00      0.00
     77.00      6.00      0.00      0.00
     78.00      6.00      0.00      0.00
     79.00      6.00      0.00      0.00
     80.00      6.00      0.00      0.00
     81.00      6.00      0.00      0.00
     82.00      6.00      0.00      0.00
     83.00      6.00      0.00      0.00
     84.00      6.00      0.00      0.00
     85.00      6.00      0.00      0.00
     86.00      6.00      0.00      0.00
     87.00      6.00      0.00      0.00
     88.00      6.00    272.34      5.88
     89.00      6.00    313.81      4.46
     90.00      6.00    331.24      6.80
     91.00      6.00    331.85      6.85
     92.00      6.00      0.00      0.00
     93.00      6.00      0.00      0.00
     94.00      6.00    294.42      8.66
     95.00      6.00    290.51     10.66
     96.00      6.00    306.98     11.19
     97.00      6.00    325.36      8.44
     98.00      6.00    319.82      9.37
     99.00      6.00    222.29     81.52
    100.00      6.00    260.70      4.93
    101.00      6.00    329.22      9.26
    102.00      6.00    349.90      8.40
    103.00      6.00    208.82     54.81
    104.00      6.00    318.15      8.16
    105.00      6.00    314.09      5.19
    106.00      6.00    342.07      4.21
    107.00      6.00    343.58      4.59
    108.00      6.00     15.07     40.44
    109.00      6.00    312.72      7.68
    110.00      6.00    309.54      8.88
    111.00      6.00    342.33     12.44
    112.00      6.00    355.50      6.68
    113.00      6.00    304.60      7.49
    114.00      6.00     27.44      5.46
    115.00      6.00     58.65     10.46
    116.00      6.00      0.00      0.00
    117.00      6.00    123.63     24.29
    118.00      6.00     77.32      6.28
    119.00      6.00     95.25      9.56
    120.00      6.00    316.33     15.34
    121.00      6.00    304.79     15.46
    122.00      6.00    341.62      7.04
    123.00      6.00     23.75     17.67
    124.00      6.00     56.38     14.81
    125.00      6.00     34.16     14.22
    126.00      6.00      0.00      0.00
     46.00      7.00      0.00      0.00
     47.00      7.00      0.00      0.00
     48.00      7.00      0.00      0.00
     49.00      7.00      0.00      0.00
     50.00      7.00      0.00      0.00
     51.00      7.00      0.00      0.00
     52.00      7.00      0.00      0.00
     53.00      7.00      0.00      0.00
     54.00      7.00      0.00      0.00
     55.00      7.00      0.00      0.00
     56.00      7.00      0.00      0.00
     57.00      7.00      0.00      0.00
     58.00      7.00      0.00      0.00
     59.00      7.00      0.00      0.00
     60.00      7.00      0.00      0.00
     61.00      7.00      0.00      0.00
     62.00      7.00      0.00      0.00
     63.00      7.00      0.00      0.00
     64.00      7.00      0.00      0.00
     65.00      7.00      0.00      0.00
     66.00      7.00      0.00      0.00
     67.00      7.00      0.00      0.00
     68.00      7.00      0.00      0.00
     69.00      7.00      0.00      0.00
     70.00      7.00      0.00      0.00
     71.00      7.00      0.00      0.00
     72.00      7.00      0.00      0.00
     73.00      7.00      0.00      0.00
     74.00      7.00      0.00      0.00
     75.00      7.00      0.00      0.00
     76.00      7.00      0.00      0.00
     77.00      7.00      0.00      0.00
     78.00      7.00      0.00      0.00
     79.00      7.00      0.00      0.00
     80.00      7.00    177.29     58.46
     81.00      7.00      0.00      0.00
     82.00      7.00      0.00      0.00
     83.00      7.00      0.00      0.00
     84.00      7.00      0.00      0.00
     85.00      7.00      0.00      0.00
     86.00      7.00      0.00      0.00
     87.00      7.00    316.46      8.13
     88.00      7.00    334.30      6.56
     89.00      7.00    334.55      6.60
     90.00      7.00      0.00      0.00
     91.00      7.00      0.00      0.00
     92.00      7.00      0.00      0.00
     93.00      7.00      0.00      0.00
     94.00      7.00    313.29      5.43
     95.00      7.00    336.03      7.37
     96.00      7.00    326.05      8.37
     97.00      7.00    329.00     11.67
     98.00      7.00    337.59     11.11
     99.00      7.00      0.00      0.00
    100.00      7.00    342.35      8.43
    101.00      7.00      0.00      0.00
    102.00      7.00    337.05     12.53
    103.00      7.00      0.00      0.00
    104.00      7.00      0.00      0.00
    105.00      7.00    260.97     65.74
    106.00      7.00    330.53      8.61
    107.00      7.00     90.35     38.84
    108.00      7.00    310.02      8.66
    109.00      7.00    325.45      3.95
    110.00      7.00    284.71      3.56
    111.00      7.00    290.98      4.02
    112.00      7.00    125.54     88.85
    113.00      7.00     11.61      8.55
    114.00      7.00     49.68     14.03
    115.00      7.00      0.00      0.00
    116.00      7.00    325.64      5.40
    117.00      7.00     12.96     11.24
    118.00      7.00    350.28     11.76
    119.00      7.00      0.00      0.00
    120.00      7.00    327.48     15.37
    121.00      7.00     39.62      6.69
    122.00      7.00     21.41     12.61
    123.00      7.00    322.59     77.36
    124.00      7.00    358.80     13.27
    125.00      7.00      0.00      0.00
    126.00      7.00      0.00      0.00
     46.00      8.00      0.00      0.00
     47.00      8.00      0.00      0.00
     48.00      8.00      0.00      0.00
     49.00      8.00      0.00      0.00
     50.00      8.00      0.00      0.00
     51.00      8.00      0.00      0.00
     52.00      8.00      0.00      0.00
     53.00      8.00      0.00      0.00
     54.00      8.00      0.00      0.00
     55.00      8.00      0.00      0.00
     56.00      8.00      0.00      0.00
     57.00      8.00      0.00      0.00
     58.00      8.00      0.00      0.00
     59.00      8.00      0.00      0.00
     60.00      8.00      0.00      0.00
     61.00      8.00      0.00      0.00
     62.00      8.00      0.00      0.00
     63.00      8.00      0.00      0.00
     64.00      8.00      0.00      0.00
     65.00      8.00      0.00      0.00
     66.00      8.00      0.00      0.00
     67.00      8.00      0.00      0.00
     68.00      8.00      0.00      0.00
     69.00      8.00      0.00      0.00
     70.00      8.00      0.00      0.00
     71.00      8.00      0.00      0.00
     72.00      8.00      0.00      0.00
     73.00      8.00      0.00      0.00
     74.00      8.00      0.00      0.00
     75.00      8.00      0.00      0.00
     76.00      8.00      0.00      0.00
     77.00      8.00      0.00      0.00
     78.00      8.00      0.00      0.00
     79.00      8.00    171.66     67.31
     80.00      8.00    237.17     65.44
     81.00      8.00    338.79      4.02
     82.00      8.00      0.00      0.00
     83.00      8.00     38.11      8.03
     84.00      8.00      0.00      0.00
     85.00      8.00      0.00      0.00
     86.00      8.00      0.00      0.00
     87.00      8.00      0.00      0.00
     88.00      8.00      0.00      0.00
     89.00      8.00      3.47      6.26
     90.00      8.00      0.00      0.00
     91.00      8.00      0.00      0.00
     92.00      8.00      0.00      0.00
     93.00      8.00      0.00      0.00
     94.00      8.00    326.74      4.88
     95.00      8.00    314.00      6.18
     96.00      8.00      0.00      0.00
     97.00      8.00      0.00      0.00
     98.00      8.00     18.12     11.37
     99.00      8.00      0.00      0.00
    100.00      8.00    359.64     11.47
    101.00      8.00      0.22      9.00
    102.00      8.00      0.00      0.00
    103.00      8.00      0.00      0.00
    104.00      8.00      0.00      0.00
    105.00      8.00      0.00      0.00
    106.00      8.00     64.84     54.55
    107.00      8.00     22.62      6.62
    108.00      8.00     36.45     40.62
    109.00      8.00    324.31     12.33
    110.00      8.00    326.71      9.29
    111.00      8.00    353.73     14.26
    112.00      8.00     38.50      8.01
    113.00      8.00    350.21     15.73
    114.00      8.00      0.00      0.00
    115.00      8.00      0.00      0.00
    116.00      8.00     23.82      6.75
    117.00      8.00      0.00      0.00
    118.00      8.00      0.00      0.00
    119.00      8.00      0.00      0.00
    120.00      8.00      0.00      0.00
    121.00      8.00      2.53     10.19
    122.00      8.00     17.73     14.73
    123.00      8.00     18.49     18.85
    124.00      8.00      0.00      0.00
    125.00      8.00      0.00      0.00
    126.00      8.00      0.00      0.00
     46.00      9.00      0.00      0.00
     47.00      9.00      0.00      0.00
     48.00      9.00      0.00      0.00
     49.00      9.00      0.00      0.00
     50.00      9.00      0.00      0.00
     51.00      9.00      0.00      0.00
     52.00      9.00      0.00      0.00
     53.00      9.00      0.00      0.00
     54.00      9.00      0.00      0.00
     55.00      9.00      0.00      0.00
     56.00      9.00      0.00      0.00
     57.00      9.00      0.00      0.00
     58.00      9.00      0.00      0.00
     59.00      9.00      0.00      0.00
     60.00      9.00      0.00      0.00
     61.00      9.00      0.00      0.00
     62.00      9.00      0.00      0.00
     63.00      9.00      0.00      0.00
     64.00      9.00      0.00      0.00
     65.00      9.00      0.00      0.00
     66.00      9.00      0.00      0.00
     67.00      9.00      0.00      0.00
     68.00      9.00      0.00      0.00
     69.00      9.00      0.00      0.00
     70.00      9.00      0.00      0.00
     71.00      9.00      0.00      0.00
     72.00      9.00      0.00      0.00
     73.00      9.00      0.00      0.00
     74.00      9.00      0.00      0.00
     75.00      9.00      0.00      0.00
     76.00      9.00     22.75      5.97
     77.00      9.00      0.00      0.00
     78.00      9.00      0.00      0.00
     79.00      9.00      0.00      0.00
     80.00      9.00     26.04     11.31
     81.00      9.00      0.00      0.00
     82.00      9.00      0.00      0.00
     83.00      9.00      0.00      0.00
     84.00      9.00      0.00      0.00
     85.00      9.00      0.00      0.00
     86.00      9.00      0.00      0.00
     87.00      9.00      0.00      0.00
     88.00      9.00      0.00      0.00
     89.00      9.00     28.31      7.71
     90.00      9.00      0.00      0.00
     91.00      9.00      0.00      0.00
     92.00      9.00      0.00      0.00
     93.00      9.00      0.00      0.00
     94.00      9.00      0.00      0.00
     95.00      9.00    340.75      8.23
     96.00      9.00    306.62      8.68
     97.00      9.00      0.00      0.00
     98.00      9.00      0.00      0.00
     99.00      9.00     20.77      6.66
    100.00      9.00      0.00      0.00
    101.00      9.00    358.89      7.02
    102.00      9.00      0.00      0.00
    103.00      9.00    347.97      5.19
    104.00      9.00      0.00      0.00
    105.00      9.00     35.16     11.08
    106.00      9.00     37.21      4.84
    107.00      9.00      0.00      0.00
    108.00      9.00      0.00      0.00
    109.00      9.00      3.21      8.57
    110.00      9.00    359.20      9.23
    111.00      9.00    247.21     11.89
    112.00      9.00    355.26     19.38
    113.00      9.00    152.70     64.69
    114.00      9.00      0.00      0.00
    115.00      9.00      0.00      0.00
    116.00      9.00      0.00      0.00
    117.00      9.00      0.00      0.00
    118.00      9.00      0.00      0.00
    119.00      9.00      0.00      0.00
    120.00      9.00      0.00      0.00
    121.00      9.00      0.00      0.00
    122.00      9.00      0.00      0.00
    123.00      9.00      0.00      0.00
    124.00      9.00      0.00      0.00
    125.00      9.00      0.00      0.00
    126.00      9.00      0.00      0.00
     46.00     10.00      0.00      0.00
     47.00     10.00      0.00      0.00
     48.00     10.00      0.00      0.00
     49.00     10.00      0.00      0.00
     50.00     10.00      0.00      0.00
     51.00     10.00      0.00      0.00
     52.00     10.00      0.00      0.00
     53.00     10.00      0.00      0.00
     54.00     10.00      0.00      0.00
     55.00     10.00      0.00      0.00
     56.00     10.00      0.00      0.00
     57.00     10.00      0.00      0.00
     58.00     10.00      0.00      0.00
     59.00     10.00      0.00      0.00
     60.00     10.00      0.00      0.00
     61.00     10.00      0.00      0.00
     62.00     10.00      0.00      0.00
     63.00     10.00      0.00      0.00
     64.00     10.00      0.00      0.00
     65.00     10.00      0.00      0.00
     66.00     10.00      0.00      0.00
     67.00     10.00      0.00      0.00
     68.00     10.00      0.00      0.00
     69.00     10.00      0.00      0.00
     70.00     10.00      0.00      0.00
     71.00     10.00      0.00      0.00
     72.00     10.00      0.00      0.00
     73.00     10.00      0.00      0.00
     74.00     10.00      0.00      0.00
     75.00     10.00      0.00      0.00
     76.00     10.00    343.21     21.78
     77.00     10.00      0.00      0.00
     78.00     10.00      0.00      0.00
     79.00     10.00      0.00      0.00
     80.00     10.00      0.00      0.00
     81.00     10.00      0.00      0.00
     82.00     10.00      0.00      0.00
     83.00     10.00      0.00      0.00
     84.00     10.00      0.00      0.00
     85.00     10.00      0.00      0.00
     86.00     10.00      0.00      0.00
     87.00     10.00      0.00      0.00
     88.00     10.00      0.00      0.00
     89.00     10.00      7.78     10.56
     90.00     10.00      0.00      0.00
     91.00     10.00      0.00      0.00
     92.00     10.00      0.00      0.00
     93.00     10.00      0.00      0.00
     94.00     10.00      0.00      0.00
     95.00     10.00      0.00      0.00
     96.00     10.00      0.00      0.00
     97.00     10.00      0.00      0.00
     98.00     10.00      0.00      0.00
     99.00     10.00     25.39      4.89
    100.00     10.00    356.59      7.71
    101.00     10.00      1.67     11.05
    102.00     10.00     20.69     12.38
    103.00     10.00     16.94      9.65
    104.00     10.00     10.98      9.97
    105.00     10.00     29.98      8.69
    106.00     10.00     29.06      9.34
    107.00     10.00     18.77      6.24
    108.00     10.00      0.00      0.00
    109.00     10.00      0.00      0.00
    110.00     10.00      0.00      0.00
    111.00     10.00     22.70     15.93
    112.00     10.00      0.00      0.00
    113.00     10.00     56.80     14.12
    114.00     10.00      9.61      5.61
    115.00     10.00      0.00      0.00
    116.00     10.00      0.00      0.00
    117.00     10.00      0.00      0.00
    118.00     10.00      0.00      0.00
    119.00     10.00      0.00      0.00
    120.00     10.00      0.00      0.00
    121.00     10.00      0.00      0.00
    122.00     10.00      0.00      0.00
    123.00     10.00      0.00      0.00
    124.00     10.00      0.00      0.00
    125.00     10.00      0.00      0.00
    126.00     10.00      0.00      0.00
     46.00     11.00      0.00      0.00
     47.00     11.00      0.00      0.00
     48.00     11.00      0.00      0.00
     49.00     11.00      0.00      0.00
     50.00     11.00      0.00      0.00
     51.00     11.00      0.00      0.00
     52.00     11.00      0.00      0.00
     53.00     11.00      0.00      0.00
     54.00     11.00      0.00      0.00
     55.00     11.00      0.00      0.00
     56.00     11.00      0.00      0.00
     57.00     11.00      0.00      0.00
     58.00     11.00      0.00      0.00
     59.00     11.00      0.00      0.00
     60.00     11.00      0.00      0.00
     61.00     11.00      0.00      0.00
     62.00     11.00      0.00      0.00
     63.00     11.00      0.00      0.00
     64.00     11.00      0.00      0.00
     65.00     11.00      0.00      0.00
     66.00     11.00      0.00      0.00
     67.00     11.00      0.00      0.00
     68.00     11.00      0.00      0.00
     69.00     11.00      0.00      0.00
     70.00     11.00      0.00      0.00
     71.00     11.00      0.00      0.00
     72.00     11.00      0.00      0.00
     73.00     11.00      0.00      0.00
     74.00     11.00      0.00      0.00
     75.00     11.00      0.00      0.00
     76.00     11.00     12.25     13.85
     77.00     11.00      0.00      0.00
     78.00     11.00      0.00      0.00
     79.00     11.00      0.00      0.00
     80.00     11.00      0.00      0.00
     81.00     11.00      0.00      0.00
     82.00     11.00      0.00      0.00
     83.00     11.00      0.00      0.00
     84.00     11.00      0.00      0.00
     85.00     11.00      0.00      0.00
     86.00     11.00      0.00      0.00
     87.00     11.00      0.00      0.00
     88.00     11.00      0.00      0.00
     89.00     11.00     22.57     12.58
     90.00     11.00      0.00      0.00
     91.00     11.00      0.00      0.00
     92.00     11.00      0.00      0.00
     93.00     11.00      0.00      0.00
     94.00     11.00      0.00      0.00
     95.00     11.00      0.00      0.00
     96.00     11.00     33.33      5.47
     97.00     11.00     18.10      8.22
     98.00     11.00      0.00      0.00
     99.00     11.00      0.00      0.00
    100.00     11.00     17.44      9.59
    101.00     11.00     28.67     14.35
    102.00     11.00     69.56     47.09
    103.00     11.00    350.73     63.65
    104.00     11.00     39.09     14.82
    105.00     11.00     32.21     17.80
    106.00     11.00     16.10     28.46
    107.00     11.00     43.08     10.63
    108.00     11.00     23.68      6.07
    109.00     11.00    346.06      6.48
    110.00     11.00      0.00      0.00
    111.00     11.00     38.71     14.14
    112.00     11.00      0.00      0.00
    113.00     11.00     35.87     15.88
    114.00     11.00      0.00      0.00
    115.00     11.00      0.00      0.00
    116.00     11.00      0.00      0.00
    117.00     11.00      0.00      0.00
