18,0.5733,0.9422,2.5888
138,(2107.1,4476.1),(11644.2,7823.8),(11308.1, 208.2),(3911.8, 625.5),(13067.7,2424.2),(2371.7,6739.5),(13707.9,6338.9),(9793.1,5289.2),(9149.4,7650.0),(7466.5, 270.7),(9167.1,3159.5),(7388.6,6102.9),(5960.5,1827.2),( 586.7,2094.8),(5296.1,5054.6),(4528.9,7110.0),(7449.9,2985.9),(4119.1,3006.5)
139,(2143.9,4821.2),(11644.3,7824.6),(11105.2, 211.8),(3921.0, 646.9),(12949.4,2092.9),(2393.1,6715.0),(13557.0,6111.1),(9802.2,5289.7),(9171.9,7650.0),(7464.4, 270.7),(9167.1,3160.0),(7388.6,6102.9),(5957.0,1823.9),( 439.9,2142.7),(5473.2,4907.0),(4484.2,7110.0),(7396.0,2932.0),(4121.4,3020.4)
140,(2159.7,4947.4),(11644.4,7825.3),(11102.5, 211.9),(3957.1, 731.3),(12982.4,2091.3),(2183.7,6970.3),(13576.8,6141.0),(9878.2,5282.8),(9205.3,7650.0),(7462.4, 270.6),(9164.6,2977.5),(7388.6,6102.9),(6116.8,2063.5),( 438.0,2134.0),(5442.4,4932.7),(4470.4,7110.0),(7422.1,2958.1),(4104.7,2920.4)
141,(2123.5,4656.2),(11644.4,7826.0),(11099.8, 211.9),(3947.9, 709.9),(13015.4,2089.7),(2160.9,7000.7),(13596.6,6170.9),(9740.3,5286.4),(9238.6,7650.0),(7460.3, 270.6),(9164.6,2977.0),(7388.6,6102.9),(6035.9,1901.8),( 525.1,2099.3),(5386.6,4979.2),(4515.1,7110.0),(7423.9,2959.9),(4104.7,2920.4)
142,(2124.0,4662.0),(11608.5,7488.4),(11097.0, 212.0),(3938.8, 688.5),(13048.5,2088.1),(2106.3,7073.7),(13445.7,5943.1),(9600.6,5279.1),(9316.1,7650.0),(7458.3, 270.5),(9164.6,2976.4),(7388.6,6102.9),(6139.8,2109.5),( 435.2,2120.7),(5444.2,4931.1),(4642.4,7098.7),(7386.9,2922.9),(4105.2,2922.9)
143,(2159.3,4944.7),(11611.4,7515.7),(11094.3, 212.0),(3915.1, 633.3),(13018.3,2089.6),(2295.8,6826.3),(13294.5,5715.0),(9758.5,5287.4),(9282.7,7650.0),(7456.2, 270.5),(9164.6,2975.9),(7388.6,6102.9),(6056.6,1943.1),( 433.3,2111.9),(5520.9,4876.2),(4597.1,7110.0),(7431.2,2967.2),(4120.7,3016.3)
144,(2158.7,4939.4),(11611.3,7515.0),(11091.6, 212.1),(3924.3, 654.8),(12748.8,2102.8),(2262.7,6865.1),(13494.7,6017.1),(9767.6,5287.9),(9249.4,7650.0),(7454.2, 270.4),(9164.6,2975.4),(7388.6,6102.9),(6101.7,2033.4),( 463.8,2253.7),(5453.8,4923.2),(4641.7,7110.0),(7414.8,2950.8),(4105.4,2924.5)
145,(2158.0,4934.1),(11644.7,7829.0),(11424.9, 206.1),(3953.8, 723.5),(12586.2,2110.8),(2301.8,6819.3),(13554.4,6107.1),(9776.7,5288.4),(9216.1,7650.0),(7452.1, 270.4),(9167.1,3158.0),(7388.6,6102.9),(6074.0,1978.0),( 465.7,2262.4),(5617.5,4862.4),(4601.6,7110.0),(7403.3,2939.3),(4120.5,3014.7)
146,(2142.4,4809.4),(11644.8,7829.7),(11422.2, 206.2),(3944.6, 702.0),(12553.2,2112.4),(2257.7,6871.8),(13574.2,6137.0),(9901.8,5276.1),(9182.7,7650.0),(7450.0, 270.3),(9167.1,3158.5),(7388.6,6102.9),(5968.7,1834.5),( 467.6,2271.1),(5448.6,4927.5),(4556.9,7110.0),(7440.3,2976.3),(4105.7,2926.1)
147,(2140.9,4797.3),(11644.9,7830.4),(11419.5, 206.2),(3909.3, 619.8),(12520.2,2114.1),(2307.9,6812.4),(13594.0,6166.9),(9714.8,5285.1),(9149.4,7650.0),(7448.0, 270.3),(9167.2,3161.6),(7388.6,6102.9),(5965.1,1831.3),( 469.5,2279.8),(5479.3,4901.9),(4512.3,7110.0),(7405.6,2941.6),(4120.2,3013.1)
148,(2143.7,4820.0),(11609.0,7492.8),(11416.7, 206.3),(3918.5, 641.2),(12515.1,2114.3),(2252.6,6878.5),(13443.1,5939.2),(9381.9,5267.6),(9150.2,7476.3),(7445.9, 270.3),(9167.2,3161.1),(7388.6,6102.9),(5961.5,1828.0),( 471.4,2288.5),(5579.2,4867.8),(4619.1,6928.6),(7412.4,2948.4),(4105.9,2927.7)
149,(2159.8,4948.6),(11610.9,7511.3),(11414.0, 206.3),(3959.6, 737.0),(12548.1,2112.7),(2314.0,6805.5),(13297.1,5718.9),(9617.0,5279.9),(9005.1,7146.0),(7443.9, 270.2),(9167.1,3160.0),(7388.6,6102.9),(6118.4,2066.9),( 438.7,2137.0),(5393.6,4973.3),(4479.7,7110.0),(7449.4,2985.4),(4119.9,3011.5)
150,(2159.2,4943.3),(11645.1,7832.6),(11340.7, 207.6),(3950.4, 715.6),(12786.9,2100.9),(2247.6,6885.2),(13497.3,6021.0),(9742.1,5286.5),(8920.3,7146.0),(7441.8, 270.2),(9164.6,2977.5),(7388.6,6102.9),(6148.4,2126.9),( 436.8,2128.3),(5362.8,4999.0),(4524.4,7110.0),(7396.5,2932.5),(4106.2,2929.2)
151,(2158.5,4938.0),(11645.2,7833.4),(11072.6, 212.4),(3941.2, 694.2),(12980.2,2091.4),(2320.0,6798.5),(13551.7,6103.2),(9751.2,5287.0),(8887.6,7146.0),(7439.8, 270.1),(9164.6,2977.0),(7388.6,6102.9),(6138.1,2106.2),( 434.9,2119.6),(5468.0,4911.4),(4569.0,7110.0),(7421.5,2957.5),(4119.7,3010.0)
152,(2157.8,4932.7),(11645.3,7834.1),(11069.9, 212.5),(3912.7, 627.6),(13013.2,2089.8),(2242.6,6891.9),(13571.6,6133.1),(9760.4,5287.5),(8854.9,7146.0),(7437.7, 270.1),(9164.6,2976.5),(7388.6,6102.9),(6093.0,2016.1),( 433.1,2110.9),(5560.3,4870.5),(4643.4,7105.9),(7424.4,2960.4),(4106.5,2930.8)
153,(2142.6,4810.8),(11645.4,7834.8),(11067.1, 212.5),(3921.9, 649.0),(13046.2,2088.2),(2219.8,6922.3),(13591.4,6163.0),(9769.5,5288.0),(8769.7,7146.0),(7435.7, 270.0),(9164.6,2975.9),(7388.6,6102.9),(6103.4,2036.7),( 464.1,2254.7),(5629.3,4860.7),(4622.1,6950.4),(7387.4,2923.4),(4119.4,3008.4)
154,(2143.3,4816.1),(11645.4,7835.6),(11064.4, 212.6),(3956.2, 729.2),(13020.5,2089.5),(2209.4,6936.1),(13539.6,6084.8),(9778.6,5288.5),(8789.6,7146.0),(7434.4, 270.0),(9164.6,2975.4),(7388.6,6102.9),(6113.7,2057.3),( 466.0,2263.4),(5552.1,4871.7),(4621.4,6945.4),(7430.7,2966.7),(4106.7,2932.4)
155,(2143.9,4821.4),(11609.5,7497.9),(11061.7, 212.6),(3947.0, 707.8),(12987.5,2091.1),(2364.0,6748.3),(13460.2,5965.1),(9445.7,5270.9),(9122.9,7146.0),(7436.5, 270.1),(9167.2,3162.6),(7388.6,6102.9),(6153.2,2136.4),( 467.8,2272.2),(5542.4,4873.1),(4555.0,7110.0),(7415.3,2951.3),(4119.1,3006.8)
156,(2124.4,4664.8),(11609.6,7498.6),(11059.0, 212.7),(3906.9, 614.0),(12954.5,2092.7),(2159.5,7002.6),(13279.9,5693.0),(9553.2,5276.6),(9155.8,7318.5),(7438.5, 270.1),(9167.2,3162.1),(7388.6,6102.9),(6043.1,1916.3),( 557.5,2096.9),(5619.6,4862.1),(4619.9,6934.4),(7402.8,2938.8),(4122.0,3023.8)
157,(2159.0,4941.9),(11610.3,7505.4),(11056.3, 212.7),(3916.0, 635.4),(12812.6,2099.7),(2107.7,7071.8),(13430.9,5920.8),(9544.1,5276.1),(9155.8,7318.4),(7440.6, 270.1),(9167.2,3161.6),(7388.6,6102.9),(6132.6,2095.1),( 470.7,2285.5),(5569.9,4869.2),(4619.2,6929.3),(7439.8,2975.8),(4104.2,2917.0)
158,(2158.3,4936.6),(11610.2,7504.7),(11389.5, 206.8),(3925.2, 656.9),(12522.4,2113.9),(2243.5,6890.6),(13411.1,5890.9),(9535.0,5275.6),(9155.8,7318.3),(7442.6, 270.2),(9167.2,3161.1),(7388.6,6102.9),(6087.4,2004.8),( 439.3,2140.1),(5524.5,4875.6),(4640.9,7087.1),(7406.1,2942.1),(4121.7,3022.2)
159,(2142.1,4806.9),(11610.2,7504.0),(11386.8, 206.8),(3952.9, 721.3),(12512.9,2114.4),(2324.9,6792.9),(13391.3,5861.0),(9525.8,5275.1),(9144.1,7645.8),(7444.7, 270.2),(9167.1,3160.6),(7388.6,6102.9),(6077.1,1984.2),( 437.5,2131.4),(5451.6,4925.0),(4511.6,7110.0),(7411.9,2947.9),(4104.4,2918.6)
160,(2142.8,4812.2),(11609.9,7501.6),(11367.9, 207.1),(3943.7, 699.9),(12822.1,2099.2),(2238.5,6897.3),(13437.8,5931.2),(9491.3,5273.3),(9258.6,7650.0),(7446.8, 270.3),(9169.7,3343.1),(7388.6,6102.9),(5960.1,1826.8),( 435.6,2122.6),(5395.7,4971.6),(4556.3,7110.0),(7448.9,2984.9),(4121.4,3020.6)
161,(2143.4,4817.5),(11574.0,7164.1),(11045.4, 212.9),(3910.2, 621.9),(12944.9,2093.2),(2190.7,6961.1),(13302.4,5726.9),(9507.6,5274.2),(9292.0,7650.0),(7448.8, 270.3),(9164.6,2977.0),(7388.6,6102.9),(6068.1,1966.1),( 433.7,2113.9),(5435.0,4938.8),(4600.9,7110.0),(7397.0,2933.0),(4104.7,2920.2)
162,(2144.1,4822.8),(11593.8,7350.5),(11373.3, 207.0),(3919.4, 643.3),(12756.1,2102.5),(2386.5,6722.5),(13282.6,5697.0),(9509.7,5274.3),(9150.0,7482.5),(7450.9, 270.4),(9164.6,2976.5),(7388.6,6102.9),(5984.9,1849.2),( 463.4,2251.7),(5465.8,4913.1),(4642.4,7110.0),(7421.0,2957.0),(4121.2,3019.1)
163,(2159.5,4945.8),(11593.8,7349.7),(11375.9, 207.0),(3958.7, 734.9),(12645.0,2107.9),(2178.3,6977.6),(13326.5,5763.2),(9518.9,5274.8),(9322.4,7650.0),(7452.9, 270.4),(9169.7,3344.6),(7388.6,6102.9),(5981.4,1846.0),( 465.3,2260.4),(5556.7,4871.0),(4621.5,6946.1),(7424.9,2960.9),(4105.0,2921.7)
164,(2123.4,4655.0),(11593.7,7349.0),(11378.8, 206.9),(3949.5, 713.5),(12690.0,2105.7),(2155.5,7008.0),(13413.7,5894.9),(9822.0,5290.7),(9232.2,7650.0),(7455.0, 270.5),(9164.6,2975.4),(7388.6,6102.9),(6151.5,2133.1),( 500.8,2101.0),(5632.8,4860.2),(4620.8,6941.1),(7387.9,2923.9),(4120.9,3017.5)
165,(2124.2,4663.6),(11629.6,7686.7),(11045.5, 212.9),(3940.3, 692.1),(13022.8,2089.3),(2111.7,7066.4),(13586.1,6155.0),(9812.9,5290.3),(9198.9,7650.0),(7457.0, 270.5),(9167.1,3157.9),(7388.6,6102.9),(6044.8,1919.6),( 523.1,2099.4),(5555.6,4871.2),(4620.1,6936.1),(7430.2,2966.2),(4120.9,3017.5)
166,(2159.1,4943.1),(11629.5,7685.9),(11048.2, 212.9),(3913.6, 629.7),(12989.7,2091.0),(2239.5,6896.0),(13544.8,6092.8),(9803.8,5289.8),(9165.6,7650.0),(7459.1, 270.5),(9167.1,3158.5),(7388.6,6102.9),(6130.9,2091.8),( 469.2,2278.4),(5538.9,4873.6),(4619.4,6931.0),(7415.8,2951.8),(4120.5,3014.9)
167,(2158.5,4937.8),(11629.4,7685.2),(11051.0, 212.8),(3922.8, 651.1),(13059.3,2264.3),(2329.8,6787.3),(13525.0,6062.8),(9794.7,5289.3),(9155.8,7650.0),(7461.1, 270.6),(9167.1,3159.0),(7388.6,6102.9),(6100.2,2030.5),( 471.1,2287.1),(5442.9,4932.2),(4461.5,7110.0),(7402.3,2938.3),(4105.6,2925.9)
168,(2157.8,4932.5),(11626.6,7658.7),(11053.7, 212.8),(3955.3, 727.1),(13058.7,2254.1),(2308.4,6811.8),(13474.8,5987.1),(9785.6,5288.8),(9189.1,7650.0),(7463.2, 270.6),(9167.1,3159.5),(7388.6,6102.9),(6110.6,2051.1),( 439.0,2138.5),(5599.5,4864.9),(4506.2,7110.0),(7439.3,2975.3),(4120.2,3013.4)
169,(2142.6,4811.0),(11626.7,7659.5),(11056.4, 212.7),(3946.1, 705.7),(12938.5,2093.5),(2252.2,6879.1),(13436.1,5928.7),(9776.5,5288.3),(9222.4,7650.0),(7465.2, 270.7),(9167.1,3160.0),(7388.6,6102.9),(6065.1,1960.2),( 437.1,2129.8),(5522.3,4876.0),(4550.8,7110.0),(7406.7,2942.7),(4105.9,2927.4)
170,(2140.7,4795.7),(11626.8,7660.2),(11059.1, 212.7),(3907.8, 616.1),(12828.6,2098.9),(2144.6,7022.5),(13416.3,5898.8),(9582.7,5278.1),(9144.1,7646.0),(7467.3, 270.7),(9164.6,2977.5),(7388.6,6102.9),(5993.1,1856.6),( 504.6,2100.7),(5314.9,5038.9),(4595.5,7110.0),(7411.4,2947.4),(4120.0,3011.8)
171,(2106.6,4470.6),(11593.1,7343.9),(11354.2, 207.4),(3916.9, 637.5),(12506.4,2114.7),(2174.2,6983.1),(13396.5,5868.9),(9758.2,5287.4),(9252.9,7650.0),(7469.3, 270.8),(9169.7,3343.6),(7388.6,6102.9),(5989.5,1853.3),( 434.2,2116.4),(5345.7,5013.3),(4643.9,7109.5),(7448.4,2984.4),(4120.0,3011.8)
172,(2141.0,4798.3),(11629.1,7681.5),(11400.6, 206.6),(3926.1, 659.0),(12839.2,2098.4),(2151.4,7013.5),(13547.5,6096.7),(9749.1,5286.9),(9286.2,7650.0),(7471.4, 270.8),(9164.6,2976.5),(7388.6,6102.9),(5985.9,1850.1),( 440.2,2105.4),(5618.4,4862.2),(4621.6,6946.9),(7397.5,2933.5),(4119.5,3009.2)
173,(2140.4,4793.0),(11629.0,7680.8),(11348.7, 207.5),(3952.0, 719.2),(12806.1,2100.0),(2115.8,7060.9),(13527.6,6066.8),(9740.0,5286.4),(9268.4,7650.0),(7473.5, 270.9),(9164.6,2976.0),(7388.6,6102.9),(6149.9,2129.7),( 446.6,2104.9),(5541.2,4873.3),(4620.9,6941.8),(7420.5,2956.5),(4119.5,3009.2)
174,(2106.8,4472.6),(11628.9,7680.1),(11346.0, 207.5),(3942.8, 697.8),(12594.9,2110.4),(2138.6,7030.5),(13507.8,6036.9),(9730.9,5285.9),(9235.1,7650.0),(7475.5, 270.9),(9169.7,3345.1),(7388.6,6102.9),(6139.6,2109.1),( 469.0,2103.3),(5303.5,5048.4),(4528.6,7110.0),(7425.4,2961.4),(4119.5,3009.2)
175,(2143.3,4816.4),(11627.2,7663.9),(11408.7, 206.4),(3911.1, 624.0),(12374.1,2121.2),(2193.8,6956.9),(13541.2,6087.3),(9721.8,5285.5),(9201.8,7650.0),(7477.6, 270.9),(9167.1,3157.9),(7388.6,6102.9),(6129.2,2088.5),( 466.8,2267.2),(5334.3,5022.7),(4483.9,7110.0),(7388.4,2924.4),(4121.9,3023.7)
176,(2144.0,4821.7),(11627.3,7664.6),(11411.4, 206.4),(3920.3, 645.4),(12707.0,2104.9),(2382.8,6726.8),(13419.0,5902.8),(9637.3,5281.0),(9419.6,7650.0),(7479.6, 271.0),(9167.2,3162.1),(7388.6,6102.9),(6101.9,2033.8),( 468.6,2275.9),(5434.9,4938.9),(4470.8,7110.0),(7429.6,2965.6),(4104.2,2917.1)
177,(2159.6,4946.9),(11592.7,7339.4),(11078.2, 212.3),(3957.8, 732.8),(13039.8,2088.5),(2175.2,6981.8),(13360.9,5815.1),(9361.5,5266.5),(9752.9,7650.0),(7481.7, 271.0),(9167.1,3159.0),(7388.6,6102.9),(6112.2,2054.4),( 470.5,2284.6),(5586.2,4866.8),(4641.6,7092.7),(7416.3,2952.3),(4121.7,3022.1)
178,(2125.1,4670.4),(11592.6,7338.7),(11080.9, 212.3),(3948.6, 711.4),(13006.8,2090.1),(2152.4,7012.2),(13330.1,5768.7),(9655.6,5282.0),(9717.2,7650.0),(7483.7, 271.1),(9167.1,3159.5),(7388.6,6102.9),(6026.2,1886.6),( 439.5,2141.0),(5508.2,4878.0),(4642.3,7097.7),(7401.8,2937.8),(4104.5,2918.7)
179,(2158.3,4936.3),(11627.5,7666.8),(11083.6, 212.2),(3939.4, 690.0),(12973.7,2091.8),(2278.6,6845.9),(13449.7,5949.2),(9685.3,5283.5),(9681.6,7650.0),(7485.8, 271.1),(9167.1,3160.0),(7388.6,6102.9),(6029.8,1889.8),( 437.7,2132.3),(5585.4,4866.9),(4590.1,7110.0),(7438.8,2974.8),(4121.4,3020.5)
180,(2142.1,4807.2),(11628.4,7675.6),(11086.3, 212.2),(3914.5, 631.8),(13058.8,2254.5),(2321.8,6796.5),(13510.5,6040.9),(9676.2,5283.1),(9645.9,7650.0),(7487.8, 271.2),(9164.6,2977.5),(7388.6,6102.9),(5994.0,1857.5),( 435.8,2123.5),(5410.2,4959.5),(4634.7,7110.0),(7407.2,2943.2),(4104.7,2920.3)
181,(2142.8,4812.5),(11628.4,7674.9),(11089.0, 212.1),(3923.7, 653.2),(12931.6,2093.8),(2119.9,7055.5),(13490.6,6011.0),(9942.2,5264.5),(9610.2,7650.0),(7489.9, 271.2),(9164.6,2977.0),(7388.6,6102.9),(5990.5,1854.2),( 433.9,2114.8),(5359.1,5002.1),(4608.6,7110.0),(7410.9,2946.9),(4121.2,3018.9)
182,(2140.5,4794.2),(11627.7,7669.0),(11091.8, 212.1),(3954.4, 725.0),(12898.5,2095.4),(2142.7,7025.1),(13558.4,6113.2),(9738.1,5286.3),(9613.4,7650.0),(7491.9, 271.3),(9164.6,2976.5),(7388.6,6102.9),(6148.2,2126.4),( 432.4,2106.0),(5328.3,5027.8),(4563.9,7110.0),(7447.9,2983.9),(4121.2,3018.9)
183,(2106.7,4471.7),(11627.8,7669.8),(11094.5, 212.0),(3945.2, 703.6),(12868.7,2096.9),(2176.1,6980.5),(13401.8,5876.9),(9729.0,5285.8),(9649.1,7650.0),(7494.0, 271.3),(9164.6,2976.0),(7388.6,6102.9),(6137.9,2105.8),( 454.4,2104.4),(5540.5,4873.4),(4620.1,6935.6),(7398.1,2934.1),(4121.2,3018.9)
184,(2143.1,4815.2),(11628.1,7672.7),(11097.2, 212.0),(3908.7, 618.2),(12901.7,2095.3),(2220.7,6921.1),(13382.0,5847.0),(9719.9,5285.4),(9684.8,7650.0),(7496.1, 271.3),(9164.6,2975.4),(7388.6,6102.9),(6092.8,2015.5),( 466.1,2264.1),(5617.7,4862.3),(4619.4,6930.5),(7420.0,2956.0),(4105.4,2924.4)
185,(2143.8,4820.5),(11628.0,7672.0),(11316.1, 208.1),(3917.9, 639.7),(12568.8,2111.7),(2350.4,6763.8),(13532.9,6074.8),(9710.8,5284.9),(9720.4,7650.0),(7498.1, 271.4),(9167.2,3162.6),(7388.6,6102.9),(6103.6,2037.1),( 468.0,2272.9),(5370.4,4992.6),(4465.3,7110.0),(7425.9,2961.9),(4120.5,3014.8)
186,(2159.8,4948.1),(11644.1,7823.3),(11438.6, 205.9),(3927.0, 661.1),(12601.8,2110.0),(2225.7,6914.4),(13513.1,6044.8),(9701.7,5284.4),(9756.1,7650.0),(7500.2, 271.4),(9167.2,3162.1),(7388.6,6102.9),(6113.9,2057.8),( 469.9,2281.6),(5339.7,5018.3),(4510.0,7110.0),(7388.9,2924.9),(4105.7,2926.0)
187,(2123.5,4656.7),(11644.2,7824.0),(11441.4, 205.8),(3951.1, 717.1),(12367.2,2121.6),(2344.4,6770.7),(13493.3,6014.9),(9692.6,5283.9),(9765.2,7650.0),(7502.2, 271.5),(9167.2,3161.6),(7388.6,6102.9),(6153.0,2136.0),( 603.0,2093.6),(5499.8,4884.8),(4642.3,7098.0),(7429.1,2965.1),(4105.7,2926.0)
188,(2107.6,4481.4),(11644.3,7824.7),(11444.1, 205.8),(3941.9, 695.7),(12334.2,2123.2),(2143.3,7024.3),(13555.8,6109.3),(9666.6,5282.6),(9729.6,7650.0),(7504.3, 271.5),(9167.2,3161.1),(7388.6,6102.9),(6142.7,2115.3),( 593.1,2094.3),(5572.7,4868.8),(4643.0,7103.0),(7416.8,2952.8),(4106.1,2928.5)
189,(2123.7,4658.6),(11608.4,7487.1),(11446.8, 205.7),(3912.0, 626.1),(12335.1,2123.2),(2123.9,7050.1),(13355.6,5807.2),(9333.9,5265.0),(9693.9,7650.0),(7506.3, 271.6),(9172.3,3530.3),(7388.6,6102.9),(6053.7,1937.3),( 570.8,2095.9),(5397.5,4970.1),(4629.3,7110.0),(7401.3,2937.3),(4106.1,2928.5)
190,(2107.4,4479.5),(11608.4,7487.8),(11449.5, 205.7),(3921.2, 647.5),(12633.9,2108.5),(2146.7,7019.7),(13375.4,5837.1),(9343.0,5265.5),(9658.2,7650.0),(7508.4, 271.6),(9169.7,3343.1),(7388.6,6102.9),(6098.8,2027.6),( 548.4,2097.6),(5433.3,4940.3),(4614.0,7110.0),(7438.2,2974.2),(4106.1,2928.5)
191,(2106.9,4473.7),(11611.5,7516.3),(11116.2, 211.6),(3956.9, 730.7),(12966.8,2092.1),(2172.1,6985.9),(13315.5,5746.7),(9655.9,5282.0),(9622.6,7650.0),(7510.4, 271.7),(9169.7,3343.6),(7388.6,6102.9),(6076.9,1983.8),( 526.1,2099.2),(5514.6,4877.1),(4621.0,6942.3),(7407.7,2943.7),(4119.3,3007.6)
192,(2106.4,4467.9),(11611.4,7515.5),(11118.9, 211.6),(3947.7, 709.3),(12800.2,2100.3),(2149.3,7016.3),(13464.3,5971.2),(9646.7,5281.5),(9601.1,7650.0),(7512.5, 271.7),(9164.6,2976.5),(7388.6,6102.9),(6119.4,2068.9),( 503.7,2100.8),(5464.7,4914.1),(4620.3,6937.3),(7410.4,2946.4),(4119.3,3007.6)
193,(2142.5,4810.0),(11611.3,7514.8),(11294.3, 208.5),(3906.2, 612.5),(12534.8,2113.3),(2117.9,7058.1),(13484.1,6001.1),(9637.6,5281.0),(9636.8,7650.0),(7514.5, 271.8),(9169.7,3344.6),(7388.6,6102.9),(6006.4,1868.7),( 434.2,2116.2),(5433.9,4939.7),(4619.6,6932.3),(7447.4,2983.4),(4104.2,2917.1)
194,(2140.8,4796.7),(11611.2,7514.1),(11124.4, 211.5),(3915.4, 633.9),(12867.8,2097.0),(2140.7,7027.7),(13426.9,5914.7),(9961.4,5259.0),(9672.4,7650.0),(7516.6, 271.8),(9164.6,2975.4),(7388.6,6102.9),(6010.0,1871.9),( 439.3,2105.5),(5584.6,4867.1),(4618.9,6927.2),(7398.6,2934.6),(4104.2,2917.1)
195,(2140.2,4791.4),(11644.8,7829.9),(11127.1, 211.4),(3924.6, 655.3),(12899.5,2095.4),(2178.1,6977.9),(13573.0,6135.2),(9650.2,5281.7),(9708.1,7650.0),(7518.6, 271.8),(9167.1,3157.9),(7388.6,6102.9),(6013.6,1875.1),( 447.5,2104.9),(5509.8,4877.7),(4641.2,7089.2),(7419.5,2955.5),(4104.5,2919.2)
196,(2159.7,4947.9),(11608.9,7492.2),(11129.8, 211.4),(3953.5, 722.9),(12932.5,2093.8),(2218.7,6923.7),(13372.8,5833.1),(9348.7,5265.8),(9743.8,7650.0),(7520.7, 271.9),(9167.1,3158.4),(7388.6,6102.9),(6034.7,1899.4),( 465.8,2262.7),(5460.4,4917.7),(4527.2,7110.0),(7426.4,2962.4),(4121.3,3020.0)
197,(2159.1,4942.6),(11611.0,7511.9),(11283.5, 208.7),(3944.3, 701.5),(12599.6,2110.2),(2352.8,6761.1),(13318.2,5750.7),(9681.6,5283.3),(9777.6,7650.0),(7522.8, 271.9),(9167.1,3158.9),(7388.6,6102.9),(6141.0,2112.0),( 467.7,2271.4),(5628.6,4860.8),(4642.7,7100.3),(7389.5,2925.5),(4104.8,2920.8)
198,(2125.6,4674.7),(11645.1,7832.1),(11471.3, 205.3),(3909.6, 620.3),(12632.6,2108.5),(2150.2,7015.0),(13518.4,6052.8),(9937.2,5265.9),(9741.9,7650.0),(7524.8, 272.0),(9167.1,3159.5),(7388.6,6102.9),(6055.3,1940.6),( 554.0,2097.2),(5551.4,4871.8),(4643.4,7105.3),(7428.6,2964.6),(4121.1,3018.4)
199,(2142.0,4806.1),(11645.1,7832.8),(11474.0, 205.3),(3918.8, 641.8),(12702.4,2105.1),(2117.0,7059.4),(13481.5,5997.1),(9743.5,5286.6),(9706.2,7650.0),(7526.9, 272.0),(9167.1,3160.0),(7388.6,6102.9),(6100.5,2030.9),( 470.6,2284.8),(5543.1,4873.0),(4622.2,6951.0),(7417.3,2953.3),(4105.1,2922.4)
200,(2142.7,4811.4),(11610.8,7509.7),(11140.7, 211.2),(3959.3, 736.5),(13035.1,2088.7),(2308.7,6811.5),(13429.5,5918.7),(9734.4,5286.1),(9670.6,7650.0),(7528.9, 272.1),(9164.6,2977.5),(7388.6,6102.9),(6110.8,2051.6),( 439.5,2140.8),(5620.3,4862.0),(4596.9,7110.0),(7380.3,2916.3),(4120.8,3016.9)
201,(2143.3,4816.7),(11646.7,7847.3),(11272.6, 208.8),(3950.2, 715.0),(13059.4,2266.7),(2252.0,6879.3),(13629.7,6220.8),(9888.2,5279.9),(9634.9,7650.0),(7531.0, 272.1),(9164.6,2977.0),(7388.6,6102.9),(6121.1,2072.2),( 437.6,2132.1),(5569.3,4869.2),(4620.7,6940.0),(7437.7,2973.7),(4105.3,2923.9)
202,(2140.0,4790.0),(11645.4,7835.0),(11269.9, 208.9),(3941.0, 693.6),(13011.3,2431.9),(2144.8,7022.3),(13609.9,6190.9),(9874.5,5283.9),(9599.2,7650.0),(7533.0, 272.2),(9164.6,2976.5),(7388.6,6102.9),(6001.9,1864.5),( 515.8,2099.9),(5322.4,5032.7),(4514.9,7110.0),(7408.2,2944.2),(4105.3,2923.9)
203,(2107.0,4474.8),(11645.5,7835.7),(11148.9, 211.1),(3912.9, 628.2),(13058.7,2253.5),(2174.0,6983.3),(13659.2,6265.3),(9744.2,5286.6),(9624.4,7650.0),(7535.1, 272.2),(9164.6,2976.0),(7388.6,6102.9),(6005.4,1867.8),( 493.5,2101.5),(5317.4,5036.8),(4470.2,7110.0),(7409.9,2945.9),(4105.3,2923.9)
204,(2106.5,4469.0),(11609.5,7498.1),(11151.6, 211.0),(3922.1, 649.6),(12951.1,2092.9),(2151.2,7013.7),(13459.0,5963.2),(9411.3,5269.1),(9660.1,7650.0),(7537.1, 272.2),(9164.6,2975.5),(7388.6,6102.9),(6037.6,1905.3),( 471.1,2103.2),(5348.2,5011.1),(4484.4,7110.0),(7446.8,2982.8),(4105.3,2923.9)
205,(2122.4,4644.9),(11574.4,7167.6),(11154.3, 211.0),(3956.0, 728.6),(12918.1,2094.5),(2116.0,7060.7),(13281.2,5694.9),(9245.6,5260.4),(9695.8,7650.0),(7539.2, 272.3),(9167.1,3157.9),(7388.6,6102.9),(6138.0,2106.1),( 448.8,2104.8),(5614.2,4862.8),(4641.9,7094.5),(7399.1,2935.1),(4106.3,2929.5)
206,(2125.9,4677.5),(11609.7,7499.5),(11157.0, 210.9),(3946.8, 707.2),(12885.0,2096.1),(2138.8,7030.3),(13327.9,5765.4),(9578.4,5277.9),(9731.4,7650.0),(7541.2, 272.3),(9167.1,3158.4),(7388.6,6102.9),(5952.3,1819.7),( 438.0,2105.6),(5537.0,4873.9),(4642.6,7099.5),(7419.0,2955.0),(4119.6,3009.7)
