26,0.77333,1.45911,0.652812,1,0.946667,1,0.48
时间119,(8748.67,4662),(6624,1332),(5832,4284),(11997.3,8014.36),(11717.6,5295.72),(13330.5,8031.78),(11880,368.664),(13068,2430),(13091,2762.54),(8262,2358),(9198,2006.66),(7308,3186),(5521.88,2241.05),(7784.77,7965.67),(7380,6264),(1566,7650),(2484,7110),(990,4752),(4194,5238),(1818,2898),(1155.05,2968.31),(1671.17,1987.68),(4086,2070),(4797.38,324.624),(4325.52,1350.65),(5166,3780)
时间120,(9082.01,4662),(6876,1350),(5922,4050),(12330.6,8018.71),(11384.5,5283.15),(13663.8,8036.14),(11880,198),(12734.8,2440.92),(13114,3095.08),(8595.27,2351.59),(9198,1673.33),(7158.93,3484.14),(5526,2340),(7451.54,7957.34),(7046.79,6273.26),(1793.98,7406.82),(2152.17,7078.4),(919.19,4426.27),(4050,5202),(2151.3,2902.57),(823.569,3003.47),(1674,2016),(4077.23,1736.78),(5130.51,312.832),(4068,1386),(5499.34,3780)
时间121,(9162,4662),(6844.4,1681.83),(5616,4050),(12663.9,8023.07),(11142,5274),(13997.2,8040.5),(11880,531.336),(12401.7,2451.85),(13137,3427.62),(8928.55,2345.18),(9198,1494),(7110,3582),(5512.12,2006.95),(7398,7956),(6732,6282),(2021.96,7163.64),(2106,7074),(900,4338),(3717.31,5222.79),(2484.61,2907.13),(630,3024),(1341.54,2040.09),(4068.46,1403.56),(5463.64,301.039),(4013.2,1057.2),(5580,3780)
时间122,(8828.66,4662),(6840,1728),(5508,4068),(12997.2,8027.43),(11214.9,5599.27),(14330.5,8044.86),(11880,702),(12068.5,2462.77),(13160,3760.16),(9198,2340),(9084.45,1180.6),(6840,3546),(5508,1908),(7447.45,7626.35),(6738.94,6615.26),(2106,7074),(1772.79,7083.26),(1227.45,4275.63),(3474,5238),(2817.91,2911.7),(708.986,3347.84),(1009.07,2064.18),(4068,1386),(5796.76,289.247),(3960,738),(5246.66,3780)
时间123,(8495.33,4662),(6871.6,1396.17),(5292,4284),(13330.5,8031.78),(11287.8,5924.53),(14418,8046),(11896.6,1034.92),(11970,2466),(13183,4092.71),(9198,2006.66),(8970.9,867.201),(6552,3690),(5521.88,2241.05),(7452,7596),(6745.89,6948.53),(2268,6858),(1458,7092),(1278,4266),(3140.95,5224.12),(3132,2916),(787.972,3671.69),(676.607,2088.27),(4076.77,1719.22),(5832,288),(4293.34,738),(5166,3780)
时间124,(8161.99,4662),(6876,1350),(5004,4302),(13663.8,8036.14),(11360.7,6249.8),(14458.6,7715.15),(11913.3,1367.84),(11636.8,2455.9),(13206,4425.25),(9198,1673.33),(8857.35,553.802),(6840,3546),(5526,2340),(7401.31,7266.54),(6750,7146),(1938.15,6906.1),(1521.34,7419.26),(1611.34,4266),(3042,5220),(2798.7,2911.43),(810,3762),(432,2106),(4085.54,2052.44),(5832,621.336),(4626.67,738),(4832.86,3768.51)
时间125,(8082,4662),(6894,1062),(4986,4572),(13997.2,8040.5),(11376,6318),(14499.3,7384.3),(11929.9,1700.76),(11376,2448),(13229,4757.79),(9198,1494),(8748,252),(7110,3582),(5848.67,2256.35),(7380,7128),(7083.2,7136.48),(1608.31,6954.21),(1566,7650),(1944.67,4266),(2709.18,5201.51),(2465.39,2906.87),(731.014,3438.16),(502.28,2431.84),(4086,2070),(5832,738),(4960.01,738),(4644,3762)
时间126,(8415.34,4662),(7225.57,1096.3),(5319.34,4572),(14330.5,8044.86),(11303.1,5992.73),(14539.9,7053.45),(11946.6,2033.68),(11709.2,2458.1),(13252,5090.33),(9198,1827.34),(8415.57,276.624),(6840,3726),(6012,2214),(7713.22,7136.77),(7380,7128),(1404,6984),(1793.98,7406.82),(2088,4266),(2394,5184),(2132.09,2902.3),(652.028,3114.31),(572.56,2757.69),(4077.23,1736.78),(5832,404.664),(5293.34,738),(4310.88,3750.1)
时间127,(8748.67,4662),(7416,1116),(5346,4572),(14418,8046),(11230.2,5667.47),(14544,7020),(11952,2142),(11970,2466),(13266,5292),(9198,2160.67),(8262,288),(7110,3582),(6156,2142),(8046.44,7145.54),(7046.8,7137.52),(1733.85,6935.9),(2021.96,7163.64),(2022.63,3939.14),(2196,5166),(1818,2898),(630,3024),(630,3024),(4068.46,1403.56),(5832,288),(5626.68,738),(4140,3744)
时间128,(9082.01,4662),(7452,1368),(5472,4356),(14458.6,7715.15),(11157.3,5342.2),(14418,6840),(11935.4,1809.08),(11636.8,2455.9),(13243,4959.46),(9198,2340),(8262,621.336),(6840,3546),(6030,1890),(8064,7146),(6750,7146),(2063.69,6887.79),(2106,7074),(1962,3636),(2394,5184),(1486.52,2933.16),(708.986,3347.84),(708.986,3347.84),(4068,1386),(5498.87,299.792),(5832,738),(3806.72,3749.85)
时间129,(9162,4662),(7784.6,1345.83),(5346,4572),(14499.3,7384.3),(11142,5274),(14219,6572.59),(11918.7,1476.16),(11376,2448),(13220,4626.92),(9180,2664),(8262,954.672),(6552,3690),(5782.82,1666.36),(8098.3,7477.57),(6750,7479.34),(2268,6858),(1878.02,7317.18),(2027.37,3962.86),(2196,5166),(1155.05,2968.31),(787.972,3671.69),(787.972,3671.69),(4013.2,1057.2),(5165.75,311.584),(5498.66,738),(3473.43,3755.69)
时间130,(9162,4995.34),(8117.2,1323.65),(5562,4608),(14539.9,7053.45),(11475.1,5286.57),(14020,6305.17),(11902.1,1143.24),(11304,2160),(13197,4294.38),(8847.43,2686.55),(8262,1288.01),(6220.17,3721.6),(5652,1548),(8118,7668),(6750,7812.67),(2487.5,6607.14),(1650.04,7560.36),(2088,4266),(2160,4950),(823.569,3003.47),(810,3762),(810,3762),(3960,738),(4832.62,323.376),(5165.33,738),(3140.15,3761.54)
时间131,(9162,5256),(8262,1314),(5346,4572),(14544,7020),(11808.2,5299.14),(13821,6037.76),(11885.4,810.32),(11637.2,2150.74),(13174,3961.84),(8514.85,2709.09),(8262,1314),(6174,3726),(5899.18,1771.64),(7786.59,7632.17),(6750,7956),(2707.01,6356.28),(1566,7650),(2118.18,4597.97),(2394,5184),(630,3024),(1143.05,3748.12),(1143.05,3748.12),(3828.69,431.616),(4499.49,335.168),(4831.99,738),(3114,3762)
时间132,(9162,4922.66),(7929.4,1336.17),(5562,4608),(14503.4,7350.85),(12141.3,5311.71),(13622,5770.35),(11880,702),(11952,2142),(13151,3629.29),(8182.28,2731.64),(8282.17,1646.73),(5868,3834),(6030,1890),(7455.19,7596.34),(6416.83,7945.42),(2772,6282),(1502.66,7322.74),(2124,4662),(2726.82,5202.49),(559.72,2698.16),(1242,3744),(1242,3744),(3798,360),(4166.36,346.961),(4498.66,738),(3447.28,3756.15)
时间133,(9162,4662),(7596.8,1358.35),(5279.33,4784.67),(14462.7,7681.7),(12474.4,5324.28),(13423,5502.93),(11896.6,1034.92),(12284.9,2125.63),(13128,3296.75),(8118,2736),(8298,1908),(5908.51,3503.14),(5782.82,1666.36),(7452,7596),(6083.66,7934.85),(2441.7,6326.86),(1458,7092),(2160,4950),(3042,5220),(489.44,2372.31),(1571.65,3694.55),(1571.65,3694.55),(4131.13,348.208),(3833.24,358.753),(4165.32,738),(3780.57,3750.31)
时间134,(9162,4995.34),(7452,1368),(5274,4788),(14422.1,8012.55),(12807.5,5336.85),(13266,5292),(11913.3,1367.84),(12617.9,2109.25),(13105,2964.21),(8082,2628),(7964.83,1897.59),(5949.03,3172.27),(5652,1548),(7783.41,7631.83),(5750.5,7924.27),(2111.39,6371.71),(1791.21,7082.74),(2196,5166),(3375.05,5233.88),(432,2106),(1901.3,3645.11),(1901.3,3645.11),(4464.25,336.416),(3798,360),(3960,738),(4113.85,3744.46)
时间135,(9162,5256),(7452,1701.34),(5130,4968),(14418,8046),(13050,5346),(13050,5346),(11929.9,1700.76),(12950.8,2092.88),(13082,2631.67),(8118,2736),(7722,1890),(5976,2952),(5899.18,1771.64),(8114.81,7667.66),(5616,7920),(1781.09,6416.57),(2106,7074),(2394,5184),(3474,5238),(764.464,2081.91),(1962,3636),(1962,3636),(4797.38,324.624),(3929.31,666.384),(4014.8,1066.8),(4140,3744)
时间136,(9162,4922.66),(7452,1908),(5274,4788),(14084.7,8041.64),(13266,5292),(13234.1,5623.87),(11946.6,2033.68),(13050,2088),(13068,2430),(8450.57,2713.45),(8055.17,1900.41),(5935.49,3282.86),(6030,1890),(8118,7668),(5606.99,7586.79),(1450.78,6461.42),(2437.83,7105.6),(2160,4950),(3577.2,5554.96),(1096.93,2057.82),(1898.16,3308.83),(1898.16,3308.83),(5130.51,312.832),(3960,738),(4068,1386),(4473.12,3755.9)
时间137,(9162,4662),(7439.19,2241.09),(5130,4968),(13751.4,8037.29),(13465,5559.41),(13418.3,5901.73),(11952,2142),(12717.1,2104.37),(13091,2762.54),(8783.15,2690.91),(8298,1908),(5894.97,3613.73),(6156,2142),(8083.7,7336.43),(5598,7254),(1314,6480),(2484,7110),(2196,5166),(3680.39,5871.92),(1429.39,2033.73),(1834.33,2981.67),(1834.33,2981.67),(5463.64,301.039),(4293.34,738),(4076.77,1719.22),(4644,3762)
时间138,(9198,4392),(7434,2376),(4932,5184),(13418.1,8032.93),(13664,5826.83),(13602.4,6179.6),(11935.4,1809.08),(12384.1,2120.75),(13114,3095.08),(9115.72,2668.36),(7964.83,1897.59),(5868,3834),(6257.07,2459.64),(8064,7146),(5607.01,7587.21),(1269.36,6149.67),(2817.34,7110),(2160,4950),(3726,6012),(1674,2016),(1818,2898),(1818,2898),(5796.76,289.247),(4626.67,738),(4085.54,2052.44),(4977.14,3773.49)
时间139,(9162,4662),(7740,2340),(5130,4968),(13084.8,8028.57),(13863,6094.24),(13786.5,6457.47),(11918.7,1476.16),(12051.2,2137.12),(13137,3427.62),(9180,2664),(7722,1890),(5922,4050),(6282,2538),(8397.34,7146),(5616,7920),(1224.72,5819.33),(3150.67,7110),(2394,5184),(3622.8,5695.04),(1640.83,1684.32),(1764.29,2569.02),(1764.29,2569.02),(5832,288),(4960.01,738),(4086,2070),(5166,3780)
时间140,(9162,4995.34),(7726.68,2006.93),(4932,5184),(12751.5,8024.22),(14062,6361.65),(13970.6,6735.33),(11902.1,1143.24),(11952,2142),(13160,3760.16),(8847.43,2686.55),(8055.17,1900.41),(5868,3834),(6180.93,2220.36),(8730.67,7146),(5949.17,7930.58),(1224,5814),(3484.01,7110),(2160,4950),(3519.61,5378.08),(1638,1656),(1710.58,2240.04),(1710.58,2240.04),(5832,621.336),(5293.34,738),(4077.23,1736.78),(5166,3446.66)
时间141,(9162,5256),(7722,1890),(4914,5346),(12418.2,8019.86),(14261,6629.07),(14040,6840),(11885.4,810.32),(11935.4,1809.08),(13183,4092.71),(8514.85,2709.09),(8298,1908),(5908.51,3503.14),(6156,2142),(9064.01,7146),(6282.34,7941.15),(1557.09,5826.81),(3510,7110),(2394,5184),(3474,5238),(1671.17,1987.68),(1674,2016),(1674,2016),(5832,738),(5626.68,738),(4068.46,1403.56),(5166,3330)
时间142,(9162,4922.66),(7452,1908),(4603.58,5467.47),(12084.8,8015.5),(14418,6840),(13712.8,6903.84),(11880,702),(11918.7,1476.16),(13206,4425.25),(8182.28,2731.64),(7964.83,1897.59),(5949.03,3172.27),(6012,2214),(9162,7146),(6615.5,7951.73),(1692,5832),(3574.34,6782.93),(2196,5166),(3806.69,5217.21),(1674,2016),(1341.54,2040.09),(1341.54,2040.09),(5796,936),(5832,738),(4068,1386),(4932,3348)
时间143,(9162,4662),(7452,1574.66),(4500,5508),(11751.5,8011.14),(14219,6572.59),(13385.7,6967.67),(11880,368.664),(11902.1,1143.24),(13229,4757.79),(8118,2736),(7722,1890),(5976,2952),(6156,2142),(8828.66,7146),(6750,7956),(1358.91,5819.19),(3638.68,6455.87),(2160,4950),(4050,5202),(1640.83,1684.32),(1009.07,2064.18),(1009.07,2064.18),(5832,738),(5796,936),(4013.2,1057.2),(4644,3330)
时间144,(9198,4392),(7452,1368),(4810.42,5386.53),(11664,8010),(14020,6305.17),(13302,6984),(11880,198),(11885.4,810.32),(13252,5090.33),(8450.57,2713.45),(8055.17,1900.41),(5643.82,2924.32),(6282,2142),(8495.33,7146),(7083.34,7956),(1224,5814),(3703.02,6128.8),(2196,5166),(4104,5004),(1638,1656),(676.607,2088.27),(676.607,2088.27),(5498.66,738),(5832,738),(3960,738),(4356,3348)
时间145,(9530.6,4414.17),(7784.6,1345.83),(4914,5346),(11628.7,7678.53),(13821,6037.76),(12970.5,7018.54),(11880,531.336),(11880,702),(13266,5292),(8783.15,2690.91),(8298,1908),(5544,2916),(6164.96,1829.89),(8161.99,7146),(7398,7956),(1268.64,6144.33),(3726,6012),(1862.79,5175.26),(4050,5202),(1671.17,1987.68),(432,2106),(432,2106),(5165.33,738),(5498.66,738),(3828.69,431.616),(4104,3348)
时间146,(9863.2,4436.35),(8117.2,1323.65),(4932,5184),(11593.5,7347.07),(13622,5770.35),(12638.9,7053.07),(11880,702),(12213.3,696.536),(13243,4959.46),(9115.72,2668.36),(8277.83,1575.27),(5364,2952),(6120,1710),(8064,7146),(7447.45,7626.35),(1313.28,6474.67),(3979.09,5795.07),(1548,5184),(4194,5238),(1674,2016),(374.539,1777.65),(764.464,2081.91),(4831.99,738),(5165.33,738),(3798,360),(3852,3330)
时间147,(10008,4446),(8262,1314),(4716,5184),(11574,7164),(13423,5502.93),(12307.4,7087.61),(12213.3,696.536),(12546.6,691.072),(13220,4626.92),(9180,2664),(8262,1314),(5535.5,3237.83),(6237.04,2022.11),(8086.17,6813.4),(7452,7596),(1314,6480),(4104,5688),(1214.91,5196.81),(4050,5202),(1640.83,1684.32),(317.079,1449.31),(1096.93,2057.82),(4498.66,738),(4831.99,738),(4131.13,348.208),(3518.66,3330)
时间148,(9675.4,4423.83),(7929.4,1336.17),(4662,4878),(11609.3,7495.47),(13266,5292),(11975.8,7122.14),(12546.6,691.072),(12879.9,685.609),(13197,4294.38),(8847.43,2686.55),(8262,980.664),(5580,3312),(6282,2142),(8100,6606),(7402.55,7925.65),(1372.6,6808.15),(4407.46,5550.06),(1080,5202),(3717.31,5222.79),(1638,1656),(306,1386),(1429.39,2033.73),(4165.32,738),(4498.66,738),(4464.25,336.416),(3438,3330)
时间149,(9342.8,4401.65),(7596.8,1358.35),(4716,5184),(11644.5,7826.93),(13465,5559.41),(11644.3,7156.68),(12879.9,685.609),(12978,684),(13174,3961.84),(8514.85,2709.09),(8262,647.328),(5408.5,3026.17),(6336,2358),(8431.68,6639.17),(7398,7956),(1404,6984),(4500,5508),(1014.63,4875.14),(3474,5238),(1743.41,1339.77),(363.461,1714.35),(1674,2016),(3960,738),(4165.32,738),(4797.38,324.624),(3312,3348)
时间150,(9198,4392),(7452,1368),(4662,4878),(11664,8010),(13664,5826.83),(11574,7164),(12978,684),(12644.7,689.464),(13151,3629.29),(8182.28,2731.64),(8262,313.992),(5364,2952),(6282,2142),(8460,6642),(7731.23,7964.33),(1733.85,6935.9),(4196.54,5645.94),(990,4752),(3140.95,5224.12),(1848.82,1023.54),(420.921,2042.69),(1727.71,2344.98),(3828.69,431.616),(3960,738),(5130.51,312.832),(3186,3366)
时间151,(9530.6,4414.17),(7416,1116),(4986,4896),(11330.7,8007.05),(13863,6094.24),(11240.7,7168.69),(12966.5,350.862),(12311.4,694.928),(13128,3296.75),(8118,2736),(8262,288),(5544,2916),(6156,2142),(8477.52,6309.12),(8064.46,7972.66),(2063.69,6887.79),(4104,5688),(1055.37,5078.86),(3042,5220),(1854,1008),(432,2106),(1781.42,2673.96),(3798,360),(4293.34,738),(5463.64,301.039),(3168,3186)
时间152,(9863.2,4436.35),(7084.43,1081.7),(5130,4968),(10997.4,8004.1),(14062,6361.65),(10907.4,7173.39),(12960,162),(11978.1,700.391),(13105,2964.21),(8118,2952),(8594.43,263.376),(5364,2952),(6257.07,2459.64),(8478,6300),(8118,7974),(2268,6858),(4104,5868),(1080,5202),(3042,5508),(1748.59,1324.23),(374.539,1777.65),(1818,2898),(3929.31,666.384),(4626.67,738),(5796.76,289.247),(3474,3186)
时间153,(10008,4446),(6894,1062),(5274,4788),(10664,8001.15),(14261,6629.07),(10574.1,7178.08),(12971.5,495.138),(11880,702),(13082,2631.67),(8352,2970),(8748,252),(5535.5,3237.83),(6282,2538),(8460.48,6632.88),(7784.77,7965.67),(2106,7074),(4399.74,5714.21),(1413.09,5189.19),(3042,5220),(1643.18,1640.46),(317.079,1449.31),(2151.3,2902.57),(3960,738),(4960.01,738),(5832,288),(3438,3330)
时间154,(9675.4,4423.83),(6876,1350),(5130,4968),(10330.7,7998.2),(14418,6840),(10296,7182),(12978,684),(12213.3,696.536),(13068,2430),(8677.4,2897.69),(8861.55,565.399),(5580,3312),(6180.93,2220.36),(8460,6642),(7451.54,7957.34),(2268,6858),(4554,5634),(1548,5184),(2709.18,5201.51),(1638,1656),(306,1386),(2484.61,2907.13),(3828.69,431.616),(5293.34,738),(5498.87,299.792),(3771.34,3330)
时间155,(9342.8,4401.65),(6624,1332),(5292,5058),(9997.39,7995.25),(14544,7020),(10321.6,7514.35),(12995.1,1016.9),(12546.6,691.072),(13091,2762.54),(9002.8,2825.38),(8975.1,878.799),(5580,3645.34),(6156,2142),(8128.32,6608.83),(7398,7956),(2106,7074),(4867.92,5521.89),(1563.14,4851.01),(2394,5184),(1743.41,1339.77),(275.267,1054.08),(2817.91,2911.7),(3798,360),(5626.68,738),(5165.75,311.584),(3852,3330)
时间156,(9198,4392),(6704.85,1008.62),(5508,4878),(9664.06,7992.3),(14503.4,7350.85),(10332,7650),(13012.1,1349.8),(12879.9,685.609),(13114,3095.08),(9162,2790),(9088.65,1192.2),(5580,3780),(6257.07,2459.64),(8100,6606),(7064.66,7956),(1772.79,7083.26),(5058,5454),(1566,4788),(2160,4950),(1848.82,1023.54),(244.534,722.168),(3132,2916),(4131.13,348.208),(5832,738),(4832.62,323.376),(3518.66,3330)
时间157,(9180,4086),(6768,756),(5292,5058),(9630,7992),(14462.7,7681.7),(9998.66,7650),(13029.2,1682.7),(12978,684),(13137,3427.62),(9166.63,3123.3),(9198,1494),(5580,3446.66),(6282,2538),(8077.83,6938.6),(6750,7956),(1458,7092),(4744.08,5566.11),(1550.86,5120.99),(2124,4662),(1854,1008),(216,414),(2798.7,2911.43),(4464.25,336.416),(5832,404.664),(4499.49,335.168),(3438,3330)
时间158,(9512.35,4060.43),(7100.82,737.51),(5274,5202),(9963.32,7994.95),(14422.1,8012.55),(9665.33,7650),(13046.3,2015.59),(12966.5,350.862),(13160,3760.16),(9171.26,3456.61),(9084.45,1180.6),(5580,3312),(6180.93,2220.36),(8064,7146),(6750,7622.66),(1791.21,7082.74),(4554,5634),(1548,5184),(2093.82,4330.03),(2158.61,872.619),(549.298,408.975),(2465.39,2906.87),(4797.38,324.624),(5832,288),(4166.36,346.961),(3312,3348)
时间159,(9844.71,4034.87),(7416,720),(5292,5058),(10296.6,7997.9),(14418,8046),(9594,7650),(13050,2088),(12960,162),(13183,4092.71),(9175.89,3789.91),(8970.9,867.201),(5580,3645.34),(6156,2142),(7730.78,7137.23),(6750,7289.33),(2106,7074),(4867.92,5521.89),(1563.14,4851.01),(2088,4266),(2178,864),(882.596,403.951),(2132.09,2902.3),(5130.51,312.832),(5832,621.336),(3833.24,358.753),(3186,3366)
时间160,(9882,4032),(7083.18,738.49),(5130,4968),(10630,8000.85),(14084.7,8041.64),(9628.9,7981.5),(13032.9,1755.1),(12626.8,173.105),(13206,4425.25),(9180,4086),(8857.35,553.802),(5580,3780),(6030,1890),(7397.56,7128.46),(6750,7146),(2437.83,7105.6),(5058,5454),(1566,4788),(2118.18,4597.97),(1873.39,999.381),(1215.89,398.926),(1818,2898),(5463.64,301.039),(5832,738),(3798,360),(3312,3348)
时间161,(9549.65,4057.57),(6768,756),(5274,4788),(10963.3,8003.8),(13751.4,8037.29),(9630,7992),(13015.9,1422.2),(12293.7,184.21),(13229,4757.79),(9175.37,3752.7),(8748,252),(5580,3446.66),(5782.82,1666.36),(7380,7128),(6743.06,6812.74),(2484,7110),(4744.08,5566.11),(1891.15,4714.58),(2124,4662),(1854,1008),(1549.19,393.902),(1486.52,2933.16),(5796.76,289.247),(5498.66,738),(4131.13,348.208),(3186,3366)
时间162,(9217.29,4083.13),(7100.82,737.51),(5130,4968),(11296.6,8006.75),(13418.1,8032.93),(9963.32,7994.95),(12998.8,1089.3),(11960.5,195.315),(13252,5090.33),(9170.74,3419.39),(8415.57,276.624),(5580,3312),(5652,1548),(7380,6794.66),(6736.11,6479.47),(2491.57,7443.25),(4554,5634),(2124,4662),(1798.85,4735.42),(2158.61,872.619),(1882.49,388.877),(1155.05,2968.31),(5832,288),(5165.33,738),(4464.25,336.416),(3168,3186)
时间163,(9180,4086),(7416,720),(4932,5184),(11629.9,8009.7),(13084.8,8028.57),(10296.6,7997.9),(12981.7,756.406),(11880,198),(13266,5292),(9166.11,3086.09),(8262,288),(5580,3645.34),(5616,1278),(7380,6461.33),(6732,6282),(2499.15,7776.5),(4626,5814),(1798.85,4735.42),(1566,4788),(2178,864),(2215.79,383.852),(823.569,3003.47),(6165.34,288),(4831.99,738),(4797.38,324.624),(3474,3186)
时间164,(8846.71,4091.29),(7416,1053.34),(4716,5184),(11664,8010),(12751.5,8024.22),(10630,8000.85),(12978,684),(12213.2,186.895),(13243,4959.46),(9162,2790),(7928.74,280.755),(5580,3780),(5949.34,1278),(7380,6264),(6405.14,6216.63),(2502,7902),(4554,5634),(1566,4788),(1233.31,4767.21),(1873.39,999.381),(2549.09,378.828),(630,3024),(6498.67,288),(4498.66,738),(5130.51,312.832),(3168,3186)
时间165,(8513.41,4096.58),(7416,1116),(4932,5184),(11330.7,8007.05),(12418.2,8019.86),(10963.3,8003.8),(12644.7,689.464),(12546.3,175.79),(13220,4626.92),(8836.6,2862.31),(7595.49,273.511),(5580,3446.66),(6066,1278),(7397.83,5931.14),(6372,6210),(2494.43,7568.75),(4867.92,5521.89),(1550.86,5120.99),(990,4752),(1854,1008),(2882.39,373.803),(559.72,2698.16),(6516,288),(4165.32,738),(5463.64,301.039),(3186,3366)
时间166,(8180.12,4101.87),(7416,782.664),(4914,5346),(10997.4,8004.1),(12084.8,8015.5),(11296.6,8006.75),(12311.4,694.928),(12879.5,164.685),(13197,4294.38),(8511.2,2934.62),(7434,270),(5580,3312),(5732.66,1278),(7415.66,5598.28),(6372,5876.66),(2486.85,7235.5),(5058,5454),(1548,5184),(1055.37,5078.86),(1748.59,1324.23),(3215.68,368.779),(489.44,2372.31),(6593.79,612.132),(3960,738),(5796.76,289.247),(3312,3348)
时间167,(8046,4104),(7416,720),(4603.58,5467.47),(10664,8001.15),(11751.5,8011.14),(11629.9,8009.7),(11978.1,700.391),(12960,162),(13174,3961.84),(8352,2970),(7767.26,277.245),(5408.5,3026.17),(5616,1278),(7433.5,5265.42),(6372,5543.33),(2484,7110),(4744.08,5566.11),(1214.91,5196.81),(1080,5202),(1643.18,1640.46),(3548.98,363.754),(432,2106),(6624,738),(3828.69,431.616),(5832,288),(3438,3330)
时间168,(8379.29,4098.71),(7083.18,738.49),(4500,5508),(10330.7,7998.2),(11664,8010),(11664,8010),(11880,702),(12626.8,173.105),(13151,3629.29),(8677.4,2897.69),(8100.51,284.489),(5364,2952),(5652,1548),(7434,5256),(6372,5220),(2817.34,7110),(4554,5634),(1080,5202),(1156.35,5526.47),(1638,1656),(3798,360),(764.464,2081.91),(6546.21,413.868),(3798,360),(6165.34,288),(3312,3348)
时间169,(8712.59,4093.42),(6768,756),(4810.42,5386.53),(9997.39,7995.25),(11628.7,7678.53),(11997.3,8014.36),(11896.6,1034.92),(12293.7,184.21),(13128,3296.75),(9002.8,2825.38),(8262,288),(5544,2916),(5899.18,1771.64),(7766.88,5238.48),(6705.14,5231.29),(3150.67,7110),(4867.92,5521.89),(1014.63,4875.14),(1224,5814),(1671.17,1987.68),(3464.7,365.025),(1096.93,2057.82),(6516,288),(4131.13,348.208),(6498.67,288),(3186,3366)
时间170,(9045.88,4088.13),(6894,1062),(4914,5346),(9664.06,7992.3),(11593.5,7347.07),(12330.6,8018.71),(11913.3,1367.84),(11960.5,195.315),(13105,2964.21),(9162,2790),(7928.74,280.755),(5876.18,2943.68),(6030,1890),(8099.75,5220.96),(7038.29,5242.59),(3484.01,7110),(5058,5454),(990,4752),(1147.65,5489.53),(1674,2016),(3131.4,370.049),(1429.39,2033.73),(6593.79,612.132),(4464.25,336.416),(6516,288),(3126.37,3693.96)
时间171,(9180,4086),(6768,756),(4932,5184),(9630,7992),(11574,7164),(12663.9,8023.07),(11929.9,1700.76),(11880,198),(13082,2631.67),(9166.63,3123.3),(7595.49,273.511),(5976,2952),(6156,2142),(8118,5220),(7371.43,5253.88),(3510,7110),(4744.08,5566.11),(919.19,4426.27),(1080,5202),(1727.71,2344.98),(2798.11,375.074),(1674,2016),(6624,738),(4797.38,324.624),(6642,270),(3114,3762)
时间172,(9512.35,4060.43),(6687.15,1079.38),(5264.88,5201.52),(9595.1,7660.5),(11609.3,7495.47),(12997.2,8027.43),(11946.6,2033.68),(11546.7,203.951),(13068,2430),(9171.26,3456.61),(7434,270),(5643.82,2924.32),(6282,2142),(8118,5553.34),(7434,5256),(3843.34,7110),(4554,5634),(900,4338),(1156.35,5526.47),(1781.42,2673.96),(2464.81,380.098),(1727.71,2344.98),(6500.2,1047.49),(5130.51,312.832),(6516,288),(3173.63,3434.04)
时间173,(9844.71,4034.87),(6624,1332),(5274,5202),(9594,7650),(11644.5,7826.93),(13330.5,8031.78),(11952,2142),(11213.4,209.903),(13091,2762.54),(9175.89,3789.91),(7767.26,277.245),(5544,2916),(6164.96,1829.89),(8118,5886.67),(7405.12,4923.92),(4176.67,7110),(4258.26,5787.79),(1227.45,4275.63),(1224,5814),(1818,2898),(2131.51,385.123),(1781.42,2673.96),(6408,1278),(5463.64,301.039),(6593.79,612.132),(3186,3366)
时间174,(9882,4032),(6876,1350),(4941.12,5184.48),(9927.34,7650),(11664,8010),(13663.8,8036.14),(11618.8,2151.26),(10880.2,215.854),(13114,3095.08),(9180,4086),(8100.51,284.489),(5533.59,2582.83),(6120,1710),(8118,6220.01),(7398,4842),(4510.01,7110),(4104,5868),(1278,4266),(1147.65,5489.53),(2151.3,2902.57),(1798.21,390.148),(1818,2898),(6531.8,968.505),(5796.76,289.247),(6624,738),(3168,3186)
时间175,(9954,4230),(6624,1332),(4932,5184),(10260.7,7650),(11997.3,8014.36),(13997.2,8040.5),(11304,2160),(10872,216),(13137,3427.62),(9175.37,3752.7),(8262,288),(5526,2340),(6453.23,1718.33),(8118,6282),(7064.72,4848.06),(4644,7110),(3888,6066),(950.551,4328.37),(1080,5202),(2484.61,2907.13),(1464.91,395.172),(1764.29,2569.02),(6624,738),(5832,288),(6500.2,1047.49),(3474,3186)
时间176,(9882,4032),(6876,1350),(5264.88,5201.52),(10332,7650),(12330.6,8018.71),(14330.5,8044.86),(11637.2,2150.74),(10944.3,541.398),(13160,3760.16),(9170.74,3419.39),(8262,621.336),(5536.41,2673.17),(6786.46,1726.66),(8100,6606),(6731.44,4854.12),(4977.34,7110),(4104,5868),(900,4338),(1014.63,4875.14),(2817.91,2911.7),(1131.61,400.197),(1710.58,2240.04),(6546.21,413.868),(5832,621.336),(6408,1278),(3438,3330)
时间177,(9954,4230),(6844.4,1681.83),(5274,5202),(10306.4,7317.65),(12663.9,8023.07),(14418,8046),(11952,2142),(11016.6,866.797),(13183,4092.71),(9166.11,3086.09),(8262,954.672),(5544,2916),(6840,1728),(8077.83,6938.6),(6408,4860),(5022,7110),(4158,6084),(848.541,4008.66),(990,4752),(3132,2916),(798.317,405.221),(1674,2016),(6516,288),(5832,738),(6074.66,1278),(3312,3348)
