30,1.02621,1.63353,0.888985,1,0.903333,0.971981,0.4
时间103,(8828.66,4662),(6624,1332),(4590,4356),(9162,7146),(9165.51,6984.51),(10287.3,4230),(10790.9,5255.52),(12644.7,689.464),(11871.8,198.146),(13137,3427.62),(8262,647.328),(8262,1314),(5886,4554),(6309.15,2940.89),(6840,3546),(8118,5220),(7434,5256),(7784.77,7965.67),(1566,7650),(5040,6264),(2390.7,5579.37),(900,4338),(787.972,3671.69),(2151.3,2902.57),(1464.91,395.172),(6074.66,1278),(5013.95,1469.59),(6624,738),(4932,3348),(4644,3330)
时间104,(8495.33,4662),(6704.85,1008.62),(4338,4248),(9495.17,7156.58),(9162,7146),(10422,4230),(11123.8,5273.04),(12311.4,694.928),(11880,198),(13160,3760.16),(8262,313.992),(8282.17,1646.73),(5994,4356),(6516,2934),(7110,3582),(8118,5553.34),(7100.86,5244.71),(7451.54,7957.34),(1502.66,7322.74),(5032.91,6597.26),(2722.06,5543.06),(970.81,4663.73),(810,3762),(2484.61,2907.13),(1131.61,400.197),(6066,1278),(4986,1260),(6500.2,1047.49),(4644,3330),(4356,3348)
时间105,(8161.99,4662),(6768,756),(4590,4356),(9828.34,7167.15),(9495.17,7156.58),(10433.9,4563.12),(11142,5274),(11978.1,700.391),(11880,531.336),(13183,4092.71),(8262,288),(8298,1908),(6030,4050),(6768,2952),(7020,3852),(8118,5886.67),(6767.71,5233.41),(7398,7956),(1458,7092),(5025.82,6930.52),(3042,5508),(990,4752),(1143.05,3748.12),(2817.91,2911.7),(798.317,405.221),(5859.45,1016.37),(4655.76,1305.33),(6408,1278),(4932,3348),(4104,3348)
时间106,(8082,4662),(7100.82,737.51),(4635.55,4686.21),(10161.5,7177.73),(9828.34,7167.15),(10445.8,4896.25),(11475.1,5286.57),(11880,702),(11880,702),(13206,4425.25),(7928.74,280.755),(7964.83,1897.59),(6361.68,4083.17),(7087.28,2856.22),(6984,4050),(8118,6220.01),(6434.57,5222.12),(7064.66,7956),(1791.21,7082.74),(5022,7110),(3042,5220),(1055.37,5078.86),(1242,3744),(3132,2916),(465.019,410.246),(5796,936),(4325.52,1350.65),(6074.66,1278),(4950,3186),(4140,3132)
时间107,(8415.34,4662),(7416,720),(4662,4878),(10296,7182),(10161.5,7177.73),(10457.7,5229.37),(11808.2,5299.14),(11896.6,1034.92),(11880,368.664),(13229,4757.79),(7595.49,273.511),(7722,1890),(6390,4086),(7128,2844),(6678,4050),(8118,6282),(6372,5220),(6750,7956),(2106,7074),(5355.34,7110),(2709.18,5201.51),(1080,5202),(1571.65,3694.55),(2798.7,2911.43),(216,414),(5832,738),(4068,1386),(6066,1278),(5148,3168),(4472.92,3148.65)
时间108,(8748.67,4662),(7429.32,386.93),(4716,5184),(10275.2,6849.31),(10296,7182),(10458,5238),(12141.3,5311.71),(11913.3,1367.84),(11880,198),(13252,5090.33),(7434,270),(8055.17,1900.41),(6390,4419.34),(6801.67,2776.01),(6390,4086),(8450.92,6298.65),(6038.66,5220),(6750,7622.66),(2437.83,7105.6),(5616,7110),(2394,5184),(1156.35,5526.47),(1901.3,3645.11),(2465.39,2906.87),(246.733,745.916),(5498.66,738),(4076.77,1719.22),(5859.45,1016.37),(5166,2934),(4500,3150)
时间109,(9082.01,4662),(7434,270),(4932,5184),(10254.4,6516.63),(10629.3,7177.31),(10790.9,5255.52),(12474.4,5324.28),(11929.9,1700.76),(12213.2,186.895),(13266,5292),(7767.26,277.245),(8298,1908),(6390,4662),(6696,2754),(6408,3852),(8478,6300),(5705.33,5220),(6750,7289.33),(2484,7110),(5282.66,7110),(2196,5166),(1224,5814),(1962,3636),(2132.09,2902.3),(277.466,1077.83),(5165.33,738),(4085.54,2052.44),(5796,936),(5158.59,2600.75),(4356,3348)
时间110,(9162,4662),(7420.68,603.07),(4914,5346),(10242,6318),(10962.6,7172.61),(11123.8,5273.04),(12807.5,5336.85),(11946.6,2033.68),(12546.3,175.79),(13243,4959.46),(8100.51,284.489),(8277.83,1575.27),(6390,4328.66),(6516,2718),(6728,3758.67),(8460.48,6632.88),(5616,5220),(6750,7146),(2817.34,7110),(5022,7110),(2160,4950),(1147.65,5489.53),(1898.16,3308.83),(1818,2898),(306,1386),(4831.99,738),(4086,2070),(5832,738),(5151.19,2267.49),(4104,3348)
时间111,(9162,4995.34),(7416,720),(4603.58,5467.47),(10242,5984.66),(11295.9,7167.92),(11142,5274),(13050,5346),(11952,2142),(12879.5,164.685),(13220,4626.92),(8262,288),(8262,1314),(6390,4086),(6282,2538),(6840,3726),(8460,6642),(5604.31,5553.13),(6480,7128),(3150.67,7110),(4688.66,7110),(2124,4662),(1080,5202),(1834.33,2981.67),(1486.52,2933.16),(363.461,1714.35),(4498.66,738),(4077.23,1736.78),(5832,404.664),(5148,2124),(3852,3330)
时间112,(9162,5256),(7416,1053.34),(4500,5508),(10242,5922),(11574,7164),(11214.9,5599.27),(13234.1,5623.87),(12284.9,2125.63),(12960,162),(13197,4294.38),(8594.43,263.376),(8262,980.664),(6058.32,4052.83),(6180.93,2220.36),(7110,3582),(8128.32,6608.83),(5592.62,5886.26),(6146.74,7121.06),(3484.01,7110),(4644,7110),(1798.85,4735.42),(1413.09,5189.19),(1818,2898),(1155.05,2968.31),(420.921,2042.69),(4165.32,738),(4068.46,1403.56),(5832,288),(4815.09,2107.07),(3804.86,3000.01)
时间113,(9162,4922.66),(7416,1116),(4810.42,5386.53),(9911.72,5967.04),(11498,6839.43),(11287.8,5924.53),(13418.3,5901.73),(12617.9,2109.25),(12971.5,495.138),(13174,3961.84),(8748,252),(8262,647.328),(6030,4050),(6156,2142),(7259.07,3283.86),(8100,6606),(5580.93,6219.39),(5813.47,7114.11),(3510,7110),(4310.66,7110),(1566,4788),(1548,5184),(1764.29,2569.02),(823.569,3003.47),(432,2106),(3960,738),(4068,1386),(5498.87,299.792),(4482.19,2090.15),(3798,2952)
时间114,(9162,4662),(7084.43,1081.7),(4914,5346),(9846,5976),(11422.1,6514.87),(11360.7,6249.8),(13602.4,6179.6),(12950.8,2092.88),(12978,684),(13151,3629.29),(8861.55,565.399),(8262,313.992),(6325.28,3895.33),(6030,1890),(7308,3186),(8118,6282),(5580,6246),(5616,7110),(3574.34,6782.93),(3977.33,7110),(1550.86,5120.99),(1881.21,5174.74),(1710.58,2240.04),(630,3024),(502.28,2431.84),(4014.8,1066.8),(4398.24,1340.67),(5165.75,311.584),(4149.28,2073.22),(4104,2916)
时间115,(9198,4392),(6894,1062),(4932,5184),(9810,6300),(11376,6318),(11376,6318),(13786.5,6457.47),(13050,2088),(12995.1,1016.9),(13128,3296.75),(8975.1,878.799),(8262,288),(6408,3852),(5782.82,1666.36),(7452,2988),(7784.76,6273.87),(5593.88,6579.05),(5598,7254),(3638.68,6455.87),(3643.99,7110),(1548,5184),(2196,5166),(1674,2016),(708.986,3347.84),(572.56,2757.69),(4068,1386),(4728.48,1295.35),(4832.62,323.376),(4086,2070),(4140,3132)
时间116,(9180,4086),(6876,1350),(5264.88,5201.52),(10143,6313.88),(11042.7,6318),(11452,6642.57),(13970.6,6735.33),(13067.5,2420.88),(13012.1,1349.8),(13105,2964.21),(9088.65,1192.2),(8594.43,263.376),(6642,3852),(5652,1548),(7442.2,2654.81),(7451.53,6265.74),(5607.75,6912.09),(5931.09,7266.81),(3703.02,6128.8),(3510,7110),(1881.21,5174.74),(2160,4950),(1640.83,1684.32),(787.972,3671.69),(630,3024),(4013.2,1057.2),(4986,1260),(4499.49,335.168),(4122,2250),(4472.92,3148.65)
时间117,(8846.71,4091.29),(6624,1332),(5274,5202),(10242,6318),(10709.3,6318),(11527.9,6967.13),(14040,6840),(13068,2430),(13029.2,1682.7),(13082,2631.67),(9198,1494),(8748,252),(6678,4050),(5616,1278),(7434,2376),(7380,6264),(5616,7110),(6264.18,7279.62),(3726,6012),(3517.57,7443.25),(2196,5166),(2394,5184),(1638,1656),(810,3762),(961.477,2988.84),(3960,738),(5030.05,1590.41),(4166.36,346.961),(3788.66,2250),(4500,3150)
时间118,(8513.41,4096.58),(6390,1404),(5058,5454),(10242,5984.66),(10376,6318),(11574,7164),(13712.8,6903.84),(12734.8,2440.92),(13046.3,2015.59),(13068,2430),(9198,1827.34),(8861.55,565.399),(6390,4086),(5949.34,1278),(7102.03,2345.82),(7046.79,6273.26),(5949.26,7116.94),(6534,7290),(3979.09,5795.07),(3525.15,7776.5),(2394,5184),(2160,4950),(1743.41,1339.77),(1143.05,3748.12),(1292.95,2953.69),(4293.34,738),(5058,1800),(3833.24,358.753),(3474,2250),(4518,2934)
时间119,(8180.12,4101.87),(6624,1332),(5094,5634),(10242,5922),(10242,6318),(11609.3,7495.47),(13385.7,6967.67),(12401.7,2451.85),(13050,2088),(13091,2762.54),(9198,2160.67),(8975.1,878.799),(6408,3852),(6066,1278),(6840,2322),(6732,6282),(6282.53,7123.89),(6480,7128),(4104,5688),(3528,7902),(2726.82,5202.49),(2124,4662),(1848.82,1023.54),(1242,3744),(1624.43,2918.53),(4626.67,738),(5184,1908),(3798,360),(3456,2502),(4184.98,2919.52)
时间120,(8046,4104),(6704.85,1008.62),(5058,5454),(9911.72,5967.04),(10262.8,6650.69),(11644.5,7826.93),(13302,6984),(12068.5,2462.77),(13067.5,2420.88),(13114,3095.08),(9198,2340),(9088.65,1192.2),(6728,3758.67),(5732.66,1278),(6840,1988.66),(6738.94,6615.26),(6480,7128),(6534,7290),(4407.46,5550.06),(3860.99,7917.14),(3042,5220),(2093.82,4330.03),(1854,1008),(1571.65,3694.55),(1818,2898),(4960.01,738),(5508,1908),(3929.31,666.384),(3122.66,2502),(4104,2916)
时间121,(8379.29,4098.71),(6768,756),(5274,5202),(9846,5976),(10283.6,6983.37),(11664,8010),(12970.5,7018.54),(11970,2466),(13068,2430),(13137,3427.62),(8864.73,2346.41),(9198,1494),(6840,3726),(5616,1278),(6840,1728),(6745.89,6948.53),(6750,7146),(6200.91,7277.19),(4500,5508),(4193.98,7932.27),(3375.05,5233.88),(2088,4266),(2158.61,872.619),(1901.3,3645.11),(1764.29,2569.02),(5293.34,738),(5184,1908),(3960,738),(3114,2502),(4104,2808)
时间122,(8712.59,4093.42),(6894,1062),(5606.88,5219.52),(9846,5642.66),(10296,7182),(11997.3,8014.36),(12638.9,7053.07),(11636.8,2455.9),(12734.8,2440.92),(13160,3760.16),(8531.45,2352.82),(9198,1827.34),(7110,3582),(5652,1548),(6506.77,1719.67),(6750,7146),(7083.2,7136.48),(5867.82,7264.38),(4196.54,5645.94),(4526.98,7947.41),(3474,5238),(2022.63,3939.14),(2178,864),(1962,3636),(1710.58,2240.04),(5626.68,738),(5058,1800),(4293.34,738),(3132,2772),(4104,2484)
时间123,(9045.88,4088.13),(6876,1350),(5616,5220),(9846,5309.33),(10321.6,7514.35),(12330.6,8018.71),(12307.4,7087.61),(11376,2448),(12401.7,2451.85),(13183,4092.71),(8262,2358),(9198,2160.67),(7020,3852),(5899.18,1771.64),(6173.54,1711.34),(6750,7479.34),(7380,7128),(5598,7254),(4104,5688),(4716,7956),(3577.2,5554.96),(1962,3636),(2510.51,840.489),(1898.16,3308.83),(1674,2016),(5832,738),(5013.95,1469.59),(4626.67,738),(3456,2808),(4122,2250)
时间124,(9180,4086),(6844.4,1681.83),(5632.65,4887.08),(9846,5292),(10332,7650),(12663.9,8023.07),(11975.8,7122.14),(11304,2160),(12068.5,2462.77),(13206,4425.25),(7928.86,2346.51),(9198,2340),(6686.66,3852),(6030,1890),(6120,1710),(6750,7812.67),(7380,6794.66),(5616,7110),(4067.19,5356.7),(5049.07,7942.68),(3680.39,5871.92),(2027.37,3962.86),(2843.01,816.979),(1834.33,2981.67),(1341.54,2040.09),(5832,404.664),(4986,1260),(4960.01,738),(3456,2502),(4455.34,2250)
时间125,(9512.35,4060.43),(6840,1728),(5634,4860),(9972,5256),(9998.66,7650),(12997.2,8027.43),(11644.3,7156.68),(11637.2,2150.74),(11970,2466),(13229,4757.79),(7740,2340),(9180,2664),(6642,3852),(6156,2142),(6237.04,2022.11),(6750,7956),(7380,6461.33),(5602.12,6776.95),(4050,5202),(5382.14,7929.35),(3726,6012),(2088,4266),(3175.52,793.468),(1818,2898),(1009.07,2064.18),(5832,288),(4655.76,1305.33),(5293.34,738),(3789.21,2492.74),(4590,2250)
时间126,(9844.71,4034.87),(6871.6,1396.17),(5845.9,4602.69),(9986.8,4922.99),(9665.33,7650),(13330.5,8031.78),(11574,7164),(11952,2142),(11636.8,2455.9),(13252,5090.33),(8073.14,2351.49),(8847.43,2686.55),(6678,4050),(6282,2142),(6282,2142),(6416.83,7945.42),(7380,6264),(5588.25,6443.91),(4086.81,5533.3),(5616,7920),(3622.8,5695.04),(2421.32,4268.92),(3508.02,769.958),(2151.3,2902.57),(676.607,2088.27),(6165.34,288),(4325.52,1350.65),(5626.68,738),(4104,2484),(4590,2502)
时间127,(9882,4032),(6876,1350),(5886,4554),(10001.6,4589.99),(9594,7650),(13663.8,8036.14),(11240.7,7168.69),(12284.9,2125.63),(11376,2448),(13266,5292),(8262,2358),(8514.85,2709.09),(6984,4050),(6336,2358),(6156,2142),(6083.66,7934.85),(7397.83,5931.14),(5580,6246),(4104,5688),(5282.93,7933.32),(3519.61,5378.08),(2754.65,4271.85),(3840.53,746.447),(2484.61,2907.13),(432,2106),(6498.67,288),(4068,1386),(5832,738),(4437.11,2496.34),(4608,2736)
时间128,(9954,4230),(7209.17,1360.41),(5674.1,4811.31),(10008,4446),(9628.9,7981.5),(13997.2,8040.5),(10907.4,7173.39),(12617.9,2109.25),(11304,2160),(13243,4959.46),(8595.27,2351.59),(8182.28,2731.64),(7314.76,4091.35),(6623.57,2526.57),(6257.07,2459.64),(5750.5,7924.27),(7415.66,5598.28),(5912.99,6230.86),(4104,5868),(4949.86,7946.65),(3474,5238),(3087.97,4274.77),(3960,738),(2817.91,2911.7),(502.28,2431.84),(6516,288),(4076.77,1719.22),(5832,404.664),(4590,2502),(4941.34,2736)
时间129,(9882,4032),(7452,1368),(5634,4860),(9993.2,4779.01),(9630,7992),(14330.5,8044.86),(10574.1,7178.08),(12950.8,2092.88),(10996.6,2288.91),(13220,4626.92),(8928.55,2345.18),(8118,2736),(7416,4104),(6858,2664),(6282,2538),(5616,7920),(7433.5,5265.42),(6245.98,6215.73),(4399.74,5714.21),(4716,7956),(3806.69,5217.21),(3421.29,4277.7),(3627.49,761.511),(3132,2916),(572.56,2757.69),(6642,270),(4085.54,2052.44),(5832,288),(4920.54,2545.11),(5022,2736)
时间130,(9549.65,4057.57),(7452,1701.34),(5562,4608),(9978.4,5112.01),(9296.66,7992),(14418,8046),(10296,7182),(13050,2088),(10689.2,2417.82),(13197,4294.38),(9198,2340),(8082,2628),(7452,3888),(6696,2754),(6516,2718),(5606.99,7586.79),(7434,5256),(6372,6210),(4554,5634),(4687.73,7623.86),(4050,5202),(3754.62,4280.62),(3294.99,785.021),(2798.7,2911.43),(630,3024),(6725.65,592.668),(4086,2070),(5498.87,299.792),(5004,2556),(5004,2556)
时间131,(9217.29,4083.13),(7452,1908),(5598,4356),(9972,5256),(9162,7992),(14458.6,7715.15),(10275.2,6849.31),(13032.9,1755.1),(10381.8,2546.73),(13174,3961.84),(9180,2664),(7748.66,2628),(7785.34,3888),(6768,2952),(6696,2754),(5598,7254),(7766.88,5238.48),(6698.86,6275.37),(4626,5814),(4659.47,7291.73),(4194,5238),(4087.94,4283.54),(2962.48,808.532),(2465.39,2906.87),(708.986,3347.84),(6768,756),(4077.23,1736.78),(5165.75,311.584),(4673.46,2512.89),(5022,2736)
时间132,(9180,4086),(7439.19,2241.09),(5472,4356),(10305.1,5243.66),(9144.48,7659.12),(14499.3,7384.3),(10254.4,6516.63),(13015.9,1422.2),(10188,2628),(13151,3629.29),(8847.43,2686.55),(7740,2628),(8118.67,3888),(7087.28,2856.22),(7022.33,2821.99),(5931.09,7266.81),(8099.75,5220.96),(6732,6282),(4534.43,6134.51),(4644,7110),(4525.57,5203.7),(4140,4284),(2629.98,832.042),(2132.09,2902.3),(787.972,3671.69),(6684.35,433.332),(4068.46,1403.56),(4832.62,323.376),(4590,2502),(5058,2916)
时间133,(9198,4392),(7434,2376),(5346,4572),(10458,5238),(9144,7650),(14539.9,7053.45),(10242,6318),(12998.8,1089.3),(10495.4,2499.09),(13128,3296.75),(8514.85,2709.09),(7812,2898),(8316,3888),(7128,2844),(7128,2844),(6264.18,7279.62),(8118,5220),(7065.21,6272.74),(4518,6192),(4598.67,6779.76),(4716,5184),(4123.35,4616.92),(2297.47,855.553),(1818,2898),(810,3762),(6642,270),(4068,1386),(4499.49,335.168),(4608,2736),(4724.95,2929.88)
时间134,(9530.6,4414.17),(7740,2340),(5562,4608),(10446.1,4904.88),(9477.34,7650),(14544,7020),(9908.95,6304.12),(12981.7,756.406),(10802.8,2370.18),(13105,2964.21),(8182.28,2731.64),(7488.62,2978.85),(8262,3654),(7114.12,3177.05),(7432.61,2979.38),(6534,7290),(8096.54,4887.36),(7380,6264),(4198.72,6096.22),(4553.35,6449.52),(4384.43,5218.3),(4106.71,4949.84),(2178,864),(1486.52,2933.16),(1143.05,3748.12),(6975.34,270),(4013.2,1057.2),(4166.36,346.961),(4626,2934),(4626,2934)
时间135,(9863.2,4436.35),(7726.68,2006.93),(5279.33,4784.67),(10434.2,4571.75),(9594,7650),(14418,6840),(9810,6300),(12978,684),(11110.2,2241.27),(13082,2631.67),(8118,2736),(7452,2988),(7942,3560.67),(7110,3276),(7452,2988),(6480,7128),(8082,4662),(7713.24,6272.13),(4158,6084),(4518,6192),(4194,5238),(4104,5004),(1873.39,999.381),(1155.05,2968.31),(1242,3744),(7308.67,270),(3960,738),(3833.24,358.753),(4641.14,3266.99),(4518,2934)
时间136,(10008,4446),(7722,1890),(5274,4788),(10422.3,4238.63),(9927.34,7650),(14219,6572.59),(9476.8,6309.52),(12644.7,689.464),(11304,2160),(13068,2430),(8118,2952),(7775.38,2907.15),(7830,3528),(6874.3,3511.7),(7480.47,3320.12),(6146.74,7121.06),(7748.66,4662),(8046.47,6280.26),(3888,6066),(4848.21,6237.55),(4104,5004),(4050,5202),(1854,1008),(823.569,3003.47),(1571.65,3694.55),(7434,270),(3828.69,431.616),(3798,360),(4644,3330),(4184.98,2919.52)
时间137,(9675.4,4423.83),(7452,1908),(4968,4680),(10422,4230),(10260.7,7650),(14020,6305.17),(9180,6318),(12311.4,694.928),(11231.7,1834.6),(13091,2762.54),(7812,2898),(7812,2898),(8150,3621.33),(6840,3546),(7506,3618),(5813.47,7114.11),(7415.33,4662),(8118,6282),(4104,5868),(5040,6264),(4194,5238),(4194,5238),(1748.59,1324.23),(630,3024),(1901.3,3645.11),(7100.66,270),(3798,360),(4131.13,348.208),(4356,3348),(4104,2916)
时间138,(9342.8,4401.65),(7439.19,2241.09),(4986,4896),(10088.7,4230),(10332,7650),(13821,6037.76),(9174.35,5984.71),(11978.1,700.391),(11159.4,1509.2),(13114,3095.08),(7740,2628),(8118,2952),(8262,3654),(7110,3582),(7697.83,3345.4),(5616,7110),(7398,4662),(8450.92,6298.65),(4158,6084),(5238,6210),(4525.57,5203.7),(4104,5004),(1643.18,1640.46),(559.72,2698.16),(1962,3636),(6767.33,270),(3929.31,666.384),(4464.25,336.416),(4500,3150),(4140,3132)
时间139,(9198,4392),(7434,2376),(4662,4878),(9954,4230),(10306.4,7317.65),(13622,5770.35),(9168.7,5651.42),(11880,702),(11087.1,1183.81),(13137,3427.62),(8073.34,2628),(8118,2736),(8316,3888),(7259.07,3283.86),(7848,3132),(5602.12,6776.95),(7398,4842),(8478,6300),(3888,6066),(5569.5,6244.9),(4716,5184),(4050,5202),(1638,1656),(489.44,2372.31),(1898.16,3308.83),(6642,270),(3960,738),(4797.38,324.624),(4518,2934),(4104,3348)
时间140,(9162,4662),(7740,2340),(4616.45,4547.79),(10287.3,4230),(10296,7182),(13423,5502.93),(9163.05,5318.14),(11896.6,1034.92),(11014.8,858.407),(13160,3760.16),(8082,2628),(8082,2628),(7982.66,3888),(7308,3186),(8145.02,3283.31),(5588.25,6443.91),(7426.88,5174.08),(8811.23,6308.54),(3726,6012),(5580,6246),(4384.43,5218.3),(3717.31,5222.79),(1671.17,1987.68),(432,2106),(1834.33,2981.67),(6516,288),(4293.34,738),(5130.51,312.832),(4626,2934),(4134.18,3679.97)
时间141,(8828.66,4662),(7726.68,2006.93),(4590,4356),(10422,4230),(10629.3,7177.31),(13266,5292),(9162,5256),(11913.3,1367.84),(10942.4,533.009),(13183,4092.71),(8118,2736),(7748.66,2628),(7649.33,3888),(7452,2988),(8442.03,3434.62),(5580,6246),(7434,5256),(9144.45,6317.09),(3393.88,5983.53),(5248.5,6211.1),(4194,5238),(3474,5238),(1674,2016),(764.464,2081.91),(1818,2898),(6593.79,612.132),(4626.67,738),(5463.64,301.039),(4959.05,2920.12),(4140,3744)
时间142,(8495.33,4662),(7722,1890),(4920.54,4312.89),(10433.9,4563.12),(10962.6,7172.61),(13050,5346),(9494.88,5273.52),(11929.9,1700.76),(10872,216),(13206,4425.25),(8118,2952),(7740,2628),(7452,3888),(7308,2844),(8739.05,3585.93),(5591.69,5912.87),(7100.86,5244.71),(9180,6318),(3096,5958),(5238,6210),(4050,5202),(3140.95,5224.12),(1640.83,1684.32),(1096.93,2057.82),(1764.29,2569.02),(6624,738),(4960.01,738),(5796.76,289.247),(5058,2916),(4473.12,3755.9)
时间143,(8161.99,4662),(7452,1908),(5004,4302),(10445.8,4896.25),(11295.9,7167.92),(13234.1,5623.87),(9827.75,5291.04),(11946.6,2033.68),(10538.7,221.649),(13229,4757.79),(8352,2970),(7812,2898),(7119.82,3860.32),(7074,2718),(8802,3618),(5603.38,5579.74),(6767.71,5233.41),(8846.77,6309.46),(2764,5928.2),(5238,5886),(4104,5004),(3042,5220),(1638,1656),(1429.39,2033.73),(1710.58,2240.04),(6500.2,1047.49),(5293.34,738),(5832,288),(5364,2952),(4644,3762)
时间144,(8082,4662),(7452,1574.66),(4986,4572),(10457.7,5229.37),(11574,7164),(13418.3,5901.73),(9846,5292),(11952,2142),(10205.4,227.298),(13252,5090.33),(8677.4,2897.69),(7488.62,2978.85),(7020,3852),(6858,2664),(9135.34,3618),(5615.07,5246.61),(6434.57,5222.12),(8513.55,6300.91),(2432,5898.41),(5094,5634),(4120.65,4671.08),(3042,5508),(1743.41,1339.77),(1674,2016),(1674,2016),(6408,1278),(5626.68,738),(6165.34,288),(5058,2916),(4977.14,3773.49)
时间145,(8415.34,4662),(7452,1368),(4968,4680),(10458,5238),(11609.3,7495.47),(13602.4,6179.6),(9846,5625.34),(11618.8,2151.26),(9872.14,232.947),(13266,5292),(9002.8,2825.38),(7452,2988),(6984,4050),(6696,2754),(9468.67,3618),(5616,5220),(6372,5220),(8478,6300),(2099.99,5868.61),(5238,5886),(4137.29,4338.16),(2710.65,5544.31),(1848.82,1023.54),(1341.54,2040.09),(1640.83,1684.32),(6074.66,1278),(5832,738),(6498.67,288),(5022,2736),(5166,3780)
时间146,(8748.67,4662),(7784.6,1345.83),(5274,4788),(10790.9,5255.52),(11644.5,7826.93),(13786.5,6457.47),(9846,5958.67),(11304,2160),(9538.85,238.596),(13243,4959.46),(9162,2790),(7775.38,2907.15),(7314.76,4091.35),(6768,2952),(9802.01,3618),(5949.34,5220),(6372,5553.34),(8460.48,6632.88),(1767.99,5838.82),(5238,6210),(4140,4284),(2379.3,5580.63),(1854,1008),(1009.07,2064.18),(1638,1656),(6066,1278),(5796,936),(6516,288),(4688.66,2736),(5166,3446.66)
时间147,(9082.01,4662),(8117.2,1323.65),(5130,4968),(11123.8,5273.04),(11664,8010),(13970.6,6735.33),(9846,5976),(11231.7,1834.6),(9205.56,244.245),(13220,4626.92),(9491.26,2738.01),(7812,2898),(7416,4104),(6516,2934),(10135.3,3618),(6282.67,5220),(6372,5886.67),(8460,6642),(1692,5832),(5040,6264),(4338,4248),(2047.94,5616.94),(2158.61,872.619),(676.607,2088.27),(1743.41,1339.77),(5859.45,1016.37),(5832,738),(6593.79,612.132),(4608,2736),(5166,3330)
时间148,(9162,4662),(8262,1314),(4932,5184),(11142,5274),(11330.7,8007.05),(14040,6840),(9810,6300),(11159.4,1509.2),(8872.27,249.894),(13197,4294.38),(9820.51,2686.02),(8118,2952),(7405.25,4437.16),(6182.85,2945.11),(10152,3618),(6372,5220),(6372,6210),(8128.32,6608.83),(1358.91,5819.19),(5032.91,6597.26),(4140,4284),(1728,5652),(2178,864),(432,2106),(1848.82,1023.54),(5796,936),(5832,404.664),(6624,738),(4626,2934),(5148,3168)
时间149,(9162,4995.34),(7929.4,1336.17),(4716,5184),(11475.1,5286.57),(10997.4,8004.1),(14373.3,6840),(9476.8,6309.52),(11087.1,1183.81),(8748,252),(13174,3961.84),(10149.8,2634.04),(8352,2970),(7398,4662),(5976,2952),(9818.66,3618),(6405.17,4888.32),(6698.86,6275.37),(8100,6606),(1224,5814),(5025.82,6930.52),(3806.68,4281.08),(1692,5832),(2510.51,840.489),(374.539,1777.65),(1854,1008),(6002.55,1197.63),(5832,288),(6500.2,1047.49),(4641.14,3266.99),(4950,3186)
时间150,(9162,5256),(7596.8,1358.35),(4662,4878),(11808.2,5299.14),(10664,8001.15),(14418,6840),(9180,6318),(11014.8,858.407),(9081.29,246.351),(13151,3629.29),(10188,2628),(8677.4,2897.69),(7408.75,4328.84),(5643.82,2924.32),(9485.33,3618),(6408,4860),(6732,6282),(8077.83,6938.6),(1268.64,6144.33),(5022,7110),(3473.35,4278.15),(1728,5652),(2843.01,816.979),(317.079,1449.31),(2158.61,872.619),(6066,1278),(6165.34,288),(6408,1278),(4644,3330),(4932,3348)
时间151,(9162,4922.66),(7452,1368),(4986,4896),(12141.3,5311.71),(10330.7,7998.2),(14219,6572.59),(9172.76,6651.26),(10942.4,533.009),(9414.58,240.702),(13128,3296.75),(9858.74,2679.99),(9002.8,2825.38),(7416,4104),(5544,2916),(9151.99,3618),(6741.28,4853.94),(6738.94,6615.26),(8064,7146),(1313.28,6474.67),(4688.66,7110),(3140.03,4275.23),(2059.35,5615.69),(3175.52,793.468),(306,1386),(2178,864),(6399.34,1278),(6498.67,288),(6531.8,968.505),(4932,3348),(5166,3330)
时间152,(9162,4662),(7416,1116),(5130,4968),(12474.4,5324.28),(9997.39,7995.25),(14020,6305.17),(9165.51,6984.51),(10872,216),(9747.86,235.053),(13105,2964.21),(9529.49,2731.98),(9162,2790),(7749.34,4104),(5533.59,2582.83),(8818.66,3618),(7074.56,4847.88),(6745.89,6948.53),(8098.3,7477.57),(1314,6480),(4644,7110),(2806.71,4272.3),(2390.7,5579.37),(3508.02,769.958),(275.267,1054.08),(2510.51,840.489),(6408,1278),(6516,288),(6624,738),(4950,3186),(5148,3168)
时间153,(9198,4392),(7084.43,1081.7),(5292,5058),(12807.5,5336.85),(9664.06,7992.3),(13821,6037.76),(9162,7146),(11205.3,210.049),(10081.2,229.404),(13082,2631.67),(9200.23,2783.96),(9166.63,3123.3),(8046,4104),(5526,2340),(8802,3618),(7398,4842),(6750,7146),(8118,7668),(1644.3,6435.14),(4310.66,7110),(2473.38,4269.38),(2722.06,5543.06),(3840.53,746.447),(244.534,722.168),(2843.01,816.979),(6074.66,1278),(6642,270),(6546.21,413.868),(5148,3168),(5166,2934)
