,starttime,speed,volume,occupancy
4548,2009-01-16T19:15:00,51.2,124.2405781,10.0
4549,2009-01-16T19:20:00,53.26,78.0,9.2
4550,2009-01-16T19:25:00,52.745,58.5,8.135
4551,2009-01-16T19:30:00,52.23,39.0,7.6025
4552,2009-01-16T19:35:00,82.9927562,92.0,7.33625
4553,2009-01-16T19:40:00,113.7555124,81.0,7.07
4554,2009-01-16T19:45:00,52.17,70.0,6.93
4555,2009-01-16T19:50:00,51.53,66.0,7.3
4556,2009-01-16T19:55:00,54.69,60.5,7.484999999999999
4557,2009-01-16T20:00:00,54.35,55.0,7.5775
4558,2009-01-16T20:05:00,52.25,56.0,7.623749999999999
4559,2009-01-16T20:10:00,53.69,56.5,7.67
4560,2009-01-16T20:15:00,57.5,56.75,10.65002094
4561,2009-01-16T20:20:00,124.4686745,57.0,5.13
4562,2009-01-16T20:25:00,119.7082257,63.0,6.8
4563,2009-01-16T20:30:00,53.82,51.0,6.17
4564,2009-01-16T20:35:00,55.19,89.33473108,5.855
4565,2009-01-16T20:40:00,54.485,37.0,5.54
4566,2009-01-16T20:45:00,53.78,69.2570217,5.45
4567,2009-01-16T20:50:00,55.92,101.5140434,4.73
4568,2009-01-16T20:55:00,54.935,27.0,5.44
4569,2009-01-16T21:00:00,53.95,43.0,6.15
4570,2009-01-16T21:05:00,55.11,51.0,12.07943692
4571,2009-01-16T21:10:00,126.259026,59.0,5.2
4572,2009-01-16T21:15:00,54.13,46.0,4.4
4573,2009-01-16T21:20:00,53.760000000000005,90.17747886,3.6
4574,2009-01-16T21:25:00,53.39,36.0,4.27
4575,2009-01-16T21:30:00,54.129999999999995,27.5,5.47
4576,2009-01-16T21:35:00,54.87,23.25,3.4
4577,2009-01-16T21:40:00,53.4,19.0,4.75
4578,2009-01-16T21:45:00,51.93,88.54813147,5.54
4579,2009-01-16T21:50:00,128.5839901,43.0,6.33
4580,2009-01-16T21:55:00,55.52,27.0,5.07
4581,2009-01-16T22:00:00,56.72,46.0,14.49082517
4582,2009-01-16T22:05:00,55.58,33.0,12.50097227
4583,2009-01-16T22:10:00,56.07,46.0,10.51111937
4584,2009-01-16T22:15:00,57.44,37.5,7.020559684999999
4585,2009-01-16T22:20:00,58.125,29.0,3.53
4586,2009-01-16T22:25:00,58.81,31.0,3.53
4587,2009-01-16T22:30:00,57.615,32.0,3.53
4588,2009-01-16T22:35:00,56.42,33.0,4.0
4589,2009-01-16T22:40:00,54.71,32.0,2.87
4590,2009-01-16T22:45:00,53.0,27.0,3.67
4591,2009-01-16T22:50:00,56.75,32.0,3.605
4592,2009-01-16T22:55:00,55.56,16.0,3.5725
4593,2009-01-16T23:00:00,56.52,29.0,3.54
4594,2009-01-16T23:05:00,56.2,69.56156819,1.78
4595,2009-01-16T23:10:00,122.34719799999999,65.73711836,4.54
4596,2009-01-16T23:15:00,56.95,61.91266853,9.571008118
4597,2009-01-16T23:20:00,55.95,66.56461687,8.998625361
4598,2009-01-16T23:25:00,57.43,28.0,5.9643126805
4599,2009-01-16T23:30:00,128.9193158,21.0,2.93
4600,2009-01-16T23:35:00,55.14,22.0,3.0
4601,2009-01-16T23:40:00,56.45,79.21007255,3.035
4602,2009-01-16T23:45:00,57.105000000000004,68.32820409,3.0525
4603,2009-01-16T23:50:00,57.76,42.664102045,3.0612500000000002
4604,2009-01-16T23:55:00,52.67,29.8320510225,3.065625
4605,2009-01-17T00:00:00,51.88,17.0,3.07
4606,2009-01-17T00:05:00,55.07,15.0,2.54
4607,2009-01-17T00:10:00,55.36,14.0,1.725
4608,2009-01-17T00:15:00,123.0941154,9.0,0.91
4609,2009-01-17T00:20:00,54.71,37.862945605,2.92
4610,2009-01-17T00:25:00,55.18,66.72589121,2.46
4611,2009-01-17T00:30:00,57.93,15.0,2.0
4612,2009-01-17T00:35:00,56.4,10.0,3.5
4613,2009-01-17T00:40:00,55.0,14.0,4.25
4614,2009-01-17T00:45:00,53.33,18.0,5.0
4615,2009-01-17T00:50:00,55.53,17.0,3.535
4616,2009-01-17T00:55:00,55.59,60.253936100000004,2.8025
4617,2009-01-17T01:00:00,128.0232815,22.0,2.4362500000000002
4618,2009-01-17T01:05:00,55.55,11.0,2.07
4619,2009-01-17T01:10:00,50.33,12.0,2.235
4620,2009-01-17T01:15:00,54.57,6.5,2.4
4622,2009-01-17T01:25:00,125.51531029999998,70.65097473,3.6
4623,2009-01-17T01:30:00,55.83,61.11203224,3.89
4624,2009-01-17T01:35:00,50.44,9.0,1.53
4625,2009-01-17T01:40:00,117.21477079999998,12.5,7.475987547999999
4626,2009-01-17T01:45:00,129.5927774,14.25,4.702993773999999
4627,2009-01-17T01:50:00,91.9013887,16.0,1.93
4628,2009-01-17T01:55:00,54.21,14.0,1.7650000000000001
4629,2009-01-17T02:00:00,53.805,16.0,1.6825
4630,2009-01-17T02:05:00,53.4,10.0,1.6
4631,2009-01-17T02:10:00,87.33368105,8.0,1.47
4632,2009-01-17T02:15:00,121.2673621,22.0,2.2
4633,2009-01-17T02:20:00,56.92,13.0,2.2
4634,2009-01-17T02:25:00,42.67,9.0,0.6
4635,2009-01-17T02:30:00,51.86,11.0,7.575722901000001
4636,2009-01-17T02:35:00,61.05,12.5,2.0
4637,2009-01-17T02:40:00,40.6,13.25,1.27
4638,2009-01-17T02:45:00,85.27125704999999,14.0,2.6
4639,2009-01-17T02:50:00,129.94251409999998,13.0,2.765
4640,2009-01-17T02:55:00,59.09,14.0,2.8475
4641,2009-01-17T03:00:00,53.93,15.0,2.93
4642,2009-01-17T03:05:00,56.75,16.0,3.1
4643,2009-01-17T03:10:00,60.0,10.0,3.185
4644,2009-01-17T03:15:00,54.68,14.5,3.27
4645,2009-01-17T03:20:00,57.53,19.0,3.93
4646,2009-01-17T03:25:00,58.2,15.0,1.8
4647,2009-01-17T03:30:00,135.3158325,32.0,3.2
4648,2009-01-17T03:35:00,55.96,23.0,3.735
4649,2009-01-17T03:40:00,54.685,24.0,4.27
4650,2009-01-17T03:45:00,53.41,17.0,3.57
4651,2009-01-17T03:50:00,53.96,18.5,3.2199999999999998
4652,2009-01-17T03:55:00,57.1,20.0,2.87
4653,2009-01-17T04:00:00,57.004999999999995,11.0,1.4
4654,2009-01-17T04:05:00,56.91,19.5,2.33
4655,2009-01-17T04:10:00,55.44,23.75,3.2
4656,2009-01-17T04:15:00,52.5,28.0,4.07
4657,2009-01-17T04:20:00,58.15,26.0,2.86
4658,2009-01-17T04:25:00,55.19,32.0,3.27
4659,2009-01-17T04:30:00,57.4,38.0,4.93
4660,2009-01-17T04:35:00,58.165,41.0,5.4
4661,2009-01-17T04:40:00,58.93,44.0,5.53
4662,2009-01-17T04:45:00,57.11,44.5,4.93
4663,2009-01-17T04:50:00,57.519999999999996,45.0,4.33
4664,2009-01-17T04:55:00,57.93,30.0,4.87
4665,2009-01-17T05:00:00,55.63,33.5,4.0
4666,2009-01-17T05:05:00,55.64,35.25,8.910030670000001
4667,2009-01-17T05:10:00,54.03,37.0,11.365046005
4668,2009-01-17T05:15:00,54.56,62.0,13.82006134
4669,2009-01-17T05:20:00,54.825,86.99470790000001,8.07
4670,2009-01-17T05:25:00,54.9575,99.49206185,11.77075621
4671,2009-01-17T05:30:00,55.09,111.9894158,14.160664919999999
4672,2009-01-17T05:35:00,129.8252257,138.549625,16.55057363
4673,2009-01-17T05:40:00,92.59761285,71.0,7.67
4674,2009-01-17T05:45:00,55.37,65.0,7.6
4675,2009-01-17T05:50:00,122.18026200000001,69.0,9.365
4676,2009-01-17T05:55:00,54.17,65.0,10.2475
4677,2009-01-17T06:00:00,51.97,74.5,11.13
4678,2009-01-17T06:05:00,116.19986850000001,79.25,17.10867041
4679,2009-01-17T06:10:00,117.18180840000001,81.625,10.93
4680,2009-01-17T06:15:00,50.88,84.0,10.4
4681,2009-01-17T06:20:00,81.69899120000001,85.0,11.2
4682,2009-01-17T06:25:00,112.51798240000001,79.5,12.0
4683,2009-01-17T06:30:00,49.27,76.75,15.939817705
4684,2009-01-17T06:35:00,48.0,75.375,19.87963541
4685,2009-01-17T06:40:00,48.29,74.6875,15.039817704999999
4686,2009-01-17T06:45:00,48.435,74.34375,10.2
4687,2009-01-17T06:50:00,48.58,74.0,10.735
4688,2009-01-17T06:55:00,44.93,96.3265634,11.27
4689,2009-01-17T07:00:00,107.2206937,107.4898451,10.8
4690,2009-01-17T07:05:00,119.0094152,113.07148595,13.98218038
4691,2009-01-17T07:10:00,48.52,118.6531268,11.33
4692,2009-01-17T07:15:00,49.39,113.9370263,12.030000000000001
4693,2009-01-17T07:20:00,48.96,87.0,12.38
4694,2009-01-17T07:25:00,48.745000000000005,75.0,12.555
4695,2009-01-17T07:30:00,48.53,88.0,12.73
4696,2009-01-17T07:35:00,50.92,127.27864779999999,15.234675305
4697,2009-01-17T07:40:00,128.17924879999998,76.0,17.73935061
4698,2009-01-17T07:45:00,89.59462439999999,82.0,9.8
4699,2009-01-17T07:50:00,51.01,80.0,8.865
4700,2009-01-17T07:55:00,52.78,105.3324955,8.3975
4701,2009-01-17T08:00:00,53.83,117.99874324999999,7.93
4702,2009-01-17T08:05:00,53.58,130.664991,8.165
4703,2009-01-17T08:10:00,55.88,90.8324955,8.4
4704,2009-01-17T08:15:00,125.40209469999999,70.91624775,10.93
4705,2009-01-17T08:20:00,90.34604734999999,60.958123875,10.665
4706,2009-01-17T08:25:00,72.81802367499999,55.9790619375,10.4
4707,2009-01-17T08:30:00,55.29,51.0,5.2
4708,2009-01-17T08:35:00,52.18,103.0787059,16.67629602
4709,2009-01-17T08:40:00,54.260000000000005,48.0,7.29
4710,2009-01-17T08:45:00,56.34,56.0,7.145
4711,2009-01-17T08:50:00,56.44,64.0,7.0
4712,2009-01-17T08:55:00,55.53,120.8813378,6.635
4713,2009-01-17T09:00:00,54.795,56.0,6.27
4714,2009-01-17T09:05:00,54.4275,69.0,10.4
4715,2009-01-17T09:10:00,54.06,108.97186609999999,9.565000000000001
4716,2009-01-17T09:15:00,55.71,73.0,8.73
4717,2009-01-17T09:20:00,131.2216965,74.0,12.398101865000001
4718,2009-01-17T09:25:00,136.22991519999997,75.0,16.06620373
4719,2009-01-17T09:30:00,55.63,79.0,12.533101865
4720,2009-01-17T09:35:00,57.21,108.4009243,9.0
4721,2009-01-17T09:40:00,57.25,79.0,9.33
4722,2009-01-17T09:45:00,54.71,124.40527,8.4
4723,2009-01-17T09:50:00,58.67,95.702635,7.47
4724,2009-01-17T09:55:00,57.03,67.0,12.95256077
4725,2009-01-17T10:00:00,56.775000000000006,100.78227270000001,18.43512154
4726,2009-01-17T10:05:00,56.64750000000001,134.56454540000001,16.87302924
4727,2009-01-17T10:10:00,56.52,94.78227270000001,14.10691899
4728,2009-01-17T10:15:00,58.51,55.0,6.33
4729,2009-01-17T10:20:00,54.83,52.0,7.6
4730,2009-01-17T10:25:00,56.43,69.0,9.47
4731,2009-01-17T10:30:00,57.15,72.0,10.17
4732,2009-01-17T10:35:00,56.555,75.0,10.52
4733,2009-01-17T10:40:00,56.2575,69.0,10.87
4734,2009-01-17T10:45:00,55.96,66.0,8.62
4735,2009-01-17T10:50:00,91.34675275,63.0,14.51029952
4736,2009-01-17T10:55:00,109.04012912499999,62.0,13.19014976
4737,2009-01-17T11:00:00,126.73350549999999,75.0,11.87
4738,2009-01-17T11:05:00,126.76046459999999,60.0,15.51398783
4739,2009-01-17T11:10:00,54.82,55.5,8.86
4740,2009-01-17T11:15:00,53.95,53.25,8.0
4741,2009-01-17T11:20:00,52.49,51.0,7.57
4742,2009-01-17T11:25:00,83.30511105,94.07113115000001,7.14
4743,2009-01-17T11:30:00,114.12022209999999,115.60669672500002,13.1502162
4744,2009-01-17T11:35:00,54.23,126.37447951250002,16.155324299999997
4745,2009-01-17T11:40:00,53.52,137.14226230000003,19.160432399999998
4746,2009-01-17T11:45:00,52.155,112.8593233,8.0
4747,2009-01-17T11:50:00,50.79,108.7725126,10.5
4748,2009-01-17T11:55:00,52.73,87.3862563,9.43
4749,2009-01-17T12:00:00,53.38,76.69312815,15.23278563
4750,2009-01-17T12:05:00,53.3,66.0,9.36
4751,2009-01-17T12:10:00,114.80404879999999,55.0,10.18
4752,2009-01-17T12:15:00,54.5,88.2310588,10.0
4753,2009-01-17T12:20:00,55.42,104.8465882,10.075
4754,2009-01-17T12:25:00,55.83,113.15435289999999,10.15
4755,2009-01-17T12:30:00,56.24,117.30823525,13.30860369
4756,2009-01-17T12:35:00,56.18,121.4621176,11.759301845
4757,2009-01-17T12:40:00,57.11,75.0,10.21
4758,2009-01-17T12:45:00,52.59,85.0,17.807968399999996
4759,2009-01-17T12:50:00,54.91,56.0,13.89113683
4760,2009-01-17T12:55:00,55.08,62.0,13.78856995
4761,2009-01-17T13:00:00,55.3,71.5,14.40817163
4762,2009-01-17T13:05:00,51.83,76.25,15.02777331
4763,2009-01-17T13:10:00,54.98,78.625,6.0
4764,2009-01-17T13:15:00,52.81,81.0,10.21
4765,2009-01-17T13:20:00,53.3,124.2813082,9.29
4766,2009-01-17T13:25:00,53.79,62.6406541,9.045
4767,2009-01-17T13:30:00,55.04,31.82032705,8.8
4768,2009-01-17T13:35:00,54.36,16.410163525,9.38
4770,2009-01-17T13:45:00,53.19,109.97026149999999,9.0
4771,2009-01-17T13:50:00,53.785,91.48513075,11.33
4772,2009-01-17T13:55:00,54.38,82.242565375,12.56773616
4773,2009-01-17T14:00:00,52.92,73.0,16.27706012
4774,2009-01-17T14:05:00,52.19,59.0,14.7237323
4775,2009-01-17T14:10:00,51.46,53.0,13.866173490000001
4776,2009-01-17T14:15:00,82.1366131,47.0,13.00861468
4777,2009-01-17T14:20:00,112.81322620000002,51.5,13.58088118
4778,2009-01-17T14:25:00,114.28384210000002,56.0,7.5
4779,2009-01-17T14:30:00,115.01915005000001,61.0,7.4
4780,2009-01-17T14:35:00,115.75445800000001,65.0,9.57
4781,2009-01-17T14:40:00,129.0339237,128.90971820000001,14.93426933
4782,2009-01-17T14:45:00,52.34,91.0,11.14
4783,2009-01-17T14:50:00,125.49384520000001,71.0,9.2
4784,2009-01-17T14:55:00,51.59,124.1981517,9.07
4785,2009-01-17T15:00:00,50.83,95.09907584999999,8.68
4786,2009-01-17T15:05:00,51.98,66.0,8.29
4787,2009-01-17T15:10:00,50.35,69.0,16.59507958
4788,2009-01-17T15:15:00,50.55,84.0,11.5
4789,2009-01-17T15:20:00,52.105,139.0407304,13.3619861
4790,2009-01-17T15:25:00,53.66,65.0,15.223972199999999
4791,2009-01-17T15:30:00,121.15894879999999,59.0,13.58375848
4792,2009-01-17T15:35:00,125.20072284999999,47.0,4.57
4793,2009-01-17T15:40:00,129.2424969,65.0,9.430463805
4794,2009-01-17T15:45:00,53.66,85.6805717,11.8606957075
4795,2009-01-17T15:50:00,52.68,106.36114340000002,14.29092761
4796,2009-01-17T15:55:00,51.53,53.0,9.83
4797,2009-01-17T16:00:00,53.71,53.5,9.594999999999999
4798,2009-01-17T16:05:00,54.8,53.75,9.36
4799,2009-01-17T16:10:00,55.89,53.875,8.2
4800,2009-01-17T16:15:00,55.43,54.0,11.50715099
4801,2009-01-17T16:20:00,56.68,62.0,14.81430198
4802,2009-01-17T16:25:00,57.305,121.41210829999999,10.14215099
4803,2009-01-17T16:30:00,57.93,107.5272368,5.47
4804,2009-01-17T16:35:00,130.976006,62.0,9.0
4805,2009-01-17T16:40:00,116.6077258,43.5,6.67
4806,2009-01-17T16:45:00,86.3338629,34.25,14.86935828
4807,2009-01-17T16:50:00,56.06,29.625,5.33
4808,2009-01-17T16:55:00,55.56,25.0,12.18008011
4809,2009-01-17T17:00:00,55.29,52.0,10.125040055
4810,2009-01-17T17:05:00,55.53,78.0,8.07
4811,2009-01-17T17:10:00,53.69,100.69087940000001,13.17845091
4812,2009-01-17T17:15:00,54.29,77.84543970000001,9.524225455
4813,2009-01-17T17:20:00,91.92627135000001,55.0,5.87
4814,2009-01-17T17:25:00,129.56254270000002,52.0,12.7348862
4815,2009-01-17T17:30:00,91.59627135000001,105.65362240000002,7.13
4816,2009-01-17T17:35:00,53.63,110.44835790000002,6.79
4817,2009-01-17T17:40:00,54.125,107.05778385,4.27
4818,2009-01-17T17:45:00,54.62,105.362496825,10.98854355
4819,2009-01-17T17:50:00,52.52,103.6672098,11.120712415
4820,2009-01-17T17:55:00,114.17178840000001,49.0,11.25288128
4821,2009-01-17T18:00:00,117.957539,49.0,4.73
4822,2009-01-17T18:05:00,121.7432896,49.0,4.71
4823,2009-01-17T18:10:00,114.4267844,49.0,15.30297136
4824,2009-01-17T18:15:00,53.18,49.0,5.71
4825,2009-01-17T18:20:00,54.445,46.5,4.73
4826,2009-01-17T18:25:00,55.0775,44.0,4.865
4827,2009-01-17T18:30:00,55.39375,45.0,5.0
4828,2009-01-17T18:35:00,55.551874999999995,48.5,4.7
4829,2009-01-17T18:40:00,55.71,52.0,4.4
4830,2009-01-17T18:45:00,85.37469370000001,46.0,4.0
4831,2009-01-17T18:50:00,115.03938740000001,42.0,3.6
4832,2009-01-17T18:55:00,134.5898035,40.0,3.3
4833,2009-01-17T19:00:00,89.97990175,39.0,3.15
4834,2009-01-17T19:05:00,45.37,38.0,3.075
4835,2009-01-17T19:10:00,116.50102700000001,29.0,3.0
4836,2009-01-17T19:15:00,57.59,29.0,6.97332176
4837,2009-01-17T19:20:00,54.94,90.62567864,8.95998264
4838,2009-01-17T19:25:00,55.89,82.1283708,10.94664352
4839,2009-01-17T19:30:00,55.785,32.0,3.0
4840,2009-01-17T19:35:00,55.68,33.0,3.43
4841,2009-01-17T19:40:00,54.53,34.0,2.93
4842,2009-01-17T19:45:00,55.84,24.0,2.43
4843,2009-01-17T19:50:00,57.15,31.0,4.56
4844,2009-01-17T19:55:00,53.45,38.0,6.6161488495
4845,2009-01-17T20:00:00,55.35,37.0,7.64422327425
4846,2009-01-17T20:05:00,55.065,15.0,8.672297699
4847,2009-01-17T20:10:00,54.78,20.5,3.47
4848,2009-01-17T20:15:00,54.69,26.0,2.14
4849,2009-01-17T20:20:00,57.64,28.0,3.55
4850,2009-01-17T20:25:00,55.0,59.89836612,3.81
4851,2009-01-17T20:30:00,54.0,91.79673224,4.07
4852,2009-01-17T20:35:00,55.07,42.0,4.86
4853,2009-01-17T20:40:00,54.83,24.0,2.53
4854,2009-01-17T20:45:00,52.68,31.0,5.14
4855,2009-01-17T20:50:00,56.09,34.0,3.33
4856,2009-01-17T20:55:00,55.46,23.5,3.71
4857,2009-01-17T21:00:00,55.21,13.0,9.015522606000001
4858,2009-01-17T21:05:00,54.96,24.0,11.44933664
4859,2009-01-17T21:10:00,55.41,37.0,3.67
4860,2009-01-17T21:15:00,55.19,93.87993957,3.14
4861,2009-01-17T21:20:00,54.97,58.439969785,5.0
4862,2009-01-17T21:25:00,135.4279443,23.0,2.57
4863,2009-01-17T21:30:00,94.46397215,31.0,2.73
4864,2009-01-17T21:35:00,53.5,28.5,3.36
4865,2009-01-17T21:40:00,53.230000000000004,26.0,3.13
4866,2009-01-17T21:45:00,52.96,26.0,11.26441661
4867,2009-01-17T21:50:00,55.1,85.32521677,3.07
4868,2009-01-17T21:55:00,57.24,25.0,2.36
4869,2009-01-17T22:00:00,56.265,22.0,2.8449999999999998
4870,2009-01-17T22:05:00,55.7775,22.0,3.33
4871,2009-01-17T22:10:00,55.29,34.0,2.93
4872,2009-01-17T22:15:00,54.61,27.5,3.41
4873,2009-01-17T22:20:00,55.41,24.25,3.89
4874,2009-01-17T22:25:00,55.08,22.625,2.98
4875,2009-01-17T22:30:00,57.565,21.0,2.07
4876,2009-01-17T22:35:00,60.05,20.0,1.97
4877,2009-01-17T22:40:00,54.38,22.0,1.92
4878,2009-01-17T22:45:00,55.88,24.0,1.895
4879,2009-01-17T22:50:00,57.39,20.5,1.87
4880,2009-01-17T22:55:00,55.76,17.0,4.5541566115
4881,2009-01-17T23:00:00,127.141755,41.97293545,7.238313223
4882,2009-01-17T23:05:00,86.2608775,66.9458709,7.574079857
4883,2009-01-17T23:10:00,45.38,8.0,7.741963174
4884,2009-01-17T23:15:00,51.625,56.38375592,7.909846491000001
4885,2009-01-17T23:20:00,57.87,39.19187796,4.8099232455
4886,2009-01-17T23:25:00,55.36,22.0,1.71
4887,2009-01-17T23:30:00,52.85,13.0,1.89
4888,2009-01-17T23:35:00,57.74,19.0,2.07
4889,2009-01-17T23:40:00,52.24,22.0,1.5
4890,2009-01-17T23:45:00,55.4,25.0,1.215
4891,2009-01-17T23:50:00,42.86,14.0,1.0725
4892,2009-01-17T23:55:00,61.27,54.49323541,0.93
4893,2009-01-18T00:00:00,58.260000000000005,18.0,2.13
4894,2009-01-18T00:05:00,55.25,18.0,1.14
4895,2009-01-18T00:10:00,115.31487040000002,18.0,8.719772639
4896,2009-01-18T00:15:00,134.2397375,18.0,2.14
4897,2009-01-18T00:20:00,89.25486875,18.0,1.07
4898,2009-01-18T00:25:00,44.27,45.34968312,1.9
4899,2009-01-18T00:30:00,55.96,72.69936624,2.73
4900,2009-01-18T00:35:00,53.230000000000004,40.84968312,2.14
4901,2009-01-18T00:40:00,51.865,9.0,0.87
4902,2009-01-18T00:45:00,50.5,9.0,0.735
4903,2009-01-18T00:50:00,124.05244240000002,9.0,0.6
4904,2009-01-18T00:55:00,120.40841850000001,5.0,5.0548644725
4905,2009-01-18T01:00:00,54.8,15.0,9.509728945
4906,2009-01-18T01:05:00,123.83512990000001,10.0,5.0198644725
4907,2009-01-18T01:10:00,56.0,2.0,0.53
4908,2009-01-18T01:15:00,118.85470120000001,10.0,0.55
4909,2009-01-18T01:20:00,57.19,7.0,0.56
4910,2009-01-18T01:25:00,55.5,4.0,0.57
4911,2009-01-18T01:30:00,55.46,13.0,1.6
4912,2009-01-18T01:35:00,56.4,39.728960515,0.86
4913,2009-01-18T01:40:00,56.25,66.45792103,1.145
4914,2009-01-18T01:45:00,53.125,12.0,1.43
4915,2009-01-18T01:50:00,51.5625,10.0,2.13
4916,2009-01-18T01:55:00,50.0,9.0,2.69
4917,2009-01-18T02:00:00,57.63,8.0,0.53
4918,2009-01-18T02:05:00,121.18015049999998,14.0,1.14
4919,2009-01-18T02:10:00,55.42,12.0,2.53
4920,2009-01-18T02:15:00,52.8,12.0,1.71
4921,2009-01-18T02:20:00,50.18,13.0,1.75
4922,2009-01-18T02:25:00,51.64,13.5,1.79
4923,2009-01-18T02:30:00,50.91,14.0,2.29
4924,2009-01-18T02:35:00,50.18,68.02607196,2.79
4925,2009-01-18T02:40:00,47.0,38.01303598,7.293210675
4926,2009-01-18T02:45:00,55.29,23.00651799,2.57
4927,2009-01-18T02:50:00,55.43,8.0,1.64
4928,2009-01-18T02:55:00,55.57,7.0,0.71
4929,2009-01-18T03:00:00,54.67,59.82164084,3.8861714099999998
4930,2009-01-18T03:05:00,54.715,17.0,5.4742571149999995
4931,2009-01-18T03:10:00,54.7375,17.0,6.268299967499999
4932,2009-01-18T03:15:00,54.76,17.0,6.665321393749999
4933,2009-01-18T03:20:00,53.73,53.27175841,6.863832106875
4934,2009-01-18T03:25:00,54.68,34.635879204999995,7.06234282
4935,2009-01-18T03:30:00,55.63,16.0,7.6882955745
4936,2009-01-18T03:35:00,56.07,70.05397213,8.314248329
4937,2009-01-18T03:40:00,58.325,13.0,8.408214037999999
4938,2009-01-18T03:45:00,59.4525,15.0,4.969107018999999
4939,2009-01-18T03:50:00,60.01625,18.0,1.53
4940,2009-01-18T03:55:00,60.58,64.44580428,4.6711930655
4941,2009-01-18T04:00:00,132.289504,13.0,7.812386131
4942,2009-01-18T04:05:00,57.18,75.8696185,4.7061930655
4943,2009-01-18T04:10:00,57.76,73.78487498,1.6
4944,2009-01-18T04:15:00,60.1,42.0,4.29
4945,2009-01-18T04:20:00,58.285,30.0,2.4
4946,2009-01-18T04:25:00,56.47,30.0,2.21
4947,2009-01-18T04:30:00,55.6,37.0,4.4
4948,2009-01-18T04:35:00,56.515,40.5,4.5
4949,2009-01-18T04:40:00,57.43,44.0,7.37519786
4950,2009-01-18T04:45:00,55.31,33.0,10.25039572
4951,2009-01-18T04:50:00,57.36,22.0,7.29019786
4952,2009-01-18T04:55:00,54.74,31.0,5.8100989300000005
4953,2009-01-18T05:00:00,55.335,46.0,4.33
4954,2009-01-18T05:05:00,55.93,45.0,4.78
4955,2009-01-18T05:10:00,56.22,46.0,5.005000000000001
4956,2009-01-18T05:15:00,56.51,47.0,5.23
4957,2009-01-18T05:20:00,56.07,75.0,7.115
4958,2009-01-18T05:25:00,89.26667025,127.37691459999999,9.0
4959,2009-01-18T05:30:00,105.86500537500001,144.880742,16.57404513
4960,2009-01-18T05:35:00,122.4633405,80.0,12.022022564999999
4961,2009-01-18T05:40:00,55.83,69.0,7.47
4962,2009-01-18T05:45:00,93.78938405,78.0,11.315698775
4963,2009-01-18T05:50:00,131.74876809999998,61.0,15.16139755
4964,2009-01-18T05:55:00,92.51938404999999,67.0,9.92
4965,2009-01-18T06:00:00,53.29,81.0,10.105
4966,2009-01-18T06:05:00,52.245000000000005,95.0,10.29
4967,2009-01-18T06:10:00,51.2,119.0,12.29
4968,2009-01-18T06:15:00,45.61,107.0,14.29
4969,2009-01-18T06:20:00,42.815,109.5,16.93
4970,2009-01-18T06:25:00,40.02,110.75,19.57
4971,2009-01-18T06:30:00,95.57563115,112.0,32.68927042
4972,2009-01-18T06:35:00,60.812815575,104.0,24.64
4973,2009-01-18T06:40:00,26.05,111.0,29.185
4974,2009-01-18T06:45:00,22.56,95.94046415,31.457499999999996
4975,2009-01-18T06:50:00,21.66,94.470232075,33.73
4976,2009-01-18T06:55:00,20.76,93.0,32.21
4977,2009-01-18T07:00:00,86.79240619,127.8257916,38.2
4978,2009-01-18T07:05:00,94.83125991,145.2386874,35.835
4979,2009-01-18T07:10:00,18.85,162.6515832,33.47
4980,2009-01-18T07:15:00,18.69,133.1955542,32.335
4981,2009-01-18T07:20:00,18.79,152.4216032,31.2
4982,2009-01-18T07:25:00,88.04695171,51.0,38.38
4983,2009-01-18T07:30:00,29.83,160.9246556,36.975
4984,2009-01-18T07:35:00,18.6,150.8131575,35.57
4985,2009-01-18T07:40:00,22.07,97.0,36.82537725
4986,2009-01-18T07:45:00,16.415,104.0,30.0
4987,2009-01-18T07:50:00,10.76,54.0,50.27
4988,2009-01-18T07:55:00,50.06731431,101.0,35.57
4989,2009-01-18T08:00:00,69.72097146499999,155.24319450000002,32.2
4990,2009-01-18T08:05:00,79.5478000425,100.0,40.22531211
4991,2009-01-18T08:10:00,89.37462862,104.0,28.2
4992,2009-01-18T08:15:00,27.12,89.0,34.85637352
4993,2009-01-18T08:20:00,12.62,74.0,39.0
4994,2009-01-18T08:25:00,15.62,81.0,35.5
4995,2009-01-18T08:30:00,102.3023355,93.0,28.53
4996,2009-01-18T08:35:00,84.84864709,90.0,31.0
4997,2009-01-18T08:40:00,90.26810294,88.0,32.215
4998,2009-01-18T08:45:00,21.34,83.0,33.43
4999,2009-01-18T08:50:00,17.41,86.0,39.0
5000,2009-01-18T08:55:00,83.43653622,108.10453985,39.30946772
5001,2009-01-18T09:00:00,52.143268109999994,119.156809775,35.33
5002,2009-01-18T09:05:00,20.85,130.2090797,37.89
5003,2009-01-18T09:10:00,20.27,109.79541329999999,40.45
5004,2009-01-18T09:15:00,13.62,55.0,38.09
5005,2009-01-18T09:20:00,43.66094787,39.0,42.295
5006,2009-01-18T09:25:00,73.70189574,54.0,44.3975
5007,2009-01-18T09:30:00,23.59,61.5,45.448750000000004
5008,2009-01-18T09:35:00,11.9,69.0,46.5
5009,2009-01-18T09:40:00,13.655000000000001,50.0,45.985
5010,2009-01-18T09:45:00,15.41,56.0,45.7275
5011,2009-01-18T09:50:00,13.78,57.5,45.47
