,Index_Num,starttime,resolution,speed,volume,occupancy
4647,9299,2011-03-17T05:30:00-07:00,0:05:00,62.35,88.0,9.55
4648,9301,2011-03-17T05:35:00-07:00,0:05:00,62.44,94.0,9.67
4649,9303,2011-03-17T05:40:00-07:00,0:05:00,61.44,102.0,11.45
4650,9304,2011-03-17T05:45:00-07:00,0:05:00,63.92,97.0,8.21
4651,9306,2011-03-17T05:50:00-07:00,0:05:00,63.7,102.0,8.6
4652,9308,2011-03-17T05:55:00-07:00,0:05:00,64.11,98.0,8.57
4653,9310,2011-03-17T06:00:00-07:00,0:05:00,61.44,85.0,9.55
4654,9312,2011-03-17T06:05:00-07:00,0:05:00,60.34,122.0,11.07
4655,9314,2011-03-17T06:10:00-07:00,0:05:00,59.21,183.0,16.0
4656,9316,2011-03-17T06:15:00-07:00,0:05:00,56.58,172.0,16.79
4657,9318,2011-03-17T06:20:00-07:00,0:05:00,56.21,188.0,17.87
4658,9320,2011-03-17T06:25:00-07:00,0:05:00,58.13,164.0,16.71
4659,9322,2011-03-17T06:30:00-07:00,0:05:00,56.8,168.0,14.87
4660,9324,2011-03-17T06:35:00-07:00,0:05:00,58.61,128.0,11.47
4661,9327,2011-03-17T06:40:00-07:00,0:05:00,58.38,149.0,13.33
4662,9328,2011-03-17T06:45:00-07:00,0:05:00,57.64,155.0,14.13
4663,9330,2011-03-17T06:50:00-07:00,0:05:00,58.41,120.0,14.55
4664,9333,2011-03-17T06:55:00-07:00,0:05:00,58.44,132.0,12.64
4665,9334,2011-03-17T07:00:00-07:00,0:05:00,57.93,164.0,14.33
4666,9337,2011-03-17T07:05:00-07:00,0:05:00,58.03,88.0,13.5
4667,9339,2011-03-17T07:10:00-07:00,0:05:00,57.18,165.0,14.47
4668,9340,2011-03-17T07:15:00-07:00,0:05:00,58.78,73.0,11.63
4669,9342,2011-03-17T07:20:00-07:00,0:05:00,56.46,180.0,16.6
4670,9344,2011-03-17T07:25:00-07:00,0:05:00,55.24,185.0,19.0
4671,9346,2011-03-17T07:30:00-07:00,0:05:00,30.75,152.0,33.6
4672,9348,2011-03-17T07:35:00-07:00,0:05:00,37.86,85.0,22.5
4673,9350,2011-03-17T07:40:00-07:00,0:05:00,19.44,128.0,35.6
4674,9352,2011-03-17T07:45:00-07:00,0:05:00,36.17,148.0,28.29
4675,9354,2011-03-17T07:50:00-07:00,0:05:00,36.58,152.0,27.67
4676,9356,2011-03-17T07:55:00-07:00,0:05:00,35.0,128.0,24.07
4677,9358,2011-03-17T08:00:00-07:00,0:05:00,21.35,132.0,36.47
4678,9360,2011-03-17T08:05:00-07:00,0:05:00,30.09,74.0,30.25
4679,9362,2011-03-17T08:10:00-07:00,0:05:00,30.71,111.0,28.55
4680,9365,2011-03-17T08:15:00-07:00,0:05:00,39.26,126.0,23.08
4681,9367,2011-03-17T08:20:00-07:00,0:05:00,22.82,101.0,35.45
4682,9368,2011-03-17T08:25:00-07:00,0:05:00,45.54,144.0,25.29
4683,9370,2011-03-17T08:30:00-07:00,0:05:00,37.64,134.0,20.87
4684,9372,2011-03-17T08:35:00-07:00,0:05:00,42.88,141.0,22.79
4685,9374,2011-03-17T08:40:00-07:00,0:05:00,53.5,96.0,13.27
4686,9376,2011-03-17T08:45:00-07:00,0:05:00,60.29,123.0,11.36
4687,9378,2011-03-17T08:50:00-07:00,0:05:00,59.92,160.0,14.93
4688,9380,2011-03-17T08:55:00-07:00,0:05:00,63.06,70.0,10.5
4689,9382,2011-03-17T09:00:00-07:00,0:05:00,62.95,144.0,11.2
4690,9384,2011-03-17T09:05:00-07:00,0:05:00,61.31,129.0,12.07
4691,9386,2011-03-17T09:10:00-07:00,0:05:00,62.09,86.0,10.27
4692,9388,2011-03-17T09:15:00-07:00,0:05:00,58.55,44.0,63.17
4694,9392,2011-03-17T09:25:00-07:00,0:05:00,59.21,132.0,12.93
4695,9394,2011-03-17T09:30:00-07:00,0:05:00,58.52,150.0,13.47
4696,9397,2011-03-17T09:35:00-07:00,0:05:00,58.56,144.0,13.71
4697,9399,2011-03-17T09:40:00-07:00,0:05:00,57.76,98.0,12.55
4698,9401,2011-03-17T09:45:00-07:00,0:05:00,60.17,136.0,12.5
4699,9403,2011-03-17T09:50:00-07:00,0:05:00,57.45,111.0,12.36
4700,9405,2011-03-17T09:55:00-07:00,0:05:00,57.73,142.0,14.5
4701,9406,2011-03-17T10:00:00-07:00,0:05:00,59.61,104.0,8.67
4702,9408,2011-03-17T10:05:00-07:00,0:05:00,59.95,111.0,11.86
4703,9410,2011-03-17T10:10:00-07:00,0:05:00,58.39,117.0,11.07
4704,9412,2011-03-17T10:15:00-07:00,0:05:00,60.96,54.0,8.5
4705,9414,2011-03-17T10:20:00-07:00,0:05:00,59.48,116.0,10.33
4706,9416,2011-03-17T10:25:00-07:00,0:05:00,58.67,76.0,6.79
4707,9418,2011-03-17T10:30:00-07:00,0:05:00,58.69,152.0,13.47
4708,9420,2011-03-17T10:35:00-07:00,0:05:00,58.38,113.0,10.36
4709,9422,2011-03-17T10:40:00-07:00,0:05:00,56.21,139.0,13.4
4710,9424,2011-03-17T10:45:00-07:00,0:05:00,55.72,150.0,15.43
4711,9426,2011-03-17T10:50:00-07:00,0:05:00,61.58,125.0,10.8
4712,9428,2011-03-17T10:55:00-07:00,0:05:00,61.33,100.0,9.43
4713,9430,2011-03-17T11:00:00-07:00,0:05:00,57.22,149.0,13.27
4714,9433,2011-03-17T11:05:00-07:00,0:05:00,59.71,125.0,12.43
4715,9435,2011-03-17T11:10:00-07:00,0:05:00,60.18,82.0,11.27
4716,9437,2011-03-17T11:15:00-07:00,0:05:00,60.55,110.0,9.29
4717,9438,2011-03-17T11:20:00-07:00,0:05:00,59.95,131.0,13.67
4718,9440,2011-03-17T11:25:00-07:00,0:05:00,60.95,141.0,12.5
4719,9442,2011-03-17T11:30:00-07:00,0:05:00,58.76,68.0,15.67
4720,9444,2011-03-17T11:35:00-07:00,0:05:00,59.34,136.0,14.14
4721,9446,2011-03-17T11:40:00-07:00,0:05:00,59.97,147.0,12.87
4722,9448,2011-03-17T11:45:00-07:00,0:05:00,61.27,148.0,13.29
4723,9450,2011-03-17T11:50:00-07:00,0:05:00,59.45,151.0,13.33
4724,9452,2011-03-17T11:55:00-07:00,0:05:00,61.08,130.0,12.5
4725,9454,2011-03-17T12:00:00-07:00,0:05:00,61.78,102.0,11.64
4726,9456,2011-03-17T12:05:00-07:00,0:05:00,59.34,136.0,13.57
4727,9458,2011-03-17T12:10:00-07:00,0:05:00,59.26,170.0,15.07
4728,9460,2011-03-17T12:15:00-07:00,0:05:00,60.96,160.0,14.29
4729,9462,2011-03-17T12:20:00-07:00,0:05:00,61.5,148.0,12.13
4730,9465,2011-03-17T12:25:00-07:00,0:05:00,61.4,96.0,8.57
4731,9467,2011-03-17T12:30:00-07:00,0:05:00,60.19,124.0,10.73
4732,9468,2011-03-17T12:35:00-07:00,0:05:00,60.02,102.0,9.71
4733,9470,2011-03-17T12:40:00-07:00,0:05:00,57.36,118.0,16.55
4734,9473,2011-03-17T12:45:00-07:00,0:05:00,54.72,148.0,15.71
4735,9474,2011-03-17T12:50:00-07:00,0:05:00,58.0,138.0,12.0
4736,9476,2011-03-17T12:55:00-07:00,0:05:00,60.81,104.0,9.71
4737,9478,2011-03-17T13:00:00-07:00,0:05:00,59.65,115.0,9.33
4738,9480,2011-03-17T13:05:00-07:00,0:05:00,56.71,79.0,13.88
4739,9482,2011-03-17T13:10:00-07:00,0:05:00,55.79,122.0,15.27
4740,9485,2011-03-17T13:15:00-07:00,0:05:00,35.76,121.0,24.93
4741,9487,2011-03-17T13:20:00-07:00,0:05:00,39.89,133.0,25.67
4742,9489,2011-03-17T13:25:00-07:00,0:05:00,27.32,126.0,29.86
4743,9491,2011-03-17T13:30:00-07:00,0:05:00,19.46,117.0,41.0
4744,9493,2011-03-17T13:35:00-07:00,0:05:00,32.73,80.0,26.75
4745,9494,2011-03-17T13:40:00-07:00,0:05:00,22.99,115.0,31.33
4746,9497,2011-03-17T13:45:00-07:00,0:05:00,22.23,120.0,35.21
4747,9499,2011-03-17T13:50:00-07:00,0:05:00,37.25,138.0,20.8
4748,9500,2011-03-17T13:55:00-07:00,0:05:00,18.16,122.0,41.0
4749,9503,2011-03-17T14:00:00-07:00,0:05:00,24.53,127.0,32.2
4750,9505,2011-03-17T14:05:00-07:00,0:05:00,23.65,122.0,36.73
4751,9507,2011-03-17T14:10:00-07:00,0:05:00,22.98,119.0,31.73
4752,9508,2011-03-17T14:15:00-07:00,0:05:00,18.38,133.0,39.2
4753,9510,2011-03-17T14:20:00-07:00,0:05:00,23.97,125.0,30.2
4754,9512,2011-03-17T14:25:00-07:00,0:05:00,23.96,69.0,27.75
4755,9514,2011-03-17T14:30:00-07:00,0:05:00,27.82,137.0,26.47
4756,9516,2011-03-17T14:35:00-07:00,0:05:00,21.05,114.0,36.14
4757,9518,2011-03-17T14:40:00-07:00,0:05:00,40.04,152.0,20.93
4758,9520,2011-03-17T14:45:00-07:00,0:05:00,32.11,120.0,35.5
4759,9522,2011-03-17T14:50:00-07:00,0:05:00,42.92,111.0,23.27
4760,9524,2011-03-17T14:55:00-07:00,0:05:00,42.36,149.0,21.5
4761,9526,2011-03-17T15:00:00-07:00,0:05:00,36.47,133.0,22.8
4762,9528,2011-03-17T15:05:00-07:00,0:05:00,45.56,122.0,15.71
4763,9531,2011-03-17T15:10:00-07:00,0:05:00,56.92,126.0,10.73
4764,9533,2011-03-17T15:15:00-07:00,0:05:00,57.57,142.0,13.86
4765,9534,2011-03-17T15:20:00-07:00,0:05:00,56.6,162.0,14.07
4766,9536,2011-03-17T15:25:00-07:00,0:05:00,57.13,141.0,13.21
4767,9539,2011-03-17T15:30:00-07:00,0:05:00,55.53,148.0,13.93
4768,9540,2011-03-17T15:35:00-07:00,0:05:00,51.9,155.0,16.57
4769,9542,2011-03-17T15:40:00-07:00,0:05:00,55.43,180.0,16.4
4770,9544,2011-03-17T15:45:00-07:00,0:05:00,57.14,153.0,14.71
4771,9546,2011-03-17T15:50:00-07:00,0:05:00,55.76,143.0,13.6
4772,9548,2011-03-17T15:55:00-07:00,0:05:00,57.76,117.0,11.29
4773,9550,2011-03-17T16:00:00-07:00,0:05:00,55.4,155.0,14.6
4774,9552,2011-03-17T16:05:00-07:00,0:05:00,56.62,145.0,13.86
4775,9554,2011-03-17T16:10:00-07:00,0:05:00,56.48,124.0,15.45
4776,9556,2011-03-17T16:15:00-07:00,0:05:00,52.58,114.0,15.67
4777,9558,2011-03-17T16:20:00-07:00,0:05:00,56.47,136.0,12.53
4778,9560,2011-03-17T16:25:00-07:00,0:05:00,54.55,138.0,14.0
4779,9562,2011-03-17T16:30:00-07:00,0:05:00,55.36,110.0,13.82
4780,9564,2011-03-17T16:35:00-07:00,0:05:00,53.35,126.0,13.57
4781,9567,2011-03-17T16:40:00-07:00,0:05:00,52.39,150.0,14.73
4782,9569,2011-03-17T16:45:00-07:00,0:05:00,52.08,126.0,13.14
4783,9571,2011-03-17T16:50:00-07:00,0:05:00,45.8,139.0,17.6
4784,9572,2011-03-17T16:55:00-07:00,0:05:00,33.84,124.0,22.14
4785,9574,2011-03-17T17:00:00-07:00,0:05:00,26.26,115.0,29.33
4786,9576,2011-03-17T17:05:00-07:00,0:05:00,24.64,121.0,33.21
4787,9578,2011-03-17T17:10:00-07:00,0:05:00,32.96,100.0,24.82
4788,9580,2011-03-17T17:15:00-07:00,0:05:00,22.1,117.0,31.93
4789,9582,2011-03-17T17:20:00-07:00,0:05:00,25.68,99.0,32.55
4790,9584,2011-03-17T17:25:00-07:00,0:05:00,38.5,123.0,24.14
4791,9586,2011-03-17T17:30:00-07:00,0:05:00,26.99,135.0,31.13
4792,9588,2011-03-17T17:35:00-07:00,0:05:00,35.37,117.0,23.79
4793,9590,2011-03-17T17:40:00-07:00,0:05:00,40.54,162.0,24.07
4794,9592,2011-03-17T17:45:00-07:00,0:05:00,52.74,106.0,11.79
4795,9594,2011-03-17T17:50:00-07:00,0:05:00,59.33,109.0,9.73
4796,9596,2011-03-17T17:55:00-07:00,0:05:00,56.01,141.0,14.14
4797,9599,2011-03-17T18:00:00-07:00,0:05:00,56.63,103.0,13.27
4798,9601,2011-03-17T18:05:00-07:00,0:05:00,57.18,117.0,11.79
4799,9603,2011-03-17T18:10:00-07:00,0:05:00,56.41,108.0,13.82
4800,9605,2011-03-17T18:15:00-07:00,0:05:00,55.54,153.0,14.93
4801,9607,2011-03-17T18:20:00-07:00,0:05:00,59.85,142.0,11.8
4802,9608,2011-03-17T18:25:00-07:00,0:05:00,58.58,66.0,10.88
4803,9610,2011-03-17T18:30:00-07:00,0:05:00,58.27,98.0,8.93
4804,9612,2011-03-17T18:35:00-07:00,0:05:00,60.45,116.0,9.86
4805,9614,2011-03-17T18:40:00-07:00,0:05:00,59.12,117.0,10.13
4806,9616,2011-03-17T18:45:00-07:00,0:05:00,60.48,145.0,13.07
4807,9618,2011-03-17T18:50:00-07:00,0:05:00,63.47,104.0,8.07
4808,9620,2011-03-17T18:55:00-07:00,0:05:00,62.0,67.0,5.43
4809,9622,2011-03-17T19:00:00-07:00,0:05:00,63.92,87.0,6.87
4810,9624,2011-03-17T19:05:00-07:00,0:05:00,64.17,69.0,5.36
4811,9626,2011-03-17T19:10:00-07:00,0:05:00,63.03,65.0,8.09
4812,9628,2011-03-17T19:15:00-07:00,0:05:00,61.14,74.0,6.21
4813,9630,2011-03-17T19:20:00-07:00,0:05:00,62.96,49.0,5.0
4814,9633,2011-03-17T19:25:00-07:00,0:05:00,62.54,80.0,6.29
4815,9635,2011-03-17T19:30:00-07:00,0:05:00,60.7,82.0,6.67
4816,9637,2011-03-17T19:35:00-07:00,0:05:00,61.56,70.0,5.93
4817,9638,2011-03-17T19:40:00-07:00,0:05:00,59.04,46.0,4.45
4818,9640,2011-03-17T19:45:00-07:00,0:05:00,59.83,54.0,8.5
4819,9642,2011-03-17T19:50:00-07:00,0:05:00,62.09,69.0,7.55
4820,9644,2011-03-17T19:55:00-07:00,0:05:00,62.28,36.0,2.43
4821,9646,2011-03-17T20:00:00-07:00,0:05:00,63.5,36.0,3.36
4822,9648,2011-03-17T20:05:00-07:00,0:05:00,63.76,58.0,4.71
4823,9650,2011-03-17T20:10:00-07:00,0:05:00,61.61,62.0,6.45
4824,9652,2011-03-17T20:15:00-07:00,0:05:00,63.0,58.0,4.57
4825,9654,2011-03-17T20:20:00-07:00,0:05:00,60.23,26.0,6.0
4826,9656,2011-03-17T20:25:00-07:00,0:05:00,63.17,47.0,3.64
4827,9658,2011-03-17T20:30:00-07:00,0:05:00,61.33,55.0,4.0
4828,9660,2011-03-17T20:35:00-07:00,0:05:00,61.85,48.0,3.93
4829,9663,2011-03-17T20:40:00-07:00,0:05:00,62.14,42.0,3.0
4830,9665,2011-03-17T20:45:00-07:00,0:05:00,63.65,48.0,3.64
4831,9667,2011-03-17T20:50:00-07:00,0:05:00,62.85,41.0,3.0
4832,9669,2011-03-17T20:55:00-07:00,0:05:00,63.51,43.0,3.14
4833,9670,2011-03-17T21:00:00-07:00,0:05:00,62.22,46.0,3.33
4834,9672,2011-03-17T21:05:00-07:00,0:05:00,61.85,52.0,4.0
4835,9674,2011-03-17T21:10:00-07:00,0:05:00,63.45,44.0,3.13
4836,9676,2011-03-17T21:15:00-07:00,0:05:00,59.1,60.0,4.57
4837,9678,2011-03-17T21:20:00-07:00,0:05:00,60.63,32.0,2.0
4838,9680,2011-03-17T21:25:00-07:00,0:05:00,62.06,36.0,3.0
4839,9682,2011-03-17T21:30:00-07:00,0:05:00,62.37,51.0,3.87
4840,9684,2011-03-17T21:35:00-07:00,0:05:00,65.56,36.0,2.5
4841,9686,2011-03-17T21:40:00-07:00,0:05:00,62.23,31.0,2.07
4842,9688,2011-03-17T21:45:00-07:00,0:05:00,61.93,30.0,2.0
4843,9690,2011-03-17T21:50:00-07:00,0:05:00,60.16,19.0,2.09
4844,9692,2011-03-17T21:55:00-07:00,0:05:00,62.92,26.0,1.93
4845,9694,2011-03-17T22:00:00-07:00,0:05:00,61.11,28.0,1.67
4846,9697,2011-03-17T22:05:00-07:00,0:05:00,61.56,25.0,1.67
4847,9698,2011-03-17T22:10:00-07:00,0:05:00,60.55,29.0,1.93
4848,9701,2011-03-17T22:15:00-07:00,0:05:00,61.05,38.0,3.27
4849,9702,2011-03-17T22:20:00-07:00,0:05:00,63.17,29.0,1.47
4850,9704,2011-03-17T22:25:00-07:00,0:05:00,63.07,14.0,0.71
4851,9706,2011-03-17T22:30:00-07:00,0:05:00,63.1,20.0,1.91
4852,9708,2011-03-17T22:35:00-07:00,0:05:00,61.68,22.0,1.67
4853,9710,2011-03-17T22:40:00-07:00,0:05:00,60.59,27.0,2.2
4854,9712,2011-03-17T22:45:00-07:00,0:05:00,65.06,17.0,1.21
4855,9714,2011-03-17T22:50:00-07:00,0:05:00,62.19,32.0,2.33
4856,9716,2011-03-17T22:55:00-07:00,0:05:00,60.82,11.0,0.64
4857,9718,2011-03-17T23:00:00-07:00,0:05:00,63.0,6.0,0.07
4858,9720,2011-03-17T23:05:00-07:00,0:05:00,63.83,23.0,1.57
4859,9722,2011-03-17T23:10:00-07:00,0:05:00,62.15,26.0,1.67
4860,9724,2011-03-17T23:15:00-07:00,0:05:00,61.38,13.0,0.79
4861,9726,2011-03-17T23:20:00-07:00,0:05:00,65.44,18.0,1.07
4862,9728,2011-03-17T23:25:00-07:00,0:05:00,63.6,15.0,0.64
4863,9730,2011-03-17T23:30:00-07:00,0:05:00,61.57,14.0,0.73
4864,9733,2011-03-17T23:35:00-07:00,0:05:00,57.7,10.0,0.5
4865,9735,2011-03-17T23:40:00-07:00,0:05:00,64.82,11.0,1.09
4866,9737,2011-03-17T23:45:00-07:00,0:05:00,60.47,17.0,1.29
4867,9739,2011-03-17T23:50:00-07:00,0:05:00,64.0,20.0,1.0
4868,9741,2011-03-17T23:55:00-07:00,0:05:00,65.73,11.0,0.57
4869,9742,2011-03-18T00:00:00-07:00,0:05:00,56.91,22.0,1.4
4870,9744,2011-03-18T00:05:00-07:00,0:05:00,58.57,14.0,1.5
4872,9748,2011-03-18T00:15:00-07:00,0:05:00,60.47,15.0,0.79
4873,9750,2011-03-18T00:20:00-07:00,0:05:00,62.64,14.0,0.73
4874,9752,2011-03-18T00:25:00-07:00,0:05:00,61.57,14.0,0.86
4875,9754,2011-03-18T00:30:00-07:00,0:05:00,64.25,8.0,0.73
4876,9756,2011-03-18T00:35:00-07:00,0:05:00,63.4,10.0,0.64
4877,9758,2011-03-18T00:40:00-07:00,0:05:00,59.8,5.0,0.2
4878,9760,2011-03-18T00:45:00-07:00,0:05:00,62.0,8.0,0.43
4880,9764,2011-03-18T00:55:00-07:00,0:05:00,67.0,3.0,0.21
4881,9767,2011-03-18T01:00:00-07:00,0:05:00,61.0,6.0,0.36
4882,9769,2011-03-18T01:05:00-07:00,0:05:00,58.6,5.0,0.31
4883,9770,2011-03-18T01:10:00-07:00,0:05:00,55.17,12.0,0.67
4884,9772,2011-03-18T01:15:00-07:00,0:05:00,55.76,17.0,1.0
4885,9774,2011-03-18T01:20:00-07:00,0:05:00,59.8,5.0,0.13
4886,9776,2011-03-18T01:25:00-07:00,0:05:00,60.83,6.0,0.13
4887,9779,2011-03-18T01:30:00-07:00,0:05:00,59.0,3.0,0.2
4888,9780,2011-03-18T01:35:00-07:00,0:05:00,66.25,4.0,0.07
4889,9782,2011-03-18T01:40:00-07:00,0:05:00,58.73,11.0,0.8
4890,9784,2011-03-18T01:45:00-07:00,0:05:00,58.75,8.0,0.67
4891,9786,2011-03-18T01:50:00-07:00,0:05:00,62.57,7.0,0.2
4892,9788,2011-03-18T01:55:00-07:00,0:05:00,61.0,4.0,0.29
4893,9790,2011-03-18T02:00:00-07:00,0:05:00,63.2,10.0,0.6
4895,9794,2011-03-18T02:10:00-07:00,0:05:00,70.0,2.0,0.13
4896,9796,2011-03-18T02:15:00-07:00,0:05:00,58.0,2.0,0.43
4900,9805,2011-03-18T02:35:00-07:00,0:05:00,61.0,4.0,0.29
4901,9807,2011-03-18T02:40:00-07:00,0:05:00,62.0,2.0,0.13
4902,9808,2011-03-18T02:45:00-07:00,0:05:00,64.0,5.0,0.21
4904,9812,2011-03-18T02:55:00-07:00,0:05:00,63.0,6.0,0.21
4905,9814,2011-03-18T03:00:00-07:00,0:05:00,68.0,3.0,0.27
4909,9822,2011-03-18T03:20:00-07:00,0:05:00,56.33,3.0,0.13
4910,9824,2011-03-18T03:25:00-07:00,0:05:00,71.67,6.0,0.29
4911,9826,2011-03-18T03:30:00-07:00,0:05:00,62.33,6.0,0.67
4912,9828,2011-03-18T03:35:00-07:00,0:05:00,64.0,5.0,0.14
4913,9830,2011-03-18T03:40:00-07:00,0:05:00,64.17,12.0,1.18
4914,9833,2011-03-18T03:45:00-07:00,0:05:00,66.13,8.0,0.5
4915,9835,2011-03-18T03:50:00-07:00,0:05:00,67.2,5.0,0.13
4916,9836,2011-03-18T03:55:00-07:00,0:05:00,46.0,7.0,0.63
4917,9839,2011-03-18T04:00:00-07:00,0:05:00,20.67,3.0,0.09
4918,9841,2011-03-18T04:05:00-07:00,0:05:00,59.0,4.0,0.29
4920,9844,2011-03-18T04:15:00-07:00,0:05:00,63.0,2.0,0.14
4922,9848,2011-03-18T04:25:00-07:00,0:05:00,64.44,9.0,0.43
4923,9851,2011-03-18T04:30:00-07:00,0:05:00,66.78,9.0,0.47
4925,9855,2011-03-18T04:40:00-07:00,0:05:00,63.0,10.0,0.64
4927,9858,2011-03-18T04:50:00-07:00,0:05:00,62.93,15.0,0.73
4928,9860,2011-03-18T04:55:00-07:00,0:05:00,63.5,2.0,0.13
4929,9862,2011-03-18T05:00:00-07:00,0:05:00,65.09,11.0,0.6
4930,9864,2011-03-18T05:05:00-07:00,0:05:00,66.5,10.0,0.53
4931,9866,2011-03-18T05:10:00-07:00,0:05:00,64.75,4.0,0.36
4932,9869,2011-03-18T05:15:00-07:00,0:05:00,63.11,9.0,0.23
4933,9871,2011-03-18T05:20:00-07:00,0:05:00,63.5,24.0,1.33
4934,9872,2011-03-18T05:25:00-07:00,0:05:00,60.09,22.0,1.73
4935,9875,2011-03-18T05:30:00-07:00,0:05:00,59.78,18.0,1.2
4936,9876,2011-03-18T05:35:00-07:00,0:05:00,59.94,17.0,0.71
4937,9879,2011-03-18T05:40:00-07:00,0:05:00,60.29,14.0,0.93
4938,9881,2011-03-18T05:45:00-07:00,0:05:00,62.87,23.0,1.86
4939,9883,2011-03-18T05:50:00-07:00,0:05:00,59.75,8.0,1.64
4940,9885,2011-03-18T05:55:00-07:00,0:05:00,62.93,14.0,0.64
4941,9887,2011-03-18T06:00:00-07:00,0:05:00,59.33,3.0,0.13
4942,9889,2011-03-18T06:05:00-07:00,0:05:00,63.5,6.0,0.43
4943,9891,2011-03-18T06:10:00-07:00,0:05:00,64.0,33.0,2.2
4944,9893,2011-03-18T06:15:00-07:00,0:05:00,63.07,15.0,0.79
4945,9895,2011-03-18T06:20:00-07:00,0:05:00,63.18,38.0,2.67
4946,9897,2011-03-18T06:25:00-07:00,0:05:00,61.86,29.0,2.0
4947,9899,2011-03-18T06:30:00-07:00,0:05:00,61.95,43.0,3.33
4948,9900,2011-03-18T06:35:00-07:00,0:05:00,63.41,34.0,2.57
4949,9903,2011-03-18T06:40:00-07:00,0:05:00,62.42,24.0,2.0
4950,9905,2011-03-18T06:45:00-07:00,0:05:00,62.47,30.0,2.14
4951,9906,2011-03-18T06:50:00-07:00,0:05:00,62.34,29.0,1.67
4952,9909,2011-03-18T06:55:00-07:00,0:05:00,61.68,19.0,1.5
4953,9911,2011-03-18T07:00:00-07:00,0:05:00,59.92,13.0,1.5
4954,9913,2011-03-18T07:05:00-07:00,0:05:00,61.37,43.0,3.71
4955,9915,2011-03-18T07:10:00-07:00,0:05:00,64.5,26.0,2.18
4956,9917,2011-03-18T07:15:00-07:00,0:05:00,64.11,36.0,3.33
4957,9919,2011-03-18T07:20:00-07:00,0:05:00,63.3,46.0,3.07
4958,9921,2011-03-18T07:25:00-07:00,0:05:00,63.71,42.0,3.71
4959,9923,2011-03-18T07:30:00-07:00,0:05:00,62.06,66.0,5.27
4960,9925,2011-03-18T07:35:00-07:00,0:05:00,62.52,33.0,4.5
4961,9927,2011-03-18T07:40:00-07:00,0:05:00,61.63,81.0,6.07
4962,9929,2011-03-18T07:45:00-07:00,0:05:00,61.35,65.0,5.93
4963,9931,2011-03-18T07:50:00-07:00,0:05:00,62.3,74.0,6.13
4964,9932,2011-03-18T07:55:00-07:00,0:05:00,63.22,64.0,5.57
4965,9935,2011-03-18T08:00:00-07:00,0:05:00,64.19,53.0,3.4
4966,9937,2011-03-18T08:05:00-07:00,0:05:00,61.85,61.0,4.5
4967,9939,2011-03-18T08:10:00-07:00,0:05:00,60.65,63.0,5.67
4968,9940,2011-03-18T08:15:00-07:00,0:05:00,60.43,56.0,4.36
4969,9943,2011-03-18T08:20:00-07:00,0:05:00,61.4,50.0,3.67
4970,9945,2011-03-18T08:25:00-07:00,0:05:00,60.0,68.0,5.79
4971,9947,2011-03-18T08:30:00-07:00,0:05:00,58.6,86.0,7.33
4972,9949,2011-03-18T08:35:00-07:00,0:05:00,58.74,95.0,8.73
4973,9951,2011-03-18T08:40:00-07:00,0:05:00,57.89,80.0,7.0
4974,9953,2011-03-18T08:45:00-07:00,0:05:00,54.46,103.0,10.36
4975,9955,2011-03-18T08:50:00-07:00,0:05:00,56.33,70.0,6.2
4976,9957,2011-03-18T08:55:00-07:00,0:05:00,54.63,109.0,10.67
4977,9959,2011-03-18T09:00:00-07:00,0:05:00,55.78,72.0,6.53
4978,9960,2011-03-18T09:05:00-07:00,0:05:00,57.34,64.0,5.0
4979,9963,2011-03-18T09:10:00-07:00,0:05:00,58.08,65.0,5.47
4980,9965,2011-03-18T09:15:00-07:00,0:05:00,55.92,89.0,8.79
4981,9966,2011-03-18T09:20:00-07:00,0:05:00,54.87,94.0,8.8
4982,9969,2011-03-18T09:25:00-07:00,0:05:00,58.18,61.0,5.86
4983,9971,2011-03-18T09:30:00-07:00,0:05:00,57.41,125.0,11.33
4984,9972,2011-03-18T09:35:00-07:00,0:05:00,58.01,79.0,7.14
4985,9975,2011-03-18T09:40:00-07:00,0:05:00,55.91,128.0,12.0
4986,9977,2011-03-18T09:45:00-07:00,0:05:00,59.33,103.0,9.86
4987,9979,2011-03-18T09:50:00-07:00,0:05:00,57.52,88.0,8.33
4988,9981,2011-03-18T09:55:00-07:00,0:05:00,57.85,75.0,7.0
4989,9983,2011-03-18T10:00:00-07:00,0:05:00,58.54,105.0,9.2
4990,9985,2011-03-18T10:05:00-07:00,0:05:00,56.23,105.0,10.0
4991,9987,2011-03-18T10:10:00-07:00,0:05:00,57.97,68.0,7.64
4992,9989,2011-03-18T10:15:00-07:00,0:05:00,57.4,94.0,11.0
4993,9991,2011-03-18T10:20:00-07:00,0:05:00,57.44,109.0,9.67
4994,9993,2011-03-18T10:25:00-07:00,0:05:00,57.64,100.0,10.0
4995,9995,2011-03-18T10:30:00-07:00,0:05:00,56.33,114.0,10.47
4996,9997,2011-03-18T10:35:00-07:00,0:05:00,56.12,95.0,10.0
4997,9999,2011-03-18T10:40:00-07:00,0:05:00,55.72,124.0,11.87
4998,10000,2011-03-18T10:45:00-07:00,0:05:00,56.18,148.0,14.57
4999,10003,2011-03-18T10:50:00-07:00,0:05:00,56.35,126.0,10.93
5000,10005,2011-03-18T10:55:00-07:00,0:05:00,55.97,100.0,9.71
5001,10006,2011-03-18T11:00:00-07:00,0:05:00,58.98,102.0,8.87
