﻿Index_Num,starttime,resolution,speed,volume,occupancy,速度,车流量,占有率,日期,时间,ID,年,月,日,速度均值,车流量均值,占有率均值,volume_1,speed_1,occupancy_1
9716, ,0:05:00,60.82,11,.64,60.82,11,.64,3/17/2011,22:55:00,4858,2011,3,17,60.6668164811201,32.1489574645538,3.65687228245761,11,60.82,.64
9718, ,0:05:00,63,6,.07,63,6,.07,3/17/2011,23:00:00,4859,2011,3,17,60.8725773991703,30.3156241312205,3.44687228245761,6,63,.07
9720, ,0:05:00,63.83,23,1.57,63.83,23,1.57,3/17/2011,23:05:00,4860,2011,3,17,60.1513383172205,30.3156241312205,3.49153894912428,23,63.83,1.57
9722, ,0:05:00,62.15,26,1.67,62.15,26,1.67,3/17/2011,23:10:00,4861,2011,3,17,61.1157659019374,30.1489574645538,3.43453894912428,26,62.15,1.67
9724, ,0:05:00,61.38,13,.79,61.38,13,.79,3/17/2011,23:15:00,4862,2011,3,17,60.2255268199875,29.1822907978871,3.39120561579094,13,61.38,.79
9726, ,0:05:00,65.44,18,1.07,65.44,18,1.07,3/17/2011,23:20:00,4863,2011,3,17,60.4769847779621,31.6489574645538,3.55687228245761,18,65.44,1.07
9728, ,0:05:00,63.6,15,.64,63.6,15,.64,3/17/2011,23:25:00,4864,2011,3,17,60.375048656088,29.9822907978871,3.52920561579094,15,63.6,.64
9730, ,0:05:00,61.57,14,.73,61.57,14,.73,3/17/2011,23:30:00,4865,2011,3,17,61.0951429074715,28.9156241312205,3.32953894912428,14,61.57,.73
9733, ,0:05:00,57.7,10,.5,57.7,10,.5,3/17/2011,23:35:00,4866,2011,3,17,60.3216681304917,27.3822907978871,3.39920561579094,10,57.7,.5
9735, ,0:05:00,64.82,11,1.09,64.82,11,1.09,3/17/2011,23:40:00,4867,2011,3,17,60.5457788958372,28.3489574645538,3.37220561579094,11,64.82,1.09
9737, ,0:05:00,60.47,17,1.29,60.47,17,1.29,3/17/2011,23:45:00,4868,2011,3,17,60.1903856830592,28.3822907978871,3.38087228245761,17,60.47,1.29
9739, ,0:05:00,64,20,1,64,20,1,3/17/2011,23:50:00,4869,2011,3,17,60.1270304345893,26.8822907978871,3.24320561579094,20,64,1
9741, ,0:05:00,65.73,11,.57,65.73,11,.57,3/17/2011,23:55:00,4870,2011,3,17,61.1186141643892,26.5156241312205,3.25787228245761,11,65.73,.57
9742, ,0:05:00,56.91,22,1.4,56.91,22,1.4,3/18/2011,0:00:00,4871,2011,3,18,60.0054130825197,29.1386639403804,3.52316016034868,22,56.91,1.4
9744, ,0:05:00,58.57,14,1.5,58.57,14,1.5,3/18/2011,0:05:00,4872,2011,3,18,60.3769150068961,26.4822907978871,3.34787228245761,14,58.57,1.5
9746, ,0:05:00, ,0,0,56.1172671193534,0,0,3/18/2011,0:10:00,4873,2011,3,18,58.7297095568798,25.4822907978871,3.19587228245761,0,58.335,0
9748, ,0:05:00,60.47,15,.79,60.47,15,.79,3/18/2011,0:15:00,4874,2011,3,18,58.2782273644705,25.5822907978871,3.18687228245761,15,60.47,.79
9750, ,0:05:00,62.64,14,.73,62.64,14,.73,3/18/2011,0:20:00,4875,2011,3,18,61.0530308434428,26.1489574645538,3.12687228245761,14,62.64,.73
9752, ,0:05:00,61.57,14,.86,61.57,14,.86,3/18/2011,0:25:00,4876,2011,3,18,60.5377500737186,25.2156241312205,3.10653894912428,14,61.57,.86
9754, ,0:05:00,64.25,8,.73,64.25,8,.73,3/18/2011,0:30:00,4877,2011,3,18,59.9435109917688,25.3489574645538,3.20753894912428,8,64.25,.73
9756, ,0:05:00,63.4,10,.64,63.4,10,.64,3/18/2011,0:35:00,4878,2011,3,18,60.0565820824162,24.7822907978871,3.17653894912428,10,63.4,.64
9758, ,0:05:00,59.8,5,.2,59.8,5,.2,3/18/2011,0:40:00,4879,2011,3,18,57.9133661612026,24.9822907978871,3.15720561579094,5,59.8,.2
9760, ,0:05:00,62,8,.43,62,8,.43,3/18/2011,0:45:00,4880,2011,3,18,59.442739504602,24.3489574645538,3.10820561579094,8,62,.43
9762, ,0:05:00,58.4,5,0,58.4,5,0,3/18/2011,0:50:00,4881,2011,3,18,61.134992519333,24.4156241312205,3.06520561579094,5,58.4,0
9764, ,0:05:00,67,3,.21,67,3,.21,3/18/2011,0:55:00,4882,2011,3,18,59.003993057609,23.9156241312205,3.06753894912428,3,67,.21
9767, ,0:05:00,61,6,.36,61,6,.36,3/18/2011,1:00:00,4883,2011,3,18,59.2308846777917,24.6156241312205,3.08053894912428,6,61,.36
9769, ,0:05:00,58.6,5,.31,58.6,5,.31,3/18/2011,1:05:00,4884,2011,3,18,58.6333342152253,23.2156241312205,3.08620561579094,5,58.6,.31
9770, ,0:05:00,55.17,12,.67,55.17,12,.67,3/18/2011,1:10:00,4885,2011,3,18,59.2896974211205,23.6156241312205,3.07353894912428,12,55.17,.67
9772, ,0:05:00,55.76,17,1,55.76,17,1,3/18/2011,1:15:00,4886,2011,3,18,59.7821871012662,23.7489574645538,3.09353894912428,17,55.76,1
9774, ,0:05:00,59.8,5,.13,59.8,5,.13,3/18/2011,1:20:00,4887,2011,3,18,59.8366764465402,22.7489574645538,2.99220561579094,5,59.8,.13
9776, ,0:05:00,60.83,6,.13,60.83,6,.13,3/18/2011,1:25:00,4888,2011,3,18,56.812501413935,23.2156241312205,3.02820561579094,6,60.83,.13
9779, ,0:05:00,59,3,.2,59,3,.2,3/18/2011,1:30:00,4889,2011,3,18,59.9734945971206,23.3489574645538,3.04887228245761,3,59,.2
9780, ,0:05:00,66.25,4,.07,66.25,4,.07,3/18/2011,1:35:00,4890,2011,3,18,59.0752198314022,23.7822907978871,3.05120561579094,4,66.25,.07
9782, ,0:05:00,58.73,11,.8,58.73,11,.8,3/18/2011,1:40:00,4891,2011,3,18,58.9435125600863,23.4489574645538,3.05587228245761,11,58.73,.8
9784, ,0:05:00,58.75,8,.67,58.75,8,.67,3/18/2011,1:45:00,4892,2011,3,18,59.8416057647463,23.4822907978871,3.09387228245761,8,58.75,.67
9786, ,0:05:00,62.57,7,.2,62.57,7,.2,3/18/2011,1:50:00,4893,2011,3,18,60.3087636267925,22.8156241312205,2.99153894912428,7,62.57,.2
9788, ,0:05:00,61,4,.29,61,4,.29,3/18/2011,1:55:00,4894,2011,3,18,58.6398589501406,23.6368525495384,3.18159201633546,4,61,.29
9790, ,0:05:00,63.2,10,.6,63.2,10,.6,3/18/2011,2:00:00,4895,2011,3,18,60.1091578767334,23.7403008254005,3.12952305081822,10,63.2,.6
9792, ,0:05:00,61.5,2,0,61.5,2,0,3/18/2011,2:05:00,4896,2011,3,18,58.7159111599742,23.6713353081591,3.14331615426649,2,61.5,0
9794, ,0:05:00,70,2,.13,70,2,.13,3/18/2011,2:10:00,4897,2011,3,18,57.1956011962148,23.1540939288488,3.1236609818527,2,70,.13
9796, ,0:05:00,58,2,.43,58,2,.43,3/18/2011,2:15:00,4898,2011,3,18,60.9880809311854,23.2575422047108,3.11676443012856,2,58,.43
9799, ,0:05:00,69,2,0,69,2,0,3/18/2011,2:20:00,4899,2011,3,18,60.6639116703779,24.3954732391936,3.1936609818527,2,69,0
9801, ,0:05:00,61.75,4,0,61.75,4,0,3/18/2011,2:25:00,4900,2011,3,18,56.1705690998611,24.2575422047108,3.18572994736994,4,61.75,0
9803, ,0:05:00,72,3,0,72,3,0,3/18/2011,2:30:00,4901,2011,3,18,60.0759184909756,24.2230594460901,3.13055753357684,3,72,0
9805, ,0:05:00,61,4,.29,61,4,.29,3/18/2011,2:35:00,4902,2011,3,18,58.8841668299708,23.6023697909177,3.21607477495615,4,61,.29
9807, ,0:05:00,62,2,.13,62,2,.13,3/18/2011,2:40:00,4903,2011,3,18,58.7587845445518,24.3954732391936,3.18504029219753,2,62,.13
9808, ,0:05:00,64,5,.21,64,5,.21,3/18/2011,2:45:00,4904,2011,3,18,58.1779836131635,24.1196111702281,3.1188333956458,5,64,.21
9810, ,0:05:00, ,0,0,56.1273206002636,0,0,3/18/2011,2:50:00,4905,2011,3,18,59.0159813241793,23.6713353081591,3.14538511978374,0,67.1333333333333,0
9812, ,0:05:00,63,6,.21,63,6,.21,3/18/2011,2:55:00,4906,2011,3,18,60.7607239699886,23.8782318598832,3.16676443012856,6,63,.21
9814, ,0:05:00,68,3,.27,68,3,.27,3/18/2011,3:00:00,4907,2011,3,18,59.0148266611395,24.3609904805729,3.21400580943891,3,68,.27
9816, ,0:05:00,59,2,0,59,2,0,3/18/2011,3:05:00,4908,2011,3,18,59.3672498220612,23.9816801357453,3.18435063702511,2,59,0
9818, ,0:05:00, ,0,0,56.1285772853774,0,0,3/18/2011,3:10:00,4909,2011,3,18,59.4068574411194,23.8092663426419,3.19710925771477,0,64,0
9820, ,0:05:00, ,0,0,56.1288914566558,0,0,3/18/2011,3:15:00,4910,2011,3,18,58.8092583170186,23.8782318598832,3.17228167150787,0,67.02,0
9822, ,0:05:00,56.33,3,.13,56.33,3,.13,3/18/2011,3:20:00,4911,2011,3,18,59.0788522997314,24.2575422047108,3.17676443012856,3,56.33,.13
9824, ,0:05:00,71.67,6,.29,71.67,6,.29,3/18/2011,3:25:00,4912,2011,3,18,61.3766260710992,24.6023697909177,3.19745408530098,6,71.67,.29
9826, ,0:05:00,62.33,6,.67,62.33,6,.67,3/18/2011,3:30:00,4913,2011,3,18,61.7908651838845,26.5334042736763,3.29641960254236,6,62.33,.67
9828, ,0:05:00,64,5,.14,64,5,.14,3/18/2011,3:35:00,4914,2011,3,18,60.3175231592341,27.6368525495384,3.33745408530098,5,64,.14
9830, ,0:05:00,64.17,12,1.18,64.17,12,1.18,3/18/2011,3:40:00,4915,2011,3,18,61.5500459429558,28.2575422047108,3.40159201633546,12,64.17,1.18
9833, ,0:05:00,66.13,8,.5,66.13,8,.5,3/18/2011,3:45:00,4916,2011,3,18,58.3015661275773,27.4989215150557,3.35641960254236,8,66.13,.5
9835, ,0:05:00,67.2,5,.13,67.2,5,.13,3/18/2011,3:50:00,4917,2011,3,18,62.1427250556792,25.8092663426419,3.22021270599063,5,67.2,.13
9836, ,0:05:00,46,7,.63,46,7,.63,3/18/2011,3:55:00,4918,2011,3,18,60.7765453438012,26.016162894366,3.27262649909408,7,46,.63
9839, ,0:05:00,20.67,3,.09,20.67,3,.09,3/18/2011,4:00:00,4919,2011,3,18,59.9594395131661,25.5156241312205,3.17453894912428,3,20.67,.09
9841, ,0:05:00,59,4,.29,59,4,.29,3/18/2011,4:05:00,4920,2011,3,18,60.0757274435067,25.3489574645538,3.15920561579094,4,59,.29
9842, ,0:05:00, ,0,0,56.1323473407187,0,0,3/18/2011,4:10:00,4921,2011,3,18,60.2321157868127,26.7156241312205,3.27953894912428,0,51.62,0
9844, ,0:05:00,63,2,.14,63,2,.14,3/18/2011,4:15:00,4922,2011,3,18,60.5707041712086,31.1822907978871,3.58887228245761,2,63,.14
9846, ,0:05:00, ,0,0,56.1329756832756,0,0,3/18/2011,4:20:00,4923,2011,3,18,59.4626795124169,31.7156241312205,3.59953894912428,0,61.7633333333333,0
9848, ,0:05:00,64.44,9,.43,64.44,9,.43,3/18/2011,4:25:00,4924,2011,3,18,60.8951127066111,32.4489574645538,3.74953894912428,9,64.44,.43
9851, ,0:05:00,66.78,9,.47,66.78,9,.47,3/18/2011,4:30:00,4925,2011,3,18,61.3837345223897,39.2822907978871,4.23820561579094,9,66.78,.47
9853, ,0:05:00,67.83,6,0,67.83,6,0,3/18/2011,4:35:00,4926,2011,3,18,61.6714593233841,39.6822907978871,4.29687228245761,6,67.83,0
9855, ,0:05:00,63,10,.64,63,10,.64,3/18/2011,4:40:00,4927,2011,3,18,62.317842094793,43.0822907978871,4.48587228245761,10,63,.64
9856, ,0:05:00,61.33,3,0,61.33,3,0,3/18/2011,4:45:00,4928,2011,3,18,62.7042696795099,42.7822907978871,4.49320561579094,3,61.33,0
9858, ,0:05:00,62.93,15,.73,62.93,15,.73,3/18/2011,4:50:00,4929,2011,3,18,62.1048200840943,38.4822907978871,4.06353894912428,15,62.93,.73
9860, ,0:05:00,63.5,2,.13,63.5,2,.13,3/18/2011,4:55:00,4930,2011,3,18,61.9561248489436,38.7822907978871,4.24753894912428,2,63.5,.13
9862, ,0:05:00,65.09,11,.6,65.09,11,.6,3/18/2011,5:00:00,4931,2011,3,18,61.1384600401342,42.7822907978871,4.39020561579094,11,65.09,.6
9864, ,0:05:00,66.5,10,.53,66.5,10,.53,3/18/2011,5:05:00,4932,2011,3,18,62.5049800183773,45.6489574645538,4.84953894912428,10,66.5,.53
9866, ,0:05:00,64.75,4,.36,64.75,4,.36,3/18/2011,5:10:00,4933,2011,3,18,61.5387409364275,49.9489574645538,5.43753894912428,4,64.75,.36
9869, ,0:05:00,63.11,9,.23,63.11,9,.23,3/18/2011,5:15:00,4934,2011,3,18,61.4141685211444,54.9156241312204,6.11653894912428,9,63.11,.23
9871, ,0:05:00,63.5,24,1.33,63.5,24,1.33,3/18/2011,5:20:00,4935,2011,3,18,61.1815961058612,63.0489574645538,6.46220561579094,24,63.5,1.33
9872, ,0:05:00,60.09,22,1.73,60.09,22,1.73,3/18/2011,5:25:00,4936,2011,3,18,60.5396903572448,72.5156241312204,7.37620561579094,22,60.09,1.73
9875, ,0:05:00,59.78,18,1.2,59.78,18,1.2,3/18/2011,5:30:00,4937,2011,3,18,60.653451275295,84.9489574645538,8.51853894912428,18,59.78,1.2
9876, ,0:05:00,59.94,17,.71,59.94,17,.71,3/18/2011,5:35:00,4938,2011,3,18,59.9625455266785,92.5489574645538,9.35987228245761,17,59.94,.71
9879, ,0:05:00,60.29,14,.93,60.29,14,.93,3/18/2011,5:40:00,4939,2011,3,18,59.758639778062,85.6489574645538,9.44553894912428,14,60.29,.93
9881, ,0:05:00,62.87,23,1.86,62.87,23,1.86,3/18/2011,5:45:00,4940,2011,3,18,60.0540673627789,93.9489574645538,9.59587228245761,23,62.87,1.86
9883, ,0:05:00,59.75,8,1.64,59.75,8,1.64,3/18/2011,5:50:00,4941,2011,3,18,60.2578282808291,91.0822907978871,9.20187228245761,8,59.75,1.64
9885, ,0:05:00,62.93,14,.64,62.93,14,.64,3/18/2011,5:55:00,4942,2011,3,18,60.040255865546,87.4489574645538,9.44087228245761,14,62.93,.64
9887, ,0:05:00,59.33,3,.13,59.33,3,.13,3/18/2011,6:00:00,4943,2011,3,18,60.0880167835962,93.2156241312205,9.40453894912428,3,59.33,.13
9889, ,0:05:00,63.5,6,.43,63.5,6,.43,3/18/2011,6:05:00,4944,2011,3,18,58.4710110177214,98.1156241312205,10.5968722824576,6,63.5,.43
9891, ,0:05:00,64,33,2.2,64,33,2.2,3/18/2011,6:10:00,4945,2011,3,18,56.2015386196966,104.682290797887,12.4298722824576,33,64,2.2
9893, ,0:05:00,63.07,15,.79,63.07,15,.79,3/18/2011,6:15:00,4946,2011,3,18,51.7662995377468,102.21562413122,15.0192056157909,15,63.07,.79
9895, ,0:05:00,63.18,38,2.67,63.18,38,2.67,3/18/2011,6:20:00,4947,2011,3,18,48.4267271224637,105.082290797887,16.4428722824576,38,63.18,2.67
9897, ,0:05:00,61.86,29,2,61.86,29,2,3/18/2011,6:25:00,4948,2011,3,18,48.3144880405139,100.782290797887,16.0348722824576,29,61.86,2
9899, ,0:05:00,61.95,43,3.33,61.95,43,3.33,3/18/2011,6:30:00,4949,2011,3,18,49.7372489585641,103.482290797887,15.6002056157909,43,61.95,3.33
9900, ,0:05:00,63.41,34,2.57,63.41,34,2.57,3/18/2011,6:35:00,4950,2011,3,18,50.6006765432809,99.3822907978871,14.7882056157909,34,63.41,2.57
9903, ,0:05:00,62.42,24,2,62.42,24,2,3/18/2011,6:40:00,4951,2011,3,18,47.0904374613311,95.4822907978871,16.6378722824576,24,62.42,2
9905, ,0:05:00,62.47,30,2.14,62.47,30,2.14,3/18/2011,6:45:00,4952,2011,3,18,47.2405317127146,98.3822907978871,16.7145389491243,30,62.47,2.14
9906, ,0:05:00,62.34,29,1.67,62.34,29,1.67,3/18/2011,6:50:00,4953,2011,3,18,47.8672926307649,98.0822907978871,15.8528722824576,29,62.34,1.67
9909, ,0:05:00,61.68,19,1.5,61.68,19,1.5,3/18/2011,6:55:00,4954,2011,3,18,45.9460535488151,90.6156241312205,17.4608722824576,19,61.68,1.5
9911, ,0:05:00,59.92,13,1.5,59.92,13,1.5,3/18/2011,7:00:00,4955,2011,3,18,46.1774811335319,98.0489574645538,16.9355389491243,13,59.92,1.5
9913, ,0:05:00,61.37,43,3.71,61.37,43,3.71,3/18/2011,7:05:00,4956,2011,3,18,46.4999087182488,94.0489574645538,18.0858722824576,43,61.37,3.71
9915, ,0:05:00,64.5,26,2.18,64.5,26,2.18,3/18/2011,7:10:00,4957,2011,3,18,44.2413363029657,101.982290797887,19.2052056157909,26,64.5,2.18
9917, ,0:05:00,64.11,36,3.33,64.11,36,3.33,3/18/2011,7:15:00,4958,2011,3,18,44.3097638876825,93.2822907978871,19.0538722824576,36,64.11,3.33
9919, ,0:05:00,63.3,46,3.07,63.3,46,3.07,3/18/2011,7:20:00,4959,2011,3,18,43.7543360059304,103.7403008254,19.8053851197837,46,63.3,3.07
9921, ,0:05:00,63.71,42,3.71,63.71,42,3.71,3/18/2011,7:25:00,4960,2011,3,18,44.2409852314996,96.6023697909177,18.6002127059906,42,63.71,3.71
9923, ,0:05:00,62.06,66,5.27,62.06,66,5.27,3/18/2011,7:30:00,4961,2011,3,18,42.1900482501722,95.016162894366,20.4012471887493,66,62.06,5.27
9925, ,0:05:00,62.52,33,4.5,62.52,33,4.5,3/18/2011,7:35:00,4962,2011,3,18,40.6091112688448,93.8782318598832,21.4857299473699,33,62.52,4.5
9927, ,0:05:00,61.63,81,6.07,61.63,81,6.07,3/18/2011,7:40:00,4963,2011,3,18,42.1536915288967,97.6713353081591,20.2615920163355,81,61.63,6.07
9929, ,0:05:00,61.35,65,5.93,61.35,65,5.93,3/18/2011,7:45:00,4964,2011,3,18,42.0427545475694,99.7403008254005,20.5260747749561,65,61.35,5.93
9931, ,0:05:00,62.3,74,6.13,62.3,74,6.13,3/18/2011,7:50:00,4965,2011,3,18,42.2563003248627,97.6368525495384,19.8860747749562,74,62.3,6.13
9932, ,0:05:00,63.22,64,5.57,63.22,64,5.57,3/18/2011,7:55:00,4966,2011,3,18,42.7568512320841,98.1822907978871,19.5408722824576,64,63.22,5.57
9935, ,0:05:00,64.19,53,3.4,64.19,53,3.4,3/18/2011,8:00:00,4967,2011,3,18,43.1336121501343,97.5822907978871,19.6692056157909,53,64.19,3.4
9937, ,0:05:00,61.85,61,4.5,61.85,61,4.5,3/18/2011,8:05:00,4968,2011,3,18,41.7217064015178,93.3489574645538,20.5168722824576,61,61.85,4.5
9939, ,0:05:00,60.65,63,5.67,60.65,63,5.67,3/18/2011,8:10:00,4969,2011,3,18,43.5278006529014,96.3822907978871,19.1885389491243,63,60.65,5.67
9940, ,0:05:00,60.43,56,4.36,60.43,56,4.36,3/18/2011,8:15:00,4970,2011,3,18,44.2615615709516,92.1489574645538,18.7648722824576,56,60.43,4.36
9943, ,0:05:00,61.4,50,3.67,61.4,50,3.67,3/18/2011,8:20:00,4971,2011,3,18,41.6036558223351,91.4156241312205,21.5362056157909,50,61.4,3.67
9945, ,0:05:00,60,68,5.79,60,68,5.79,3/18/2011,8:25:00,4972,2011,3,18,43.3787500737186,98.5156241312204,19.5795389491243,68,60,5.79
9947, ,0:05:00,58.6,86,7.33,58.6,86,7.33,3/18/2011,8:30:00,4973,2011,3,18,43.8501776584355,101.81562413122,19.4828722824576,86,58.6,7.33
9949, ,0:05:00,58.74,95,8.73,58.74,95,8.73,3/18/2011,8:35:00,4974,2011,3,18,43.8096052431524,98.6489574645538,19.5372056157909,95,58.74,8.73
9951, ,0:05:00,57.89,80,7,57.89,80,7,3/18/2011,8:40:00,4975,2011,3,18,44.6600328278692,95.4156241312205,18.8078722824576,80,57.89,7
9953, ,0:05:00,54.46,103,10.36,54.46,103,10.36,3/18/2011,8:45:00,4976,2011,3,18,47.8124604125861,98.5156241312204,16.6308722824576,103,54.46,10.36
9955, ,0:05:00,56.33,70,6.2,56.33,70,6.2,3/18/2011,8:50:00,4977,2011,3,18,48.1065546639696,104.71562413122,17.1495389491243,70,56.33,6.2
9957, ,0:05:00,54.63,109,10.67,54.63,109,10.67,3/18/2011,8:55:00,4978,2011,3,18,45.9133155820198,90.7156241312205,18.9942056157909,109,54.63,10.67
9959, ,0:05:00,55.78,72,6.53,55.78,72,6.53,3/18/2011,9:00:00,4979,2011,3,18,46.8357431667367,97.3489574645538,18.1838722824576,72,55.78,6.53
9960, ,0:05:00,57.34,64,5,57.34,64,5,3/18/2011,9:05:00,4980,2011,3,18,47.4155040847869,95.2156241312205,16.8582056157909,64,57.34,5
9963, ,0:05:00,58.08,65,5.47,58.08,65,5.47,3/18/2011,9:10:00,4981,2011,3,18,47.4095983361704,96.2489574645538,16.9398722824576,65,58.08,5.47
9965, ,0:05:00,55.92,89,8.79,55.92,89,8.79,3/18/2011,9:15:00,4982,2011,3,18,46.9590259208873,84.5489574645538,18.9508722824576,89,55.92,8.79
9966, ,0:05:00,54.87,94,8.8,54.87,94,8.8,3/18/2011,9:20:00,4983,2011,3,18,45.6971201722708,88.3822907978871,20.4228722824576,94,54.87,8.8
9969, ,0:05:00,58.18,61,5.86,58.18,61,5.86,3/18/2011,9:25:00,4984,2011,3,18,48.8246511832425,94.2822907978871,15.7475389491243,61,58.18,5.86
9971, ,0:05:00,57.41,125,11.33,57.41,125,11.33,3/18/2011,9:30:00,4985,2011,3,18,47.0083086750379,95.7489574645538,18.4712056157909,125,57.41,11.33
9972, ,0:05:00,58.01,79,7.14,58.01,79,7.14,3/18/2011,9:35:00,4986,2011,3,18,47.1310695930881,95.2489574645538,17.2348722824576,79,58.01,7.14
9975, ,0:05:00,55.91,128,12,55.91,128,12,3/18/2011,9:40:00,4987,2011,3,18,49.7208305111383,98.9489574645538,15.9462056157909,128,55.91,12
9977, ,0:05:00,59.33,103,9.86,59.33,103,9.86,3/18/2011,9:45:00,4988,2011,3,18,50.9699247625218,94.2822907978871,15.5112056157909,103,59.33,9.86
9979, ,0:05:00,57.52,88,8.33,57.52,88,8.33,3/18/2011,9:50:00,4989,2011,3,18,49.0743523472387,91.6156241312205,16.9262056157909,88,57.52,8.33
9981, ,0:05:00,57.85,75,7,57.85,75,7,3/18/2011,9:55:00,4990,2011,3,18,51.7921132652889,92.5489574645538,15.1665389491243,75,57.85,7
9983, ,0:05:00,58.54,105,9.2,58.54,105,9.2,3/18/2011,10:00:00,4991,2011,3,18,52.6345408500058,93.3489574645538,14.4385389491243,105,58.54,9.2
9985, ,0:05:00,56.23,105,10,56.23,105,10,3/18/2011,10:05:00,4992,2011,3,18,51.6609684347226,90.5156241312204,15.3425389491243,105,56.23,10
9987, ,0:05:00,57.97,68,7.64,57.97,68,7.64,3/18/2011,10:10:00,4993,2011,3,18,53.7463960194395,95.4156241312205,13.6575389491243,68,57.97,7.64
9989, ,0:05:00,57.4,94,11,57.4,94,11,3/18/2011,10:15:00,4994,2011,3,18,52.044490270823,84.1156241312205,15.3358722824576,94,57.4,11
9991, ,0:05:00,57.44,109,9.67,57.44,109,9.67,3/18/2011,10:20:00,4995,2011,3,18,51.7749178555399,97.3156241312204,15.0158722824576,109,57.44,9.67
9993, ,0:05:00,57.64,100,10,57.64,100,10,3/18/2011,10:25:00,4996,2011,3,18,54.0230121069234,96.8822907978871,13.8172056157909,100,57.64,10
9995, ,0:05:00,56.33,114,10.47,56.33,114,10.47,3/18/2011,10:30:00,4997,2011,3,18,54.986106358307,101.31562413122,12.7838722824576,114,56.33,10.47
9997, ,0:05:00,56.12,95,10,56.12,95,10,3/18/2011,10:35:00,4998,2011,3,18,56.8035339430238,95.1489574645538,11.6842056157909,95,56.12,10
9999, ,0:05:00,55.72,124,11.87,55.72,124,11.87,3/18/2011,10:40:00,4999,2011,3,18,57.920294861074,97.1156241312205,11.1368722824576,124,55.72,11.87
10000, ,0:05:00,56.18,148,14.57,56.18,148,14.57,3/18/2011,10:45:00,5000,2011,3,18,56.6287224457909,91.7489574645538,12.0392056157909,148,56.18,14.57
10003, ,0:05:00,56.35,126,10.93,56.35,126,10.93,3/18/2011,10:50:00,5001,2011,3,18,57.3360172729391,95.1540939288487,10.7553851197837,126,56.35,10.93
10005, ,0:05:00,55.97,100,9.71,55.97,100,9.71,3/18/2011,10:55:00,5002,2011,3,18,58.050910948558,79.7156241312205,10.4135389491243,100,55.97,9.71
10006, ,0:05:00,58.98,102,8.87,58.98,102,8.87,3/18/2011,11:00:00,5003,2011,3,18,57.5600051999415,93.8489574645538,10.8842056157909,102,58.98,8.87
10009, ,0:05:00,56.75,115,11.43,56.75,115,11.43,3/18/2011,11:05:00,5004,2011,3,18,57.4927661179917,96.4822907978871,11.2012056157909,115,56.75,11.43
10011, ,0:05:00,55.85,96,8.8,55.85,96,8.8,3/18/2011,11:10:00,5005,2011,3,18,57.0538603693752,89.0156241312204,11.4002056157909,96,55.85,8.8
10013, ,0:05:00,57.51,109,10.36,57.51,109,10.36,3/18/2011,11:15:00,5006,2011,3,18,57.2326212874254,90.5489574645538,11.2368722824576,109,57.51,10.36
10015, ,0:05:00,57.13,121,10.67,57.13,121,10.67,3/18/2011,11:20:00,5007,2011,3,18,58.0760488721423,96.3822907978871,10.9082056157909,121,57.13,10.67
10017, ,0:05:00,55.94,119,11.71,55.94,119,11.71,3/18/2011,11:25:00,5008,2011,3,18,57.8124764568592,97.6156241312205,11.9532056157909,119,55.94,11.71
10019, ,0:05:00,52.96,119,15.91,52.96,119,15.91,3/18/2011,11:30:00,5009,2011,3,18,58.7202373749094,93.8489574645538,10.4685389491243,119,52.96,15.91
10021, ,0:05:00,13.57,89,45,13.57,89,45,3/18/2011,11:35:00,5010,2011,3,18,57.6506649596263,91.8489574645538,11.8995389491243,89,13.57,45
10023, ,0:05:00,13.41,111,42.73,13.41,111,42.73,3/18/2011,11:40:00,5011,2011,3,18,56.9774258776764,92.0822907978871,11.7475389491243,111,13.41,42.73
10025, ,0:05:00,13.2,91,43.43,13.2,91,43.43,3/18/2011,11:45:00,5012,2011,3,18,57.4528534623933,98.3156241312204,11.9425389491243,91,13.2,43.43
10027, ,0:05:00,17.35,96,39.33,17.35,96,39.33,3/18/2011,11:50:00,5013,2011,3,18,56.7509477137768,100.382290797887,12.3112056157909,96,17.35,39.33
10029, ,0:05:00,15.25,103,36.93,15.25,103,36.93,3/18/2011,11:55:00,5014,2011,3,18,56.5300419651604,89.7489574645538,11.8528722824576,103,15.25,36.93
10030, ,0:05:00,10.79,96,46.8,10.79,96,46.8,3/18/2011,12:00:00,5015,2011,3,18,55.9778028832106,90.8489574645538,12.4815389491243,96,10.79,46.8
10033, ,0:05:00,12.32,60,43,12.32,60,43,3/18/2011,12:05:00,5016,2011,3,18,56.5068971345941,90.7489574645538,12.1088722824576,60,12.32,43
10035, ,0:05:00,13.83,106,42.67,13.83,106,42.67,3/18/2011,12:10:00,5017,2011,3,18,56.1196580526443,90.8822907978871,12.0162056157909,106,13.83,42.67
10036, ,0:05:00,15.68,114,36.67,15.68,114,36.67,3/18/2011,12:15:00,5018,2011,3,18,55.8807523040278,94.0822907978871,11.8162056157909,114,15.68,36.67
10039, ,0:05:00,13.25,112,45.73,13.25,112,45.73,3/18/2011,12:20:00,5019,2011,3,18,55.8168465554114,96.7489574645538,12.7732056157909,112,13.25,45.73
10041, ,0:05:00,17.27,110,37.57,17.27,110,37.57,3/18/2011,12:25:00,5020,2011,3,18,57.5896511909943,92.6156241312205,11.1192056157909,110,17.27,37.57
